head_id|form|lemma|verb|verb_compound|morph_case|sentence_id|sentence|timex_tag|ekilex_tag|ner_tag
7692510|eas|iga|juhatama||in|4790064|Nädala jooksul juhatasid Estonia kontserdisaalis kaks parimas eas eesti dirigenti lääne muusika kanoniseeritud suurkujude teoseid .|||
11304396|laudalakas|laudalakk|lamama||in|7036729|Suurest verekaotusest nõrk Tereese lamas kaua laudalakas heintel .||location|
221004|Kuressaarest|Kuressaare|ostma||el|131986|Aga Kuressaarest ostis läbirändav sakslane näiteks kaks Hannes Starkopfi skulptuuri .||location|LOC
14734339|pinnalt|pind|ulatuma||abl|9166218|Samuti ilmneb , et ükski objekt ei ulatu Europa pinnalt enne vajumist rohkem kui 200 meetri kõrgusele ja et asteroidide kukkumisest tekkinud kraatrid täituvad varsti jääga .|||
2374025|pangas|pank|jalutama|ringi|in|1491376|Ta arvab , et kui ta veidi pangas ringi jalutab , on sellest ehk rohkem kasu .|||
1408641|intensiivist|intensiiv|saama|välja|el|884534|Arvab , et Algo saab homme intensiivist välja .||location|
1517747|mõisapargis|mõisapark|jalutama||in|952843|Neid aga , kes paarikümne aasta eest taastatud hooneid vaid väljast vaatasid ja 50 ha suuruses mõisapargis jalutasid , oli tunduvalt rohkem .||location|
16910504|täispikkuses|täispikkune|olema|alles|in|10549815|Raviarsti sõnul diagnoositi Juri sõrmedel kõige raskem , neljanda astme põletus , täispikkuses on alles ainult üks sõrm .|||
25875201|esindustesse|esindus|lähetama||ill|16812653|Suvel kasvas Venemaal Eesti viisa taotlejate arv , välisministeerium lähetas suurenenud taotluste mahuga toimetulemiseks esindustesse lisatööjõudu .|||
4459562|oblastisse|oblast|kerkima||ill|2780849|"Sel aastal alustab Coca-Cola oma "" viisaastaku "" esimese projektiga : Rostovi oblastisse kerkib kuulsat karastusjooki tootev uus tehas , kirjutab Kommersant ."|||
10028695|Päevalilles|Päevalill|kohtama||in|6243831|""" Päevalilles "" , nii nagu ülejäänud Yimou loominguski , kohtame hoolikalt ülesehitatud realismi koos vaimustavate sümbolitega ."|||LOC
6376157|muusikasse|muusika|pagema||ill|3959358|""" Kui olen kõigest muust väsinud , võtan pilli ja pagen muusikasse , "" ütleb ta ."|||
1105253|kolhoosis|kolhoos|rajama||in|694750|Vilde-nimelise kolhoosis rajas August Lepasaar majandusliku kandepinna , mis võimaldas järgmisel esimehel Erich Eriltil matta miljoneid kolhoosnikute tööga teenitud rublasid Rägavere mõisa restaureerimisse .|||
12814256|kärus|käru|lamama||in|7990137|Ent milline iroonia – seal sinises kärus lamas mulle tundmatu mehe tütar , silmakesed kinni , leebe sügispäike mängimas pikkade ripsmetega silmalaugudel .|||
20754187|peast|pea|sõitma|läbi|el|12972438|« Väiksest peast sõitsin koos isaga kogu Eestimaa läbi , » meenutab Mari .|||
6705602|Pakistani|Pakistan|viima||adit|4166360|Sama tuur viib presidendi ka Pakistani .||location|LOC
16798173|asulas|asula|põrkama|kokku|in|10475119|Harjumaal Kiisa asulas põrkas sõiduauto kokku kaubabussiga .||location|LOC
17407365|naftakeskuses|naftakeskus|põrkama|kokku|in|10868811|Tegemist oli ameeriklaste rängima kopteriõnnetusega alates 15. novembrist , kui kaks Black Hawk kopterit põrkasid Iraagi põhjapoolses naftakeskuses Mosulis kokku vaenlase tule tõttu .|||
8210281|koolimajja|koolimaja|kiirustama||adit|5117406|Kuna ka Ulvi on loobunud lehetellimisest , kiirustas ta koolimajja , et salapärane leinakuulutus oma silmaga üle vaadata .||location|
13852566|Aasiasse|Aasia|eksportima||ill|8633905|Euroopasse eksportisid Jaapani autotootjad 478 543 , Aasiasse 312 033 , Lähis-Itta 123 736 ja USAsse 518 806 sõidukit .||location|LOC
115977|USA-s|USA|kasvama|üles|in|67436|Meiegi ei saa olla ükskõiksed , eriti mitte Välis-Eestis , sest “ ammendatud ” sugupõlve õitseaeg langes 1960. ja 1970. aastaisse , seega perioodi , mil USA-s , Kanadas ja Rootsis kasvas üles suur osa 1944.a. Eestist pagenud põlvkonna lastest .||location|LOC
23011680|eneses|ise|omama||in|14570283|Seega võiksime nimetada pühaks ja pühaduseks midagi , mis avaldub inimeses , kui ta omab eneses suhet Jumalaga sel juhul võiks öelda , et see inimene on osaduses Jumalaga ja see osaduse tunnetamine inimese poollt avaldub inimeses pühaduse tunnetamisena , isegi konkreetse meelelise tunde- ja läbielamisena-elamusena .|||
16080299|Iraaki|Iraak|pidama||adit|10023843|Iraagi parlament võttis pühapäeval vastu resolutsiooni , mille järgi “ peab Iraak Saudi Araabia ja Kuveidi rezhiime täielikult vastutavaks USA ja Briti agressiooni eest Iraaki ” ja mille järgi on Iraagil õigus saada kompensatsiooni .||location|LOC
5690755|firmasse|firma|astuma|sisse|ill|3533993|Sel puhul näeb ka firmasse korraks sisse astunud külaline või klient parimal juhul vaid professionaalset rollikäitumist , mitte aga heatujulisi , oma oskusi ja tegevust nautivaid inimesi .|||
7128180|ametisse|amet|algama||ill|4432634|Hoolderühma loomine algas Metsa ametisse kutsumisega .|||
9907874|Armeenias|Armeenia|toimima||in|6171511|Armeenias toimib jätkuvalt range subordinatsioon , mis laieneb ka professionaalsele muusikategemisele .||location|LOC
10587504|Liibüas|Liibüa|treenima||in|6579799|Peale muude terroristide treenisid Liibüas ka Iiri separatistid ning salajaste operatsioonide ettevalmistamist konsulteerisid sageli Saksa DV kogenud seltsimehed .||location|LOC
3524677|fondidesse|fond|hakkama||ill|2204277|Ülejäänud nelja fondivalitseja fondidesse hakkab seega vähemalt esialgu laekuma suhteliselt vähe pensionisäästu .|||
6839815|Tartu-mängus|Tartu-mäng|juhatama||in|4251128|Kuivõrd Ojamets sõitis eile Pärnu VK meeskonnaga Viljandisse , juhatas naisi Tartu-mängus Oleg Lazarev .|||
22726235|Floridast|Florida|lendama||el|14315910|Hävitajate kaitse all ja täpset marsruuti varjates lendas riigipea lennuk seejärel Floridast pealinna poole , peatudes vahepeal õhujõudude baasides .||location|LOC
1648079|kubermangugümnaasiumis|kubermangugümnaasium|levitama||in|1035926|Tuleb vaid ahhetada sügavalt filosoofilise filoloogiahariduse üle , mida Napoleoni eest põgenenud saksa professorid Riia kubermangugümnaasiumis levitasid .||location|
17132713|Lõuna-Portugalis|Lõuna-Portugali|harjutama||in|10691834|Enne Lissaboni saabumist harjutas Nool viis päeva Lõuna-Portugalis Montegordos .|||LOC
9946242|Afganistanist|Afganistan|lendama||el|6194021|Helikopterid lendasid Afganistanist Pakistani territooriumile esmaspäeval pärast USA õhurünnakute algust piiriäärsetele linnadele .||location|LOC
3491062|sõjaväes|sõjavägi|olema|ära|in|2184747|Endine nõukogude armee ohvitser Eldar ei kiida kadettide deserteerimist heaks , kuid tõdeb samas , et Aserbaidžaani sõjaväes on asjad tõsiselt käest ära .|||
4028154|Keilas|Keila|peetuma||in|2512109|Keilas peetud ratturite Bianchi-Yema ühepäevasõidu võitis Cofidise proff Janek Tombak .||location|LOC
234533|ilmas|ilm|ravima||in|140603|Kindlasti ei olnud ka selliseid arste , kes oleks söandanud öelda , et ta ravib absoluutselt kõike laias ilmas , ühtlasi veel näeb tulevikku ja minevikku .|||
20913000|Estonialt|Estonia|kaduma||abl|13069905|Võimalik salapärane CIA-lend juhul , kui Estonialt tõesti kadus inimesi ei saanud kuidagi toimuda ilma , et Rootsi luure sellest riigi juhtkonnale teataks .|||ORG
6837869|Aktsia-Innovatsioonipangast|Aktsia-Innovatsioonipank|võtma|välja|el|4249915|Peaministrit süüdistati selles , et ta detsembri keskel võttis välja oma hoiuse Leedu Aktsia-Innovatsioonipangast mõni päev enne panga tegevuse peatamist .|||ORG
3580119|kinnistutel|kinnistu|paiknema||ad|2238003|Lisaks paikneb kinnistutel järv ning viis tiiki .|||
804212|jalgadele|jalg|maanduma||all|510927|""" Ta maandus küll jalgadele , kuid üks suusk tõmbas viltu ."|||
7971736|sahtlis|sahtel|olema|alles|in|4964821|Narkomaanid jäävad kohe kõrvale , sest leti avatud sahtlis on alles hunnik raha .|||
5508896|lääneosas|lääneosa|varisema|kokku|in|3422214|India lääneosas Bombays varises eile kokku kümnekorruseline hoone , varingus hukkus vähemalt üks inimene .||location|
2285785|Hiinas|Hiina|kukkuma|alla|in|1436647|Sarnane fenomen olevat varem esinenud kahel korral : 1995 kukkus Hiinas taevast alla ühemeetrise läbimõõduga jääkamakas , 1998 leiti Brasiiliast kaks jäätükki , üks 50 ja teine 200 kilo raskune .||location|LOC
17907407|Avantekist|Avanteki|lahkuma||el|11179056|Ta märkis samas , et lahkus Avantekist selle omanikega “ mitte eriti headeks sõpradeks jäädes ” .|||
16323202|sasipuntras|sasipundar|askeldama||in|10173809|Nad on arad , kergeusklikud , närvilised , hüperseksuaalsed , üksildased , ilma vähimagi veetluseta maniakid , kes askeldavad oma jaburate seksuaalprobleemide sasipuntras .|||
9337693|arstikabinetti|arstikabinet|pöörduma||adit|5819641|Kooli arstikabinetti pöördub iga päev õpilasi , kel valutab pea , kõht või mõni muu koht .||location|
8143462|Afganistanis|Afganistan|peetuma||in|5073694|Afganistanis Mazar-i-Sharifi linna pärast peetud lahingutes hukkus 350 Talibani võitlejat , 500 võitlejat langes aga vangi , teatas opositsioonilise Põhjaliidu esindaja Ashraf Nadeem .||location|LOC
14027109|Dunblane'is|Dunblane|juhtuma||in|8738766|Tuletaksin meelde , mis juhtus Dunblane'is selle aasta märtsis .|||LOC
5232802|Kehras|Kehra|jalutama||in|3256242|Kehras jalutanud poisid ootasid hetke , kui kedagi lähedal pole , hüppasid siis laokile jäetud autosse ja põrutasid minema .||location|LOC
3304578|baarist|baar|varastama||el|2071282|Turvafirma ESS Lääne töötajad pidasid täna , reede öösel kell 00.30 kinni Pärnu ööklubis mehe , kes varastas baarist liitri viina Smirnoff maksumusega 650 krooni .|||
9977671|bensiinijaamas|bensiinijaam|magama||in|6212630|Itaalias eritellimusel ehitatud Honda Accord Euro-R varastati koos treileriga , kui meeskonna liikmed Leedus bensiinijaamas magasid .||location|
3691224|haridusministeeriumis|haridusministeerium|andma|üle|in|2304634|"Täna , 2.jaanuaril kell 14 annavad autorid haridusministeeriumis minister Tõnis Lukasele üle raamatu "" Eesti ajalugu ."||location|
1263624|Liitu|liit|pöörduma||adit|792313|Eesti Korteriühistute Liitu on pöördunud paljud korteriühistud , kes on siiralt mures oma maja tehnilise seisukorra pärast .|||ORG
2385761|Fertilitases|Fertilitas|maksma||in|1498238|Kehavälise viljastamise protseduur maksab praegu Fertilitases koos ravimitega 24 000 krooni .|||ORG
18862312|Tansaanias|Tansaania|jälgima||in|11785730|Mõnedel andmetel võib asendamatuks juhtlõngaks osutuda Tansaanias Dar es Salaamis USA saatkonna ümbrust jälginud videokaamera , mis olevat salvestanud väärtuslikku materjali võimalike terroristide kohta .||location|LOC
22643509|särkides|särk|kõndima||in|14264459|Kõiki mänge alustati leinaseisakuga , mitmed võistkonnad kõndisid väljakule number 16 särkides , seljal nimi Puerta .|||
19480276|Kirikus|kirik|passima||in|12166092|Kirikus , kus suuri söögivarusid harilikult ei hoita , passivad koduhiire menüüsse küünladki .|||
17932744|Brooklynist|Brooklyn|sõitma||el|11194350|Uue moemuusika passiivse nautimise kõrval kogus ta 16-aastaselt julguse kokku ja sõitis kodusest Brooklynist Manhattanile , kaasas pakk omakirjutatud laule .|||LOC
9635911|Bratislavasse|Bratislava|läkitama||ill|6003573|NATO on läkitanud Bratislavasse oma vaatlejate esinduse .||location|LOC
27122202|mõtlemises|mõtlemine|olema|ära|in|17764317|Sellisel juhul tekkiva vägivalla puhul on tõesti veidi ka inimese mõtlemises natuke korrast ära .|||
4621445|Zheijangis|Zheijangi|möllama||in|2882303|Enne kui Ida-Hiina provintsis Zheijangis möllanud taifuun vaibus tormiks , suutis see põhjustada 60 inimesele vigastusi ja hävitada rohkelt elamuid .|||LOC
2689176|sünnitusmajas|sünnitusmaja|andma|üle|in|1689223|Poole preemiarahast , 5000 krooni , andis Elmar Lepp sünnitusmajas vastsele emale üle ja lubas teise poole anda vabariigi aastapäeval .||location|
11436665|Koopast|koobas|kostma||el|7110905|Koopast kostavad vandesõnad , tribüünidele tõuseb kõrbelõhna .|||
18098120|aatompommi|aatompomm|saama||adit|11292922|Keskkoolis sain sõjalises aatompommi ehituse vastamisel kahe ja ülikoolis ei saanud algul arvestust , hiljem tegin mitu korda eksamit .|||
1974741|firmadest|firma|varastama||el|1242224|Mitu kuud varastas koolipoiss suuremate poiste nõudmisel firmadest suuri summasid .|||
17616700|kujunduses|kujundus|võimutsema||in|10999209|Riigivanem Konstantin Pätsi eestvõttel renoveeritud hoones toimunud tegevus pidi kasvatama tugevat Eesti põhja kõigile ettevõtmistele ning tollane eliit ei hoidnud raha kokku viiekorruselise hoone renoveerimisel kooskäimiskohaks , mille allkorruse kujunduses võimutses rahvusromantika .|||
1404690|kanalitesse|kanal|kaduma||ill|881973|See on jälgitav näiteks NTV teleekraanilt , kust üksteise järel on teistesse kanalitesse kadunud hulk kuulsaid ajakirjanikke .|||
20471477|kanti|kant|kihutama||adit|12797270|Malvius ülistab taas tiimitööd : tulemuse järgi on näha , kas lavastuse taga oli tugev meeskond või kihutas igamees ise kanti .|||
5873612|Tshiilis|Tshiili|varisema|kokku|in|3647189|Kuid taolise kena fassaadi taga käis tõeline porduelu , millest hakkas teateid ilmuma pärast 1989. aastat , mil diktatuur Tshiilis kokku varises .|||LOC
3267374|allüksustesse|allüksus|olema||ill|2048190|Isegi kakskeelsetesse allüksustesse on juba||location|
671965|Moskvasse|Moskva|juhtuma||ill|430437|Kaheksa aastat tagasi vaevalt oskasite aimata , et diplomaatilise sõdurina juhtute suursaadikuks Moskvasse .||location|LOC
924086|Kadriorgu|Kadriorg|tulema|tagasi|adit|583336|Juba praegu võib ennus-tada , et tallinlaste meelis-puhkepaik , mis vahepeal nihkus Rocca al Mare poole , tuleb tagasi Kadriorgu .|||ORG
5382572|Jeruusalemmas|Jeruusalemm|andma|üle|in|3346521|JERUUSALEMM , 4. mai ( EPLO ) - Teisipäeval andis suursaadik Marina Kaljurand Jeruusalemmas üle oma volikirja Iisraeli presidendile Moshe Katsavile .||location|LOC
20894331|Järvakanti|Järvakant|jõudma||adit|13058085|Juuksed kammitud , kingad läikima löödud ja pidulips ees , jõudsin tänavu Järvakanti veidi enne festivali algust lustilised noored-vanad ootasid jalalt jalale kekseldes värava taga või piletijärjekorras , panetunud press tiirles haigutades ümber akrediteerimislaua .|||LOC
1723710|vannitoas|vannituba|varisema|kokku|in|1084579|Tuletõrjujad läksid akna kaudu korterisse ja nägid , et 85-aastane naine on vannitoas kokku varisenud .||location|
217777|suunas|suund|hargnema||in|130026|Ruhnu küla võib meeleheitele viia nii turisti kui ka maamõõtja : tõeline sumbküla - põliste puude all vilksatab siin-seal mõni sein või katus , üks üht- , teine teistpidi , igas suunas hargnevad rajakesed , aga võta sa kinni , kus siin on nüüd pood , kirik ja vallamaja .|||
25596437|festivaliplatsile|festivaliplats|kerkima||all|16625756|kõikidele rabakatele old , aga ehk mõni veel ei tea :  Kõikide jalgpallisõprade rõõmuks kerkib Rabarocki festivaliplatsile suur , 100 ruutmeetrine jalkatelk .|||
5448450|paigas|paik|tunglema||in|3385581|Veel viimasel ajal välisujulana tuntud paigas tunglesid sajad inimesed , et kuulata Rostropovitshi mängu .||location|
581121|alustele|alus|paigutama||all|374320|Sõjamasinate areng seostus tollest ajast alates üha rohkem ratta kasutamisega - näiteks roomlased paigutasid kergemaid viskemasinaid veetavatele alustele ja kasutasid neid ka lahtistel lahinguväljadel .|||
21288728|Floridas|Florida|avama||in|13307109|USA filmilavastaja Steven Spielberg avas kolmapäeval päikeselises Floridas , Orlando linnas , uue lõbustuspargi .||location|LOC
6166334|statistikaametis|statistikaamet|rajama||in|3828341|Veel varem rajas ta okupatsioonimeelses statistikaametis Rahvarinnet ja organiseeris oma asutusest hulga inimesi Balti ketis osalema .||location|
9435117|hoonesse|hoone|toetama||ill|5878566|Samas toetan ma ka Rüütelkonna hoonesse raamatukogu rajamist .||location|
22744129|Pedast|Peda|lendama||el|14326547|Ehkki vahetult pärast juhtunut olnud küsimus selles , kas Pedast lendab napsitanud tudeng või hoopis rektor , lubati poiste tööõpetuse õpetajaks õppinud Pajulal kaks aastat hiljem kool siiski lõpetada .|||PER
13060435|urgastest|urgas|voolama|välja|el|8136649|Õhtuti hakkab kesklinna tuledekobar madalat sügistaevast valgustama ja kuigi kerkiv kuma pole samasugune nagu tõelistes suurtes metropolides , kus päevasest karpmajade inetusest koorub öö hakul sädelev kõikide võimaluste võlulinn , on see siiski hoopis midagi muud kui pimedus , mis siin linna viimasel piiril ei alga mitte loojangust , vaid voolab hoopis välja neist määndunud urgastest nagu paks mustav mudakord .||location|
7889495|FTVst|FTV|sõitma||el|4913508|""" FTVst sõidab konkursile tegelikult kaks inimest , "" teab "" Supernoova "" projektijuht Urmas Väljaots ."|||ORG
13951503|öösärginärakas|öösärginärakas|konutama||in|8697251|Tohoh , mingi mutt konutab taburetil , öösärginärakas ümber .|||
22067377|kaitseliinidelt|kaitseliin|väljuma||abl|13839691|« Vasakpoolsed väljuvad nüüd kaitseliinidelt ja asuvad pealetungile proletariaadi õiguste eest , » kinnitas Bertinotti .|||
17983598|Alhambras|Alhambra|peatuma||in|11223737|1829. aastal Sevillast Granadasse reisinud ja pikemalt Alhambras peatunud Washington Irving kohtas loodetud meela lopsakuse asemel Hispaanias valdavalt Põhja-Aafrikat meenutavat metsikut ja hüljatut kõrbemaastikku , mille kohal tiirlesid raisakullid .|||LOC
26215338|Kassarisse|Kassari|edastama||ill|17055962|Kassarisse elektrit edastavad kõrgepingetraadid tapavad igal aastal kümneid luiki , kelle mädanevad korjused ulbivad Hiiumaa looduskaitsealusel Käina lahel .||location|LOC
25350725|Kellisse|Kelli|olema||ill|16407024|Oligi just Kellisse kaupa viimas .|||
21918230|rajoonis|rajoon|kaevama||in|13717174|Tõenäoliselt surid kaks meest , kes mullu Jurbarkase rajoonis kaevu kaevasid , just nimelt vingumürgitusse .|||
