sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_alive,is_time
12734041,20372585,5,nõudma,,ad,hommik,hommikul,"Üleeile , esimese kohtupäeva hommikul nõudis Kutšerna esimese asjana spordikohtu kolmeliikmelise koosseisu tagandamist , sest kõik õigusemõistjad olid varem teinud koostööd nii ROKi kui ka FISiga , mis põhjustab juriidilises keeles huvide konflikti .",,,,no,,no,yes
6336479,10181692,2,pälvima,,ad,tegutsemisaasta,tegutsemisaastal,Esimesel tegutsemisaastal meistritiitli pälvinud käsipalliklubi Chocolate Boys pakub algaval hooajal publikule eksootikat - väravasuul hakkab Mikola Naumile konkurentsi pakkuma Jaapani koondise väravavaht Kohei Yoshida ( 27 ) .,,time,,no,,no,yes
13535891,21648008,3,lugema,,ad,tire,Tirel,"Õnneks loeb Tirel teemasid aeglaselt ja mitu korda , mistõttu ei pea Viimsi abituriendid siiski arutlema selle üle , kas Eesti on nende kodu .",,,,no,,yes,no
5876806,9432393,30,tulema,järele,all,liige,liikmetele,"Et asi kohe kõigile täiesti selge oleks : hoolimata sellest , et riigikontrolör eile Juhan Partsi valitsuse täies koosseisus suhkrutrahvis süüdi mõistis , ei tulnud trellidega auto selle valitsuse liikmetele eile öösel järele .",,,,no,,yes,no
14797653,23274232,20,jääma,üle,ad,isane,isastel,"Neid tsitaate kommenteerimast hoidudes tuleb siiski nentida , et kui Võru noorikuile tuli õnn päris õuele , siis kohalikel isastel ei jää muud üle , kui till püksi ja punuma , leidmaks paiku ja maid , kus Ainsat Tõelist Meest ees ega oodata pole .",,,,no,'isastel' was not classified as an adverbial of place ('no') because it refers to individuals (males) rather than indicating a specific location or place.,yes,no
3502320,5639536,3,meeldima,,el,elanik,elanikest,Limburgeri lossi elanikest meeldib mulle õlirull .,,alive,,no,,yes,no
3822369,6156775,1,meenuma,,all,rohtla,Rohtlale,"Rohtlale meenub juhtum , kus ühest firmast sai tema klient pärast seda , kui üks selle töötaja napsisena katuselt pudenes ja ettevõte haigekassalt 40 000 krooni suuruse nõude sai .",,location,,no,,yes,no
4186809,6738284,8,täituma,,ad,režissöör,režissööril,"Esmaspäeval , 6. märtsil täitus maailmakuulsal poola režissööril ja lavastajal Andrzej Wajdal 80 eluaastat , kirjutab Kultura .",,alive,,no,,yes,no
16868753,25953281,2,põhinema,,all,argument,argumentidele,Nendele argumentidele põhineski minu mainitud meetrimäär ning koht .,,,,no,,no,no
3468893,5585445,11,juhtima,,ad,erastamine,erastamisel,""" Mitu opositsioonierakonda , kes juhtisid meid elektrijaamade ja raudtee erastamisel , tahavad nüüd külje pealt nõu andes riiki pankroti poole juhtida , "" ründas Palts kolmapäeval .",,,,no,,no,no
173082,287962,6,tunnistama,üles,ad,aeg,ajal,"Kui Kebina tunnistanuks üles ENSV ajal , võinuks temagi kergemalt pääseda .",,,,no,,no,yes
14057283,22382049,10,vastama,,all,ajastuvaim,ajastuvaimule,"Selleks , et kõikide asjasse pühendatud inimeste väljanägemine vastaks ajastuvaimule ( Berliin 1945 ) , oli Gloriasse kohale kutsutud mitu juuksurit ja jumestajat .",,,,no,,no,no
16582814,25557489,20,liituma,,ad,moodustumine,moodustumisel,"Imidasoliinirea ühendite alküülrühmade nimetustes säilitatakse harilik rasvarea nimetuse tüvi ( nt laurüülhüdroksüetüülimidasoliin ) ka sellel juhul , kui derivaadi moodustumisel on rasvarea radikaali üks süsinikuaatom liitunud heterotsüklisse .",,,,no,,no,no
9269610,14894773,10,püüdma,,all,tulemus,tulemustele,Tegelikult astroloogid analüüsivad inimest ennast ja püüavad vastavalt analüüsi tulemustele inimese kohta midagi ütelda .,,,,no,,no,no
11119427,17812500,13,lähtuma,,ad,ostja,ostjal,"Kuna sportlase ja teadlase prillikandmise tingimused on väga erinevad , lähtub optik ostjal raame valida aidates kindlasti ka tema elustiilist ja tööst .",,alive,,no,,yes,no
7686877,12325084,7,tegema,kaasa,ad,iga,igal,Samas - kutselisi näitlejaid teeb kaasa igal pool,,,,no,,no,no
10155186,16292980,2,lõpetama,,ad,esmaspäev,esmaspäeval,Möödunud esmaspäeval lõpetas Tartu politsei uurija Sille Harjo uurimise ja soovis prokuröri juures kinnitada süüdistuse “ üliraske kehavigastuse tekitamises ettevaatamatusest ” .,,time,,no,,no,yes
16620814,25589265,2,lugema,,el,A. Hitler,A. Hitlerist,"Lugesin A. Hitlerist näiteks et taoskas päris korralikult prantsuse keelt , ja oskas ka teatud määral inglise keelt .",,,PER,no,,yes,no
573249,907349,14,suutma,,el,lugemismälu,lugemismälust,"Ent vaevalt pakkus see neile ligilähedaseltki samasuguse lugemiselamuse kui nende vanaisadele-vanaemadele , kelle lugemismälust sajandi teise poole kirjanikud omakorda noorpõlve lemmikuid välja tõrjuda ei suuda .",,,,no,,no,no
13870611,22117709,17,lisanduma,,ad,kuivamine,kuivamisel,"Kes kuivatab kudumit riidepuul , peaks kindlasti valima paraja suurusega ja ümardatud õlgadega riidepuu , et kuivamisel kampsunile ebameeldivad « tiivakesed » ei lisanduks .",,,,no,"The phrase 'kuivamisel' does not indicate a specific location but rather a condition or process, so it is not an adverbial of place.",no,no
4286941,6897334,1,tegema,,ad,Nädalavahtus,Nädalavahtusel,"Nädalavahtusel , kui Anti kodus käis , tegime kiirenduslõike , ta oli nohus ja köhis , "" sõnas vend .",,,,no,,no,yes
1944642,3099549,13,juhinduma,,el,näpunäide,näpunäidetest,"Meid on peetud ka viletsateks majandusmeesteks , kes juhinduvad ametiühingute ja tootjate näpunäidetest .",,,,no,,no,no
2859491,4585227,10,toetama,,ad,säilitamine,säilitamisel,""" Me toetasime Jüri Mõisa ja Isamaaliitu Tallinna võimuliidu säilitamisel vahendeid valimata .",,,,no,,no,no
5014640,8049266,5,põhinema,,ad,dieediidee,dieediideedel,"Proteiinidieet põhineb dr. Atkinsi dieediideedel , mis kujutab endast liha ja rasvarohket toidusedelit .",,,,no,,no,no
15733674,24553010,3,pakkuma,,ad,allminek,allminekul,"Õhtul koolitrepist allminekul pakkus karkudega tüdrukule inglise keeles abi noormees , kes ta süles alla viis .",,,,no,,no,no
15928084,24777496,4,võtma,ette,ad,sina,sul,Kui ta ikka sul windoosa pildi algul ette võtab siis ta ju töötab ( mingil määral vähemalt ),,,,no,,yes,no
12425054,19894460,4,vältama,,el,planeeritu,planeeritust,"Plaadi tegemine vältas planeeritust märksa kauem , igasuguste tehniliste probleemide tõttu olin ma lõpuks ikkagi sunnitud oma laulud paari päeva jooksul salvestama .",,,,no,The phrase 'planeeritust' was not classified as an adverbial of place because it does not indicate a specific location but rather the concept of planning (time-related context).,no,no
15326555,23933423,22,kahtlema,,in,kaks,kahes,"äkki meie aju hojab neid kinni teatud aju osades mingi mingi kiirgusena või siis elektri impulsina ( kahtlen miskipärast just nendes kahes , aga midagi muud ei tule meelde ) .",,,,no,,no,no
957486,1525073,1,meeldima,,el,magustoit,Magustoitudest,"Magustoitudest ei meeldi mulle tarretis , aga väga meeldib , kui antakse puuvilja .",,,,no,,no,no
16937666,26033153,7,mäletama,,el,noorusaeg,noorusajast,"Pensionär Heino Hallik Lasva vallast mäletab noorusajast , et isa pidas talus kõige kõrvetavamal ajal pikemat söögipausi ning pikutas seejärel puu all varjus .",,time,,no,,no,yes
12084046,19344553,5,kirjutama,,ad,laupäev,laupäeval,"Ajaleht Lietuvos rytas kirjutas laupäeval , et Alma ootas asjatult lennukile kutsumist , kuid ta ei tulnud kellelegi meelde ja lennuk sõitis temata ära .",,time,,no,,no,yes
12433725,19907688,7,mõjuma,,all,defitsiit,defitsiidile,Positiivselt mõjub börsilangus vastanute hinnangul väliskaubanduse defitsiidile ning tarbijahinnaindeksile .,,,,no,"The phrase 'defitsiidile' does not describe a spatial location but an abstract target or effect, so it is not classified as an adverbial of place.",no,no
4266720,6865129,12,suutma,,all,jagelemine,jagelemisele,"Tegelikult on see rohkem seaduseandjate mure , et nad vaatamata aastatepikkusele jagelemisele ei ole suutnud kehtestada naastrehvide kasutamise ilmastikukindlat korda .",,,,no,,no,no
112021,188196,12,juhtima,,ad,andmed,andmetel,"Ehk ei ole siinkohal tähtsusetu ka fakt , et kapten Intsu andmetel juhtis Viru pataljon möödunud aastal ka jooksikute edetabelit .",,,,no,,no,no
1167505,1854936,7,toetama,,el,soomlane,soomlastest,"Arvamusuuringud näitavad , et hetkel toetab soomlastest NATO-ga liitumist vaid 20 protsenti .",,alive,,no,,yes,no
4339664,6981014,8,tasuma,,ad,korvpallifänn,korvpallifännil,"Isegi Tallinna Kalev/Cramo lüüasaamistest muserdunud korvpallifännil tasub täna seada sammud Rocca al Mare suurhalli , et uudistada kõige tugevama profiliiga NBA klubi ukse vahelt juba ühe jalaga sisse pääsenud USA korvikütti .",,,,no,,yes,no
12265547,19635292,8,lubama,,ad,Alonso,Alonsol,Esmalt rikkus Hamilton tiimi käsku ega lubanud Alonsol esimesena boksist väljuda .,,,PER,no,"It was classified as 'no' because 'Alonsol' refers to a person rather than a place, and does not indicate location.",yes,no
1372519,2182366,6,minema,ära,ad,kaasmaalane,kaasmaalastel,Läksime lihtsalt viieks päevaks oma kaasmaalastel jalust ära .,,alive,,no,,yes,no
5660731,9078669,3,rajanema,,ad,loogika,loogikal,"Põhiseadus rajaneb loogikal , et president peab olema kogu aeg ametis ja kättesaadav , kuid riigipea võiks puhkuse ajal peatada tegevuse ja anda volitused üle riigikogu esimehele , selgitas eelnõu algatajate nimel esinenud Jaan Pöör .",,,,no,,no,no
19883380,29331992,9,valetama,,all,eit,eidele,+piq: razz valetab siis ju nigu eidele kohane,,alive,,no,,yes,no
9830816,15774525,8,suutma,,ad,kolmapäev,kolmapäeval,"Tõepoolest , kui Sergei Jastrzhembski suutis juba kolmapäeval kahel korral ajakirjanikele Moskva seisukohti veel kord üle rääkides jätta avatud mulje , siis tema USA kolleeg Michael McCurry jõudis ajakirjanike ette alles eile pärastlõunal , mitu tundi kavatsetust hiljem .",,time,,no,,no,yes
11181938,17911578,11,valima,välja,all,vastaja,vastajaile,"Et Isamaaliit oli küsitluse tellija , siis valisite te ka vastajaile 40 poliitikut välja .",,alive,,no,,yes,no
2873623,4607555,21,kaaluma,,ad,puudus,puudusel,"Avaliku ürituse loa ja kauplemisloa taotluse esitas turukorraldaja Kesklinna valitsusele eelmisel nädalal , ehkki firmajuht Paul Oberschneider kaalus linna rahatoe puudusel ka ürituse ärajätmist .",,,,no,"The phrase 'puudusel' does not indicate a location but instead expresses a condition or reason, which is why it was classified as not adverbial of place ('no').",no,no
8639610,13861734,2,kaduma,,ad,haige,haigetel,"Nendel haigetel , kes said kiiritust vähi luusiiretest tekkiva valu vaigistamiseks , kadus valu juba pärast teist kiiritusraviseanssi .",,,,no,,yes,no
364818,564515,2,suunduma,,ad,taim,taimedel,"Mõnedel taimedel suundub juurdekasv maapealselt osalt rohkem juurtesse , mõnede kasv hoopis aeglustub .",,,,no,,no,no
5977426,9592948,1,lükkama,tagasi,el,uusliige,Uusliikmetest,"Uusliikmetest lükkasid kava tagasi ka Ungari , Leedu ja Eesti .",,,,no,,no,no
10050809,16120916,3,toetama,,el,häda,hädadest,"Hoolimata oma hädadest on Epitar pidevalt toetanud Era tänava maja tegevust , kus jooksvateks kuludeks läheb iga kuu vähemalt neli tuhat krooni .",,,,no,,no,no
12760521,20412360,4,täituma,,ad,kooliaeg,kooliajal,Tartu ööklubid täituvad kooliajal,,time,,no,"The phrase 'kooliajal' refers to a time period rather than a physical location, so it is not adverbial of place ('no').",no,yes
16057396,24945817,13,edastama,,ad,oktoober,oktoobril,Liikmesriigid edastavad artiklis 3 osutatud riiklikud prognoosid komisjonile hiljemalt iga aasta 31. oktoobril .,,,,no,,no,yes
9046176,14545106,24,lisanduma,,ad,kolmveerandtund,kolmveerandtunnil,"Ajakirja Match punktijagajailt kümnepalliskaalas vaid “ nelja ” teeninud Houlti võrku lendas Derby kaitsjate toetusel juba esimesel poolajal kaks palli , millele teisel kolmveerandtunnil lisandus veel kolm .",,time,,no,,no,yes
16107026,25004216,2,jääma,üle,ad,lihtsurelik,Lihtsurelikul,""" Lihtsurelikul ei jää muud üle , kui hakata protestiallkirju koguma ning need linnavolikogule või -valitsusele anda . """,,alive,,no,,yes,no
5571284,8933828,21,kuulma,,abl,lähedane,lähedastelt,"Mittelondonlased olid ilmselt segaduses ja üllatunud , kui telefonihelina peale toru kõrva juurde tõstes kuulsid nad inglaslikke käitumisjooni ähmiga eiranud lähedastelt telefoni pahvatatud : "" I am fine ! """,,,,no,,yes,no
29253,50225,2,mõjuma,,all,geenius,geeniusele,Sellisele geeniusele mõjus see hävitavalt .,,,,no,,yes,no
3303854,5311693,7,välistama,,ad,kinnitus,kinnitusel,Regionaalminister Jaan Õunapuu ( pildil ) kinnitusel välistab valitsuse eelnõu omavalitsuste kaootilise ühinemise ja väiksemate omavalitsuste tõrjumise suuremate poolt ning annab valitsusele ühinemiste suunamiseks suured volitused .,,,,no,It was classified as 'no' because 'kinnitusel' (according to the confirmation) does not indicate a location or spatial context; it conveys a statement's source or basis.,no,no
7496415,12033088,31,suutma,,el,kojusaatmine,kojusaatmisest,"Ta oli nagu mu sõber , kellele joomine oli muutunud ( muutumas ) lõbuks ; ta oli nagu mu väsinud jalgadega tüdruk , kes mulle ei meeldinud , kuid kelle kojusaatmisest ma kunagi loobuda ei suutnud ; ta oli nagu mu õppejõud , kelle valetamine oli mulle mõistetav , kuid ärritav .",,,,no,,no,no
7408311,11892762,57,laulma,,all,armastus,armastusele,"Jah , kui ma suudaksin , haaraksin lauto või flöödi järele , hüppaksin sadulasse ja ratsutaks siit Schlettsi sombuste kinkude vahelt sinna , kus päike soojendaks mu valutavaid liigeseid , kus rohetavatel nõlvadel kasvavad viinamarjad ja oliivipuud , ristteel seisab Musta Madonna kuju , ma heidaksin kuhugi varjulisemasse kohta , sõrmitseksin oma pilli ja laulaksin kiitust armastusele , naudiksin iga hingetõmmet , sest see on ju ...",,,,no,,no,no
3654550,5885454,3,haigestuma,,el,söömine,söömisest,Halvaksläinud liha söömisest haigestusid vähemalt 61 Zima ja teiste ümberkaudsete linnade elanikku .,,,,no,,no,no
938361,1494156,8,tulema,välja,ad,laps,lastel,"Tõesti on raske õpetada asendeid , mis lastel tulevad lihtsamini välja .",,alive,,no,,yes,no
7706594,12356075,8,astuma,välja,ad,mühin,mühinal,Nii astubki etnoloogiline iseseisev näitusetegemine autentsest traditsioonist mühinal välja .,,,,no,,no,no
11178575,17906675,13,juhtima,,ad,oht,ohtudel,Siiski juhtis  La Juve  treener  Marcello Lippi  enne finaali tähelepanu ka mõnedele ohtudel .,,,,no,,no,no
2442513,3916476,13,sõltuma,,el,ajaperiood,ajaperioodist,"Täpseid leppetrahve nimetada ei oska , neid on palju ja keerulised , ajaperioodist sõltuvad .",,,,no,,no,yes
11630674,18618508,3,suutma,,el,ehmatus,ehmatusest,"Kes esimesest ehmatusest suudab üle saada ( kerge see pole ) ning viitsib teisele ringile minna , leiab , et asi päris lootusetu kah ei ole .",,state,,no,Not classified as adverbial of place because 'ehmatusest' expresses a state or condition rather than a physical or metaphorical location.,no,no
9618874,15439069,21,lisanduma,,ad,aastaaeg,aastaajal,"Soojatootjale oleks võimsus- ja tarbimistasu arvestus majanduslikult kasulik , sest ettevõtte halduskulud kataks aasta peale jagatud igakuine võimsustasu ja külmal aastaajal lisanduks vaid küttekulu eest makstav tarbimistasu .",,time,,no,,no,yes
6500618,10455565,5,paluma,,ad,bussirahvas,bussirahval,"Ütlevad aadressi ja paluvad bussirahval külla tulla , teed ja küpsiseid pruukima .",,,,no,,yes,no
11945935,19116795,20,muutma,,all,inspektor,inspektoritele,"« Võib ka olla , et ( president Saddam Hussein ) mattis need nii sügavale ja muutis nad ÜRO inspektoritele nii raskesti leitavaks , et see muutis raskeks ka nende õigeaegse tagasisaamise ning toimetamise üksustele kasutamiseks , » lisas Pena .",,alive,,no,,yes,no
3174964,5098565,6,suunduma,,ad,tulek,tulekul,""" Romantika suundub uue laeva tulekul Tallinn - Stockholm liinile , misjärel hakkab sellel liinil reisijaid teenindama kaks ühesugust kõrgekvaliteedilist laeva .",,event,,no,,no,no
119797,201036,5,virutama,,all,kooliõde,kooliõele,Hilda praegu Iigastes elavale kooliõele Helgi Veemehele virutas üha kärsitumaks muutuv Laht rusikaga pähe .,,alive,,no,,yes,no
5965840,9577217,3,tõstma,,ad,püha-päev,püha-päeval,"Qala-i-Jhangi vanglas püha-päeval mässu tõstnud vangidest ei pääsenud esialgsetel andmetel keegi eluga , see takistab aga ka uurimist , mis nende mässu ikkagi ajendas .",,,,no,,no,yes
19848433,29313530,3,tulema,puudu,el,ettevõtlikus,ettevõtlikusest,pets29vilj: ettevõtlikusest ja julgusest tuleb puudu :),,,,no,,no,no
3414249,5495283,15,süstima,,ill,kes,kellesse,"Esimesi eksponaate hakkasid muuseumi tarvis alates 1993. aastast tallele panema Tallinna politseikooli kadetid , kellesse politsei ajalugu uuriv Mai Krikk süstis kogumisvaimustust .",,,,no,,yes,no
16079931,24959871,19,surema,,el,ületarvitamine,ületarvitamisest,"Lõbusa loo kurva lõpuna tuleb tõdeda , et üks bluusivendadest , John Belushi , suri vaid 33-aastasena narkootikumide ületarvitamisest ainult paar aastat pärast filmi valmimist .",,,,no,,no,no
14036801,22347598,17,kehtima,,all,loožiomanik,loožiomanikele,"Paljud fännid olid pahased ja torisesid , klubist vastati , et viisaka riietuse nõue kehtib ainult loožiomanikele .",,,,no,,yes,no
9540166,15313485,2,kõnelema,,ad,panek,panekul,"Nurgakivi panekul kõnelnud Viljandi linnapea ning Koger ja Sumbergi juht Andres Koger tõdesid , et viimati valmis ärikeskusega võrreldav hoone Viljandis 23 aastat tagasi , see oli Ugala teater , ning tõenäoliselt jääb üle 5000 ruutmeetri suuruse üldpinnaga ärikeskus sajandilõpu Viljandi suurehituseks .",,,,no,,no,no
4984878,8004136,23,realiseerima,,ad,alus,alusel,"( 2 ) Käesoleva paragrahvi lõikes 1 sätestatu ei kehti jaemüüki teostava ettevõtja suhtes , kes realiseerib alkohoolset jooki temale esitatud tellimuse alusel väljaspool alalist müügikohta , kui realiseeritava alkohoolse joogi ladustamine toimub kauplemisloale kantud tegutsemiskohas ja sellele kauplemisloale on märgitud eritingimusena "" lubatud alkohoolse joogi kohalevedu "" .",,,,no,,no,no
