head_id,form,lemma,verb,verb_compound,morph_case,sentence_id,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,classification2,explanation2
14246034,Belgradis,Belgrad,ründama,,in,8866843,"Pärast seda kui NATO lennukid “ bambusesse panid ” ehk Belgradis eksikombel Hiina saatkonnahoonet ründasid , on ilmselge , et õhurünnakud kui sõjaline strateegia ei ole mitte ainult ebaefektiivne , vaid koguni kahjulik NATO mainele .",,location,LOC,yes,,yes,
7855674,Jugoslaaviast,Jugoslaavia,suunduma,,el,4892586,Venemaa erakorraliste olukordade ministeeriumi ( MTS ) esindaja teatel suundus lennuk 19. augusti öösel kell 12 kohaliku aja järgi laadungiga Jugoslaaviast Maltale .,,location,LOC,yes,,yes,
3281440,tubades,tuba,olema,alles,in,2057173,"Maja oli inimestest tühi , tubades oli alles vaid mööbel .",,location,,yes,,yes,
7222240,Rostovisse,Rostov,kulgema,,ill,4491643,"Selle versiooni kohaselt kulgeb Afganistanist uimastite marsruut läbi Tshetsheenia Rostovisse , sealt edasi Eesti sadamatesse ja siitkaudu juba Läände .",,location,LOC,yes,"The phrase 'Rostovisse' is classified as a location because it refers to the city of Rostov, which is a specific geographic location.",yes,
20564670,killustikust,killustik,saama,välja,el,12856457,"Seda ei saa pärast enam killustikust kuidagi välja , » hoiatab Grišakov .",,,,no,The phrase 'killustikust' refers to a material (crushed stone) and not to a place or location.,yes,
8531920,Belfastis,Belfast,ründama,,in,5317856,"Politsei teatel puhkes vägivald uuesti , kui üle saja protestandi ründas Belfastis katoliiklaste kodusid .",,location,LOC,yes,,yes,
6259635,Lähis-Itta,Lähis-Ida,tooma,,adit,3886772,"Qatari sõltumatu telekanal al-Yazeera , mis toonud CNN-iliku uudisteedastuse ka seni ajakirjandusvabaduseta Lähis-Itta , on pidanud Iraagis juba mitmel korral oma kontori kinni panema .",,location,LOC,yes,,yes,
5509831,firmadesse,firma,võtma,ette,ill,3422732,"Tööinspektorid võtavad reide firmadesse ette ka omal algatusel , kontrollimaks näiteks töökaitse- ja ohutusnõuete , aga ka töösuhteid reguleerivate õigusaktide täitmist .",,,,yes,,yes,The phrase 'firmadesse' was classified as adverbial of place because it indicates the location to which actions are directed (to firms).
7247727,paika,paik,kihutama,,adit,4508308,"Antoine kihutas koos kaaslastega Punasest Ristist äsja toimunud plahvatuse paika Beiruti kristlaste linnaosas , kilomeetri jagu eemal tema kodumajast .",,location,,yes,,yes,
3819191,videolindilt,videolint,paistma,,abl,2383348,"Läbisegi elujaatava muigega , nagu videolindilt veenvalt paistab .",,,,no,"The phrase 'videolindilt' refers to a medium (video tape), not a physical location.",yes,
3503210,kantonis,kanton,sadama,maha,in,2191772,"Meteoroloogide teateil sadas Šveitsis Berni , Baseli ja Solothurni kantonis eile maha kuni 20 sentimeetrit lund .",,location,,yes,,yes,
7466382,poolthääletajaist,poolthääletaja,suunduma,,el,4646163,"Võrreldes eelmise kuuga on kaks protsenti poolthääletajaist suundunud vastuhääletajate leeri - aprillis oli seis 57 : 43 , kirjutas Postimees .",,,,?,?,no,The phrase 'poolthääletajaist' is not adverbial of place because it refers to a group of people and does not indicate any location.
12364,Laual,laud,vedelema,,ad,7173,Laual vedeleb hunnikus viie-sajalisi .,,,,yes,,yes,
3507805,kiirpealetungile,kiirpealetung,jooksma,,all,2194536,""" Meie uisapäisa visked läksid mööda , vastased peremehetsesid lauas ja jooksid viivitamatult kiirpealetungile , "" osutas võõrmängija kahetsemisväärsele korralagedusele .",,,,no,"The phrase 'kiirpealetungile' refers to a military action or behavior, not a geographical location, hence it was classified as 'no'.",yes,
25834948,riiulis,riiul,kükitama,,in,16788359,"Need kükitavad sootuks kaugemal , nurga taha jäävas riiulis , naabriteks hoopis kanalihavorstid .",,,,yes,,yes,
62686,AKSKst,AKSK,lahkuma,,el,36259,"Anti kätte , kuigi teati , et ma kindlalt AKSKst lahkun ja Soome lähen .",,,LOC,no,The phrase 'AKSKst' was classified as 'no' as it refers to an entity or organization rather than a physical place.,yes,
22522154,hoiatustest,hoiatus,suunduma,,el,14168187,"Kreeka välisminister Theodoros Pangalos ütles eile , et Öcalan varjas ennast Nairobis Kreeka saatkonnas 12 päeva , kuid suundus sealt Kreeka diplomaatide hoiatustest hoolimata Keenia julgeolekuvalve saatel esmaspäeval lennuväljale , kust tahtis suuna võtta Hollandile .",,,,no,"The phrase 'hoiatustest' refers to warnings and not a location, so it was classified as 'no'.",no,The phrase 'hoiatustest' is not adverbial of place because it expresses a cause or reason (warnings) rather than a location.
3937490,Jumalasse,jumal,olema,,ill,2455652,Kaasinimene enamasti appi ei tule ja Jumalasse ka usku ei ole .,,,,no,"The phrase 'Jumalasse' refers to God, which is a religious entity and not a physical or geographical location.",yes,"The phrase 'Jumalasse' was classified as 'yes' because it implies a metaphysical or figurative place, which can be interpreted as an adverbial of place in this context."
9475953,akendele,aken,pagema,,all,5903042,Teise korruse elanikud pagesid tubadesse tungiva suitsu eest akendele ning päästjad ajasid redelid püsti ja tõid inimesed alla .,,,,yes,,yes,
8522002,Idakonverentsis,idakonverents,hoidma,kinni,in,5312121,Idakonverentsis hoiavad tiitlimängude kohast kõvasti kinni Orlando ja Toronto .,,,,no,"The word 'Idakonverentsis' refers to a sports conference or division, not a geographical location.",yes,
23659927,vanglatesse,vangla,lubama,,ill,15128497,"Tõsi , Haagi tribunali otsust peab ta vähemalt poolteist aastat ootama ning Venemaa peaks ühinema nende kümne riigiga , kes Haagis karistuse saanud inimesi oma vanglatesse lubavad .",,location,,yes,,yes,
16925624,kuuridesse,kuur,astuma,sisse,ill,10559320,"Nad on aiamaadelt kartuleid ja juurvilju viinud , sisse astunud inimeste kuuridesse .",,,,yes,,yes,
11744314,teosesse,teos,looma,,ill,7316225,"Autor kasutab markeritena sageli vaid pärisnimesid , mis loovad teosesse mütoloogilise õhustiku ning tulemuseks on midagi loitsu sarnast : [ 22 ] Andromeda , mandragora , rododendron , mandala , undruk , undruk , Kassiopeia , Kristiaania , mania grandiosa , rosa mundi , gloria !",,,,no,"The word 'teosesse' (into the work) refers to an abstract concept, not a physical location.",yes,
27453485,keskuses,keskus,eksisteerima,,in,18044474,"Kui selles keskuses eksisteerib sellega seotult mõni alama astme haridusasutus , näiteks põhikoolijärgse õppega kutseõppeasutus , siis see võib assotsieeruda selle rakenduskõrgkooliga .",,,,yes,,yes,
17319987,klahvipuudutuses,klahvipuudutus,helisema,,in,10814140,Ivari Ilja  klahvipuudutuses heliseb kelluke - Prokofjevi löökstiilis pianismi ning bufonaadiliku stiilitunde jaoks ehk kohati liialt õrn ja tundlik kõla .,,,,no,The phrase 'klahvipuudutuses' refers to the act or manner of playing the keyboard and is not a location.,no,The phrase 'klahvipuudutuses' was classified as 'no' because it describes the manner or style of playing and is not related to a location or place.
292872,Eestis,Eesti,sadama,,in,176152,"Põllumeeste jaoks oli ilm halb juba mais , kui Eestis sadas keskmiselt vaid pool kuunormi ( 22 mm tavalise 45 asemel ) .",,location,LOC,yes,,yes,
7926098,kaupluses,kauplus,põrkama,kokku,in,4936496,"Emmastes põrkasime kaupluses kokku Emmaste kooli direktori , endise riigikogulase Jaanus Betlemiga .",,,,yes,,yes,
23163541,foorumisse,foorum,leidma,,ill,14700217,"Usu , huvilised leiavad tee sinna foorumisse .",,,,yes,"The phrase 'foorumisse' refers to a forum, which can be interpreted as a virtual or specific location, so it is classified as 'yes'.",yes,"The phrase 'foorumisse' indicates a destination or place ('to the forum'), making it an adverbial of place."
7535220,AIK-i,AIK,viskama,,adit,4689434,Eestist pärit jäähokimängija Toivo Suursoo ( pildil ) viskas Rootsi meistrivõistluste eliitseerias Lulea 4 : 1 võidumängus Stockholmi AIK-i vastu oma hooaja üheksanda värava .,,,ORG,no,"The word 'AIK-i' refers to a sports team and not a geographic or physical location, thus it is not classified as a location.",no,"The phrase 'AIK-i' does not indicate a location but rather refers to a sports team, so it is not an adverbial of place."
14097335,Ameerikas,Ameerika,ilutsema,,in,8783276,"Ameerikas ilutsevad maanteede äärtes sinised sildid , mis kuulutavad , et järgmise kahe miili puhtuse eest hoolitseb Karen Smith või John Johnson .",,location,LOC,yes,,yes,
1530542,kabinetis,kabinet,helisema,,in,960596,Valvearsti kabinetis heliseb telefon :,,,,yes,,yes,
17879936,2es,2.,sündima,,in,11161790,Siin avaldatud Eesti CD-müügi edetabel “ Tipp 40 ” sündis Raadio 2es kõigi 1996. aasta müügitabelite kokkuvõttena .,,,,no,"The word '2es' refers to a designation of a radio station, not a location.",yes,
1529104,häirekeskusesse,häirekeskus,teatama,,ill,959824,Naine teatas leekides mehest Järvamaa häirekeskusesse .,,location,,no,The word 'häirekeskusesse' refers to an emergency center and not to a specific geographical location.,yes,
16960869,Inglismaalt,Inglismaa,ulatuma,,abl,10581233,Euroopa protestantlik kultuuriruum ulatub Inglismaalt Eestini .,,location,LOC,yes,"The phrase 'Inglismaalt' refers to England, a specific geographical location, so it was classified as 'yes'.",yes,
20530578,Türki,Türgi,sõitma,edasi,adit,12834676,"Eestisse saabusid Georginjanid Mongooliast , siit sõidavad edasi läbi Venemaa Türki .",,location,,yes,,yes,
13133245,Loksale,Loksa,kerkima,,all,8182116,Loksale aga kerkisid piiritusekuningate häärberid .,,location,LOC,yes,,yes,
19469105,Pariisis,Pariis,treenima,,in,12159246,"Pariisis , kuigi kukkusime välja , treenisime korralikult , kaks korda päevas , et rütm säiliks .",,location,,yes,,yes,
3208650,vormiriietes,vormiriie,valvama,,in,2010983,"Randa valvavad sini-kollastes vormiriietes vetelpäästjad , töötab ruupor kadunud või leitud lastest teatamiseks , üles riputatakse teadetetahvlid ranna skeemi , eeskirjade ning keskkonnahoidmise võimalustega .",,,,no,"The phrase 'vormiriietes' refers to uniforms, which are objects and not a location, so it was classified as not a location ('no').",no,"The phrase 'vormiriietes' describes the attire of the lifeguards, not a location, so it is not an adverbial of place."
18636252,mängupaika,mängupaik,jalutama,,adit,11642337,"“ Vooru eel jalutab kogu naiskond üheskoos mängupaika , õhtul naaseme hotelli juba bussiga . ”",,location,,yes,,yes,"The phrase 'mängupaika' refers to the location where the team is heading, so it is classified as an adverbial of place."
3123786,keerus,keerd,tunglema,,in,1959170,"Seal ei tungle viies keerus rahvasumma , kuid huvilisi siiski on .",,,,no,"The word 'keerus' does not denote a specific geographic location or place, so it is classified as 'no'.",yes,
3035687,disainis,disain,säilima,,in,1905176,"Kuigi ligi 5,4 meetri pikkuse Seraphi väliskuju on eelkäijatest ümaram , on disainis säilinud briti konservatiivsus .",,,,no,The phrase 'disainis' refers to design elements and not a location.,no,"The phrase 'disainis' refers to the design itself, which is not a place, so it is not an adverbial of place."
12763230,koplisse,koppel,kulgema,,ill,7961512,"Seal , kus see oli tagaväljade vahelt kuivendatud koplisse kulgenud ja sealt metsadesse , laius nüüd ilmetu söötis väli .",,location,,yes,,yes,
3017782,Itaalias,Itaalia,tutvustama,,in,1894238,Euroopas tutvustas Egiptus end tõsiseltvõetava jalgpallimaana siiski alles 1990. aasta MM-il Itaalias .,,location,LOC,yes,,yes,
19306344,Eda-Ines,Eda-Ine,tegelema,,in,12060746,Plaadi kokkupanemisega on Eda-Ines tegelnud viimased viis kuud ja sellele kavatseb ta kulutada ka suurema osa suvest .,,,,no,"The word 'Eda-Ines' refers to a person and not a location, so it is not classified as a location.",no,"The phrase 'Eda-Ines' is a proper noun referring to a person, not a place, so it is not an adverbial of place."
26797707,boksist,boks,astuma,läbi,el,17480758,"Enne , kui Bruno läheb oma määretega tegelema , astub ta läbi kodusest boksist , kus Peep Koidu Raul Ollele suuski seab .",,location,,yes,,yes,
78098,kodus,kodu,jälgima,,in,45214,Saku Suurhallist Euroopasse jõudnud telepilti jälgis kumbki Olsen naisega oma kodus .,,location,,?,?,yes,
7204922,riiki,riik,külastama,,adit,4480995,"Rumeenia turismistööstuse andmeil külastas riiki möödunud aastal vaid viis miljonit turisti , sellest miljon saabus naaberriigist Moldovast , millega Rumeenial on tihedad kultuuri- ja lingvistilised sidemed .",,,,yes,,yes,
12747344,dekoratsiooniruumis,dekoratsiooniruum,magama,,in,7954056,"Palgatööl "" käis "" Liz Franz minu teada ainult need paar aastat , kui ta seal Vanemuise teatri dekoratsiooniruumis magas ja vanameestele poest saia tõi .",,,,yes,,yes,"The phrase 'dekoratsiooniruumis' specifies a particular location where the action occurred, making it an adverbial of place."
19681309,suunda,suund,avanema,,adit,12294672,"Näiteks Kassitoomel avaneb ilusaid vaateid igasse suunda , kuid ühtki pinki istumiseks seal ei ole .",,,,yes,,no,"The phrase 'suunda' refers to a direction, which is not a specific physical location or spatial context, so it is not considered an adverbial of place."
18213975,tagatoas,tagatuba,askeldama,,in,11367289,"Sellepärast nad Putinit toetavadki : lootuses , et seniilse vana mehe asemel , kelle tagatoas oligarhid oma tahtmist mööda askeldasid , tuleb teguvõimas noor inimene , kes korruptsioonile lõpu teeb .",,,,no,"The word 'tagatoas' refers to a backroom and not a specific geographic location, making it classified as 'no'.",yes,
20087977,Armeeniasse,Armeenia,saama,,ill,12551843,Praegu saab Armeeniasse vaid kaht maanteed pidi – Gruusiast ja Iraanist .,,location,LOC,yes,,yes,
8720220,lossi,loss,liikuma,,adit,5438477,"Enne Võrut kolm kuud Tallinnas Ajaloomuuseumis väljas olnud ekspositsioon liigub 10. oktoobril Saaremaale Kuressaare lossi , sealt edasi Narva , Valgasse ja Rakverre .",,,,yes,,yes,
6594645,koolis,kool,andma,üle,in,4097482,Eile andsid tandemratastega Saksamaalt Eestisse sõitnud sakslased Tallinna Heleni koolis üle Tallinna ja Tartu nägemispuuetega laste koolidele mõeldud abivahendid .,,,ORG,yes,,yes,
2203302,naftapuurtornilt,naftapuurtorn,startima,,abl,1385398,Pühapäeval Vaikse Ookeani naftapuurtornilt ebaõnnestunult startinud rakett hävitas USA kommunikatsioonisatelliidi .,,,,yes,,yes,
2406597,Moskvasse,Moskva,jätkama,,ill,1511952,Tema sõnul jätkab ta pärast lennuki vahetamist reisi Moskvasse ning kavatseb jõuda sinna veel täna .,,location,LOC,yes,,yes,
12430093,pinnalt,pind,startima,,abl,7753649,Kuu pinnalt startinud rakette oleks saanud seal asuv juhtimiskeskus pidevalt kontrollida ja otse sihtmärgini juhtida .,,,,no,"The phrase 'pinnalt' means 'from the surface' and does not specify a physical location, hence classified as 'no'.",yes,
14974956,oktoobrist,oktoober,rändama,,el,9322806,"Väikeste filmikultuuride osa festivali poliitikas näitab kasvõi , et “ Georgica ” rändab alates oktoobrist Maailma Kino tuuril koos seitsme viimaste aastate filmiga mööda Hollandit .",,,,no,"The phrase 'oktoobrist' refers to a point in time (the month of October), not a physical location, so it is not classified as a location.",no,"The phrase 'oktoobrist' denotes a time period rather than a physical location, so it is not an adverbial of place."
10731713,orkestrisse,orkester,olema,vaja,ill,6669943,""" Kui orkestrisse oli vaja just tuubamängijat ja selline veksel õhku visati , siis haarasin sellest kohe kinni , "" kinnitas ta muiates .",,,,yes,,yes,"The phrase 'orkestrisse' (to the orchestra) indicates a direction and implies a specific place, so it is classified as 'yes'."
24733071,Argentiinast,Argentiina,sõitma,,el,15897952,Argentiinast sõidavad kohale vaid rikkamad,,location,LOC,yes,,yes,
24876013,Cheices,Cheice,olema,,in,15998926,Algne postitaja oli Cheices  kle mul on vaja paypal kasutajat aga sign up-i klikkides tuleb puhas leht ette .,,,,no,The phrase 'Cheices' appears to be a name or username and not a geographical location.,yes,
