head_id|form|lemma|verb|verb_compound|morph_case|sentence|sentence_id|timex_tag|ekilex_tag|ner_tag
17513576|temasse|tema|istuma||ill|Alustanud paljutõotavalt , olnud koos Andrei Voznessenskiga etleva staadioniluule esindusmeeskonnas , ta hiljem kas osteti ära või istus temasse tõesti midagi prosovjetlikku .|10934869|||
29448727|kodukas|kodukas|edenema||in|jollerland: kuias juuri kodukas edeneb|20111432|||
5787474|Münchenist|München|tellima||el|Eesti Kontsert tellis oreli Saksamaalt Münchenist kuulsast Martin der Haseborgi oreliehitustöökojast .|3593971||location|LOC
2815743|majadesse|maja|olema||ill|Stroomi ranna äärde kõigi mugavustega majadesse tema sõnul nii suurt tungi pole .|1768405|||
22694427|Makedooniasse|Makedoonia|startima||ill|Väärib tähelepanu , et Hispaania ajakirjanduse andmetel startis Makedooniasse Khaled al-Masrile järele tulnud Boeing 737 Baleaari saartelt .|14295250||location|ORG
6692603|sisekaitseakadeemias|sisekaitseakadeemia|harjutama||in|""" Harjutan peamiselt koos Marno Allika ja Irina Embrichiga sisekaitseakadeemias ."|4157908|||ORG
9666709|klubisse|klubi|soovima||ill|"Trumm ütles toona : "" Kindlasti jälgime , kuhu klubisse ja mis tingimustel Viljarit müüa soovime ."|6023162|||
12131725|puudustele|puudus|kerkima||all|Vaatamata mõnedele puudustele ( pole nii eredaid lugusid nagu oli seda esikalbumi “ Jayou ” ) kerkib “ Quality Control ” ikkagi eredalt üldisest hallist massist ja on koos Mos Defi , Company Flow ja Dr. Octagoni heliplaatidega osa Ameerika räpi uuest , saastapuhtast ,  undergroundist  .|7554423|||
25354732|Chartres'is|Chartres|käima||in|Pariisi üliõpilased käivad igal kevadel Chartres'is , haiged ja vigased sõidavad Lourdes'i , kihutavast töörütmist vaevatud pariislane veedab paar tundi Bac'i tänava kabelis . . .|16409787|||LOC
18655625|puurivõrku|puurivõrk|saatma||adit|Kohtumise skoori avas 23 . minutil Joel Lindpere , kes üksi TVMK kaitsest läbi mängis ning palli üle väravavahi Ain Tammuse puurivõrku saatis .|11654513|||
13964604|appi|abi|laskma||adit|Alles siis kui leiame plakatitelt tuttavad tunked , laseme ta appi .|8704877|||
3176974|Kadriorus|Kadrioru|pidama||in|Kontserte peavad nad suvel Kadriorus .|1992007|||ORG
12315936|eliidis|eliit|säilima||in|“ Teesides ” tõdetakse , et Venemaa poliitilises eliidis on siiski säilinud impeeriumimeelsus .|7680751||alive|
2273576|peatuses|peatus|tunglema||in|Naabruses asuvate eesti ja vene kooli tundide lõppemise ajal tungleb peatuses pidevalt uljas lasteparv .|1428987|||
9181190|Albaanias|Albaania|peetuma||in|Euroopa ühes vaesemas riigis Albaanias peetud dramaatilised parlamendivalimised tõid pärast kahekuist mõttepausi häälte-lugemisel võimule parempoolseid jõude esindava partei .|5724388||location|LOC
15468423|Aiamaalt|aiamaa|startima||abl|Kohe järgnes Lätiküla kiiruskatse , mis seekord rajameistri tahtel startis Aiamaalt .|9639289||location|LOC
3502571|kuumusest|kuumus|naasma||el|Küprose kuumusest talvisesse Kehtnasse naasnud Florat ilm ei mõjutanud .|2191386|||
1753057|Tallinnast|Tallinn|avastama||el|Septembri alguses avastas piirivalve kahe päevaga Tallinnast ja Harjumaalt kaheksa ladu ja konfiskeeris ligi 70 tonni salapiiritust .|1103222||location|LOC
15470081|Luunjas|Luunja|pidama||in|Margus on suures Ösel Foodsi seenekasvatuses “ peaseen ” , nagu ütles Ösel Foodsi tootmisdirektor Tarmo Tamm , ja Evi Laurits peab Luunjas väikeettevõtet .|9640196||location|
5087268|kodumängus|kodumäng|jagama||in|Esimeses Merkuuri kodumängus jagas väljakukohtunik 9 hoiatuskaarti , samasugust kompromissitut võitlust on ilmselt oodata ka täna|3168105|||
8099626|ELKs|ELK|puhkema||in|Aasta pärast volikogusse pääsemist , umbes samal ajal ELKs puhkenud sisekriisiga , ujus pinnale kompra-toimik , mis seab küsimärgi alla eruohvitseri süümevande .|5046982|||LOC
198811|kõnes|kõne|tutvustama||in|Mis pildikasti puutub , siis kaamerat on natukene raskem saada minu juurde või mind stuudiosse , aga ajakirjanik , kes tutvustab ennast mingis artikuleerimata kõnes , võib sulle helistada igal hetkel .|118299|||
5592954|Bekkerisse|Bekker|kavandama||ill|Bekkerisse naftasadamat kavandavad Orenburgnefti juhid lükkasid tagasi N-Terminaali pakkumise osaleda Miidurannas asuvas Milstrandi naftaterminaalis ja loovutada vastutasuks Bekkeri sadam N-Terminaalile .|3473304|||
9029915|Västmanlandis|Västmanlant|kukkuma|alla|in|STOCKHOLM , 21. juuni ( EPLO ) - Teisipäeva ennelõunal kukkus Rootsis Västmanlandis Heby hooldushaigla juures alla Leedus registreeritud helikopter Mi 2 , viga sai kuus inimest .|5630915|||ORG
1863613|looduses|loodus|kasvama|üles|in|Kasvasin üles ürgses looduses Rannamõisa panga peal ja võib olla sellepärast ongi minu maailmatunnetus kujunenud selliseks looduslähedaseks .|1172742|||
10288673|Vatikanis|Vatikan|kogunema||in|115 alla 80aastast kardinali koguneb 18. aprillil Sixtuse kabelisse Vatikanis , et alustada konklaavi , mis peab salaja iidse traditsiooni järgi valima uue paavsti .|6400625||location|LOC
8488748|kätelt-jalgadelt|kätelt-jalg|kulgema||abl|iliigutused kulgevad , nagu ikka , kätelt-jalgadelt südame suunas .|5291537|||
10418906|Kõrgõstanist|Kõrgõstan|suunduma||el|Anastasja Solovjova oli 18-aastane , kui suundus kodusest Kõrgõstanist USA-sse , et abielluda seal vahendusfirma poolt leitud endast kaks korda vanema mehega .|6479082|||LOC
28469328|teeäärtes|teeäär|magama||in|Kuressaarest Mändjalga suunduva pideva autodevoolu vahel kakerdasid purjus noored , kes hommikul magasid nii teeäärtes kui isegi Nasva sillal .|18851531||location|
25142980|kehasse|keha|peitma||ill|Villemson , Itter ja Lipp olid süüdistuse kohaselt värvanud narkokulleriteks hulga Pärnu noori , kes peitsid pulgad oma kehasse ja viisid need Rootsi .|16232769|||
20108835|kipra|kiber|vedama||adit|Mind leides - harilikult võtab otsimine aega kümmekond sekundit - veab ta lauba ühest kõrvast teiseni kipra , pilgutab silmi ja toob kuuldavale ilmse naerulagina .|12565408|||
12685077|taevasse|taevas|nägema||ill|Kui silmapiiri teraselt uurisin , nägin taevasse tõusmas mustjashalli suitsujuga .|7918816|||
9327914|kaugküttepiirkondadesse|kaugküttepiirkond|jooksma||ill|""" Meie gaasitorud jooksevad ka Tartu kaugküttepiirkondadesse ja nonsenss on see , et kliendid ei saa meiega liituda , kuigi toru jookseb maja eest läbi , "" sõnas Ots ."|5813900|||
14699066|Eelarveprojektis|eelarveprojekt|seisma||in|Eelarveprojektis seisab , et tehnika käigushoidmine maksab kolmandiku aastaeelarvest .|9143693|||
20849568|Regensburgis|Regensburk|peetuma||in|» Paavst avaldas pühapäeval sügavat kahetsust , et ta eelmisel teisipäeval Regensburgis peetud kõnes moslemeid keskaegse tsitaadiga solvas , kuid sellest on olnud vähe abi .|13030979|||LOC
15434809|raketipajast|raketipaja|lendama||el|95 krooni maksvast “ Paksu Berta ” nimelisest raketipajast lendab punaseid välgukerasid ja hõbedasi tähevihke .|9616278|||
22586448|alguses|algus|hargnema||in|Kõik otsustavad sündmused hargnesid päris teise poolaja alguses .|14206362|||
13036602|Bolognas|Bologna|tegelema||in|Aasta tagasi tapeti aga Bolognas tööseaduse muudatustega tegelenud valitsusnõunik Marco Biagi .|8123142||location|LOC
14817003|Antofagastasse|Antofagasta|olema|vaja|ill|Et külastada näiteks Atacama kõrbe , on vaja lennukiga Santiagost lennata kaks tundi , 1600 kilomeetrit põhja pool asuvasse pidevalt maavärinate käes kannatavasse Antofagastasse või Pedro de Atacamasse .|9219603|||LOC
11406379|Paaliperest|paalipere|jõudma|tagasi|el|Et vanal Mihklil poleks aega sel ajal Putkalasse Loona juurde jalutada , ladus Almiira hommikul mehele terve hulga igasuguseid töid ette , mis kõik selleks ajaks valmis peavad olema , kui tema Paaliperest tagasi jõuab .|7093289|||
28134808|aurudes|aur|olema|alles|in|Isegi kuu aega tagasi kasutatud valekütuse värvijäägid on bensiinipaagi aurudes alles .|18592060|||
19259036|tõuse|tõusma|sõitma||abl|Samas olen minagi Estililt malli võtnud ta sõidab vähe järsemaid tõuse väga hästi , suudab kiirust hoida . »|12032634|||
7697004|ateljeesse|ateljee|eksima||ill|Kui naised enamasti heldivad lapsi nähes , siis kunstnik Mall Nukke ärritub silmanähtavalt , kui mõni armas lapsuke tema ateljeesse on eksinud .|4792900||location|
13339557|Juliette'is|Juliette|õpetama||in|De Sade'i “ Juliette'is ” õpetab tähtsaim inimene Maa peal - paavst - , et soov muuta Loodust juhib vaid illusioonidesse .|8323050|||
12067310|teadvuses|teadvus|helisema||in|Nukker hääl helises Kenti teadvuses , ta tahtis vastata ...|7515228|||
16584670|jututubadest|jututuba|kostma||el|Raul Meele kunstiteos Eesti Vabariigi 80. aastapäevale pühendatud näitusel kahvatub selle ropendamise kõrval , mis kostab jututubadest .|10336414|||
6346624|Atlantiselt|Atlantis|startima||abl|Rohkem kui kuus aastat pärast seda , kui kosmoselaev Galileo süstik Atlantiselt Jupiteri suunas startis , jõudis alus nüüd Jupiteri lähiümbrusse , kus alustab peatselt meie päikesesüsteemi suurima planeedi põhjalikku uurimist , teatasid USA kosmoseteadlased reedel .|3940641||location|ORG
1052216|Kitzbühelis|Kitzbühel|võistlema||in|Ent mees pääses , ja võistles mõne aasta pärast taas Kitzbühelis .|661919|||LOC
750949|allilmas|allilm|valitsema||in|"Berendson kirjutas eelmisel nädalal artiklis "" Ida-Viru allilmas valitseb kaheaastase sõja järel vaikus "" , et Kompanijetsist sai pärast politseist vallandamist Narva allilma uus liider ."|478076|||
14456260|rahvakohtusse|rahvakohus|andma||ill|Siis andis Maimu K asja Rapla rahvakohtusse , kus tänapäevase DNA-testi asemel tehti labase vereprooviga kindlaks , kes on kelle laps .|8991408||location|ORG
3365379|Südalinnas|südalinn|jalutama||in|Südalinnas , paarisaja meetri kaugusel Kesklinna politseiosakonnast tänaval jalutanud Soome meesturisti väitel oli üks mööda jooksnud noormees tema käest rahakoti haaranud ning põgenenud .|2108234||location|
1629288|arbitraažikohtusse|arbitraažikohus|andma||ill|"Venemaa maksuinspektsioon andis Moskva arbitraažikohtusse hagi Venemaa suurima sõltumatu meediakontserni "" Media-Most "" vastu ."|1023946||location|
2637516|serva|serv|ronima||adit|Seekord ronisid pritsimehed redeliga katuse serva ja pritsisid herilastele mürki peale .|1657146|||
18123318|juhtjoonel|juhtjoon|paiknema||ad|Lao linnujaam paikneb Munalaiu sadama lähedal lindude rände juhtjoonel .|11308974|||
4320954|Pavilonis|Pavilon|pidama||in|Pavilonis pidas kergendavaks asjaolu , et turvamehed juba paar sekundit pärast intsidendi algust kohtunikule appi jõudsid .|2693538|||LOC
2151417|kodus|kodu|kukkuma|alla|in|Eelmise aasta oktoobris kukkus ta kodus pääsukese pesa maha võttes aknast alla ja murdis jalaluud .|1353685||location|
2267754|kirstus|kirst|lamama||in|""" Kõige rohkem kardan ma seda , et kui ma ükskord kirstus laman , mälestatakse mind ikka veel Ahmetovi nime pidi , "" kurdab Dajan , kelle sõnul pole ka lähemad tuttavad uue nimega veel täiesti harjunud ."|1425397|||
23512150|alavõitu|alavõit|saama||adit|Tallinn sai 10 alavõitu 18st ja võitis linnavõistluse 199 : 181.|14987174|||
6087226|Hollandis|Holland|ründama||in|Hollandis Hoogerheide linnas ründas maskis mees ühte algkooli ja pussitas seal surnuks lapse .|3779365||location|LOC
29050393|trtus|trtu|pesitsema||in|angelica: kus sa trtus siis täpsemalt pesitsed|19292017|||
6869148|joogiveejärvest|joogiveejärv|avastama||el|Ülemiste järve kalastikku uurinud maaülikooli teadlased avastasid joogiveejärvest umbes 20-aastased angerjad .|4269236|||
2037763|liikluses|liiklus|pidama|kinni|in|Kui politsei peab kindlustuspoliisita auto liikluses kinni , tuleb omanikul maksta trahviks maksuvaba perioodi eest kolmekordne kindlustusmakse .|1282465|||
8671420|simulaatorisse|simulaator|istuma||ill|Villeneuve istub simulaatorisse täisvarustuses .|5407265|||
570214|majast|maja|kihutama|välja|el|Paralleel Jeesusega on väikese Odini jõuluöö laudas , kui Bendek ta jõuluõhtul majast välja kihutab , sest poiss varjab tõde , keeldub ütlemast , kes ahvatles ta kurjale , saarmapüssi laskma .|368482|||
17954855|külmetusse|külmetus|viima||adit|Siis tulid tema sugulased ja viisid ta Keila haigla külmetusse .|11207263|||
3769183|Goianias|Goiania|pidama||in|MM-iks valmistuv neljakordne maailmameister Brasiilia pidas esimese oma seitsmest kavandatud maavõistlusest neljapäeval kodus Goianias ja seljatas Boliivia 6 : 0 , teatas Sportnet .|2352141|||LOC
7403077|Konstantinoopolisse|Konstantinoopol|läkitama||ill|Ise läkitas Odoaker keisrivõimu regaalid Konstantinoopolisse , loobus purpurpunastest rõivastest ja hakkas valitsema Itaalia esimese kuningana .|4606400||location|LOC
8819024|Nevinnõmõsskist|Nevinnõmõssk|sõitma||el|Terroristi nõudmisel sõitis buss hõivamiskohast Nevinnõmõsskist Mineralnõje Vodõsse .|5500401|||LOC
8688422|ETVs|ETV|kohtama||in|Samas kohtab ETVs keskmisi ärategijaid .|5417689||location|ORG
13241970|plaadikaanel|plaadikaas|paiknema||ad|Aga just niisugune lause paikneb Bill Laswelli art-hop projekti plaadikaanel .|8253719|||
18621083|söögikohtades|söögikoht|sööma||in|Need on n . ö . metsikud , kes sõidavad ringi omapäi , ei kasuta meie öömaja ega söö meie söögikohtades .|11632373||location|
9585566|massimõrvades|massimõrv|andma|üle|in|JERUUSALEMM , 7. juuni ( EPLO ) - Simon Wiesenthali keskus andis teisipäeval Läti peaprokuratuurile üle tõendid väidetava natsikurjategija Herberts Cukursi osalemise kohta massimõrvades holokausti ajal.|5971692|||
5241070|riigikogust|riigikogu|lendama||el|"See on järjekordne selline erakonna kaikadistsipliini hoidmine ja hirmu all hoidmine , et vaata kui sa midagi teed , siis lendad riigikogust minema , "" sõnas Lepikson ."|3261111||location|
1735522|fuajees|fuajee|tervitama||in|Kunagised Päntri elanikud võivad toimunud muutustest shoki saada : esimese korruse komandandiukse asemel vaatab neile vastu läikiv eurolift ja fuajees tervitab vanaldase vindise valvuri asemel avala naeratusega neeger .|1092123||location|
16768522|Lääne-Virumaalt|Lääne-Virumaa|kaduma||abl|Lääne-Virumaalt on kadunud punane Opel Vectra numbriga 823 ALS ja Harjumaalt valge Mercedes-Benz 200D numbriga 976 AKC .|10456619||location|LOC
20518179|Rivieras|Riviera|passima||in|Talvel töötas ta Shveitsi suusakuurordis Gstaadtis ja suvel passis Prantsuse Rivieras hetke mõne prominendi jäädvustamiseks .|12826589||location|LOC
7510482|Rajas|rada|möllama||in|Rajas möllas ebakindlus ka mõni päev enne võistlust , kui ta teatas kergejõustikuliidu vanemtreenerile Aivo Normakule , et ei taha sõita Arlesi .|4674009|||
5157351|hetkest|hetk|väljuma||el|Sellest hetkest peale väljus olukord politsei kontrolli alt ning asi lõppes sellega , et enesetapja suutis veerand tundi hiljem ootamatult politseiautosse tungida .|3210740||time|
2275594|televisioonis|televisioon|protesteerima||in|Keskkonnakaitsjaks hakanud endine jahimees David Camilleri protesteeris televisioonis Malta kaitsealuste lindude laskmise vastu ja näitas suurema mõju saavutamiseks surnud lindu .|1430228|||
26919046|novembris|november|sadama||in|""" Lund sadas mullu novembris kaks korda ja detsembris üks kord , aga maha see ei jäänud , ” ütles Öövel ."|17561891||time|
4023909|möödasõitu|möödasõit|liikuma||adit|14. 07. 2002 kella 16.30 ajal juhtus liiklusõnnetus Ida-Virumaal Jõhvi-Tartu maantee 19. kilomeetril , kus Volkswagen Transporter , mida juhtis alkoholijoobes Igor ( s. 1964 ) , sooritas möödasõitu ees liikunud sõiduautost VAZ 2103 , mida juhtis Aleksei ( s. 1974 ) ja põrkas Aleksei juhitud autoga külgepidi kokku .|2509381|||
22857867|Lihulas|Lihula|toimima||in|Nüüd toimib abipolitsei Lihulas ja tulemas on see Ristile .|14431393||location|LOC
3234984|kunstimuuseumis|kunstimuuseum|tutvustama||in|Budrys võrdles leitud väärisesemeid Vatikanis eksponeeritud aaretega ning tutvustas oma kava nendest veel sel aastal Vilniuse kunstimuuseumis näitus koostada , kui nad viimaks arvele on võetud .|2026736||location|
18205711|külmas|külm|magama||in|Tööle rakendati erimeeskonnad , kes otsivad tänavailt öösiti inimesi , kes külmas magavad , ja viivad nad varjupaika sooja .|11362659|||
2626864|NATO-sse|NATO|olema|vaja|ill|Aga teie raiute tuimalt , et NATO-sse on vaja minna .|1650722||location|ORG
9720740|mererannale|mererand|kerkima||all|Vilen Künnapu ja Ain Padriku tehtud on ala detailplaneering , mille järgi kõigepealt kerkis mererannale , peaaegu kõrkjastikku viis meremaja .|6055835||location|
8419270|Karjääris|karjäär|omama||in|Neist OÜ Fronton omab Harku Karjääris 50,4% osalust ja OÜ Talredo 49,6% .|5247518|||
1030813|lauta|laut|tungima||adit|1952 - Stahhanovlik lüpsja tungib mu lauta ning lüpsab mu lehma tühjaks , jättes alles palja naha .|648819||location|
8891386|ahju|ahi|jõudma||adit|Jevgenia jõudis Väike-Maarja kalmuaia asemel hoopistükkis Tallinna Krematooriumi ahju , teine naine aga tuhastamise asemel sargaga kabelisse .|5545302|||
21291528|meeltesegaduses|meeltesegadus|laskma|maha|in|1980 . aastal laskis meeltesegaduses fänn Mark Chapman New Yorgis , kodumaja ukse ees , maha The Beatlesi omaaegse laulja John Lennoni .|13308946||state|
12850989|vaimus|vaim|õpetama||in|Missuguses vaimus Andresen noori õpetas , see tuli Riigikogus veel 1932. aasta augustikuus arutluse alla , seoses noorsotsialistide tulistamisega Valga lähedal Pukas .|8011768|||
2281352|telemajas|telemaja|esitlema||in|"Täna esitleb Mare Raidma telemajas pooletunnist videofilmi "" Lunastus "" , mille stsenarist ja lavastaja ta on ."|1433894|||
6008489|mäestikulaagrisse|mäestikulaager|põrutama||ill|Septembri keskel põrutavad õed Ramsau mäestikulaagrisse , oktoobri lõpul aga lumelaagrisse Põhja-Soomes Olosel .|3730857||event|
16775308|koduõuele|koduõu|kerkima||all|Tasapisi , aasta-aastalt kerkis Juta koduõuele Lümandas vana maja kõrvale ka uus maja .|10460621|||
