text,id,label,review,annotator,annotation_id,created_at,updated_at,lead_time
"Nüüd viisime seaduse eelnõusse sätte , mis määrab ravimihüvitiste kululae .",4665,"[{""start"": 13, ""end"": 30, ""text"": ""seaduse eelnõusse"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2030,2023-01-02T10:08:11.095398Z,2023-01-02T10:08:11.095447Z,4.013
"Uus on ka võimalus jagada kuni 10-aastase lapse põetamisel hooldusleht osadeks : seda saab väljastada just nii , nagu lapsevanemad vajavad .",4664,"[{""start"": 26, ""end"": 58, ""text"": ""kuni 10-aastase lapse põetamisel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2029,2023-01-02T10:08:05.689825Z,2023-01-02T10:08:05.689905Z,5.257
Raviasutuse nõukogule jääb võimalus kehtestada voodipäevatasu või mitte seda teha .,4663,"[{""start"": 0, ""end"": 21, ""text"": ""Raviasutuse nõukogule"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2028,2023-01-02T10:07:58.939844Z,2023-01-02T10:07:58.939927Z,139.908
"Kuid Stoiber sai endiselt häid punkte tööturupoliitika eest , mis on valimiskampaania keskseid teemasid .",4662,"[{""start"": 38, ""end"": 103, ""text"": ""tööturupoliitika eest , mis on valimiskampaania keskseid teemasid"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2027,2023-01-02T10:05:37.896458Z,2023-01-02T10:05:37.896513Z,4.465
"Samas peaks iga arukas inimene mõistma , et parkimise eest maksmine on autostunud ühiskonnas normaalne .",4661,"[{""start"": 82, ""end"": 92, ""text"": ""ühiskonnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2026,2023-01-02T10:05:32.114919Z,2023-01-02T10:05:32.114970Z,7.081
Seejärel palutakse leinajad kaubanduskeskuse paigale .,4660,"[{""start"": 28, ""end"": 52, ""text"": ""kaubanduskeskuse paigale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2025,2023-01-02T10:05:23.805273Z,2023-01-02T10:05:23.805329Z,7.36
Traagiline õnnetus toimus Hufufi linna lähedal .,4659,"[{""start"": 26, ""end"": 46, ""text"": ""Hufufi linna lähedal"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2024,2023-01-02T10:05:14.669140Z,2023-01-02T10:05:14.669200Z,14.937
""" Ilmselt lisame omalt poolt elusa kana või küüliku , et õpetada loomast või linnust toiduvalmistamist koos tapmise ja nülgimisega . """,4658,"[{""start"": 17, ""end"": 28, ""text"": ""omalt poolt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2023,2023-01-02T10:04:58.166608Z,2023-01-02T10:04:58.166663Z,6.653
Tornikiivri taastamistööde ja uue kella ostmise heaks saab teha annetusi Nordea Panga arvetele : nr. 17403179 ( EEK ) ja nr. 17403182 ( EUR ) .,4657,"[{""start"": 0, ""end"": 53, ""text"": ""Tornikiivri taastamistööde ja uue kella ostmise heaks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2022,2023-01-02T10:04:50.277346Z,2023-01-02T10:04:50.277412Z,9.564
Tööd tornis võivad alata aprillis või mais .,4656,"[{""start"": 25, ""end"": 42, ""text"": ""aprillis või mais"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2021,2023-01-02T10:04:39.025828Z,2023-01-02T10:04:39.025883Z,3.108
"Kiivri kõige ülemise osa , kuhu otsa käib uus tuulelipp , võib Uuetalu hinnangul siiski uuesti paigaldada .",4655,"[{""start"": 63, ""end"": 80, ""text"": ""Uuetalu hinnangul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2020,2023-01-02T10:04:34.647733Z,2023-01-02T10:04:34.647783Z,5.942
""" Tehas lubab meil praagi ära vedada .",4654,"[{""start"": 14, ""end"": 18, ""text"": ""meil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2019,2023-01-02T10:04:27.425754Z,2023-01-02T10:04:27.425809Z,4.397
"Poe sihtgrupp on näitsikute sõnul noored pered , üliõpilased ja vanurid ehk peamiselt väiksema sissetulekuga kodanikud .",4653,"[{""start"": 17, ""end"": 33, ""text"": ""näitsikute sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2018,2023-01-02T10:04:21.151799Z,2023-01-02T10:04:21.151879Z,4.082
"Vaatamata stardikapitali puudumisele ei kõhelnud Pisike , Timur ja Reet oma poe avamise ideed realiseerimast .",4652,"[{""start"": 0, ""end"": 36, ""text"": ""Vaatamata stardikapitali puudumisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2017,2023-01-02T10:04:09.592640Z,2023-01-02T10:04:09.592703Z,97.847
ÄRI Töötud näitsikud avasid ainulaadse poe ilma algkapitalita,4651,"[{""start"": 43, ""end"": 61, ""text"": ""ilma algkapitalita"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2016,2023-01-02T10:02:29.571004Z,2023-01-02T10:02:29.571059Z,7.097
"Meie reeglitega aga on see välistatud . """,4650,"[{""start"": 0, ""end"": 15, ""text"": ""Meie reeglitega"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2015,2023-01-02T10:02:20.945368Z,2023-01-02T10:02:20.945433Z,3.595
""" Paljudes proovides oli vereplasmat järel vähe , 22 korral alla ühe milliliitri ja 25 juhul täpselt üks milliliiter .",4649,"[{""start"": 2, ""end"": 20, ""text"": ""Paljudes proovides"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2014,2023-01-02T10:02:15.491688Z,2023-01-02T10:02:15.491743Z,6.189
Sündmuspaiga ümbruse ülevaatusel relvi ei leitud .,4648,"[{""start"": 0, ""end"": 32, ""text"": ""Sündmuspaiga ümbruse ülevaatusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2013,2023-01-02T10:02:07.946193Z,2023-01-02T10:02:07.946247Z,3.08
Keskealine purjus mees ähvardas lapsi pika noaga ja ajas neid taga .,4647,"[{""start"": 38, ""end"": 48, ""text"": ""pika noaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2012,2023-01-02T10:02:03.405218Z,2023-01-02T10:02:03.405294Z,5.73
""" Olen seda teemat mõnes väljaandes kommenteerinud ja praegu pole mul midagi uut lisada , "" ütles Kaal .",4646,"[{""start"": 19, ""end"": 35, ""text"": ""mõnes väljaandes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2011,2023-01-02T10:01:56.253786Z,2023-01-02T10:01:56.253834Z,3.943
"Politsei käis tookord kogu aeg uurimas , et miks ma nii kaua loen .",4645,"[{""start"": 22, ""end"": 30, ""text"": ""kogu aeg"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2010,2023-01-02T10:01:49.907294Z,2023-01-02T10:01:49.907346Z,5.454
"Tol ajal 15. aastasena , enne operatsiooni , oli väga suur löök ka see , et näos oli arm .",4644,"[{""start"": 0, ""end"": 42, ""text"": ""Tol ajal 15. aastasena , enne operatsiooni"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2009,2023-01-02T10:01:42.816723Z,2023-01-02T10:01:42.816775Z,4.282
"Arstid ütlevad , et ma ei tohi põrutada saada ja sellepärast ei saa ega julge ma kunagi ka näiteks rulluiskudega sõitma minna .",4643,"[{""start"": 91, ""end"": 112, ""text"": ""näiteks rulluiskudega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2008,2023-01-02T10:01:37.233741Z,2023-01-02T10:01:37.233796Z,8.023
"Streimann ütles emale , et parem , kui see asi ära unustatakse , et me ei näe sentigi ja katsugu me teda veel tülitada .",4642,"[{""start"": 16, ""end"": 21, ""text"": ""emale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2007,2023-01-02T10:01:28.100756Z,2023-01-02T10:01:28.100891Z,4.807
Algselt oli ju Streimann lubanud minu emale ravikulud hüvitada .,4641,"[{""start"": 33, ""end"": 43, ""text"": ""minu emale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2006,2023-01-02T10:00:07.600174Z,2023-01-02T10:00:07.600246Z,4.181
"Sterimanni ja tema sõbra poolt tuli ettepanek , et läheme veel kuhugi .",4640,"[{""start"": 0, ""end"": 30, ""text"": ""Sterimanni ja tema sõbra poolt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2005,2023-01-02T10:00:01.961138Z,2023-01-02T10:00:01.961188Z,4.931
"Ma ei näinud , mis toimus , sest magasime sõbrannaga .",4639,"[{""start"": 42, ""end"": 52, ""text"": ""sõbrannaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2004,2023-01-02T09:59:55.262481Z,2023-01-02T09:59:55.262537Z,5.533
Kuidas ta üldse julgeb kandideerida sellisele kohale ?,4638,"[{""start"": 36, ""end"": 52, ""text"": ""sellisele kohale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2003,2023-01-02T09:59:46.977438Z,2023-01-02T09:59:46.977489Z,3.453
Minu jaoks oli asi siis lahendatud .,4637,"[{""start"": 0, ""end"": 10, ""text"": ""Minu jaoks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2002,2023-01-02T09:59:42.320178Z,2023-01-02T09:59:42.320230Z,4.699
"Huvitav , kas keegi neist otsustajatest on Streimanni kriminaalasja toimikuga tutvunud .",4636,"[{""start"": 43, ""end"": 77, ""text"": ""Streimanni kriminaalasja toimikuga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2001,2023-01-02T09:59:35.863184Z,2023-01-02T09:59:35.863267Z,5.355
"Nooremad kaagid moodustavad niinimetatud Maardu kamba , nende ohvriks langedes tuleb arvestada ka võimalusega jõhkralt peksa saada , rääkis Kõrgmaa .",4635,"[{""start"": 95, ""end"": 109, ""text"": ""ka võimalusega"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2000,2023-01-02T09:59:29.075956Z,2023-01-02T09:59:29.076010Z,11.803
"Vanemad , umbes 35-50 aastased pätid riietuvad viisakalt ja tegutsevad osavamalt , selgitas ta .",4634,"[{""start"": 19, ""end"": 21, ""text"": ""50"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1999,2023-01-02T09:59:15.744864Z,2023-01-02T09:59:15.744919Z,48.744
"Vabariigi President Arnold Rüütel nimetas eile , 13. juunil uueks Kaitsejõudude Peastaabi ülemaks kolonel Alar Lanemani .",4633,"[{""start"": 47, ""end"": 59, ""text"": "", 13. juunil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1998,2023-01-02T09:58:25.674132Z,2023-01-02T09:58:25.674190Z,59.028
"Kui me ei saa uuendada oma tooteid , siis asendab meid keegi teine , "" ütles Gates Postile antud intervjuus .",4632,"[{""start"": 97, ""end"": 107, ""text"": ""intervjuus"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1997,2023-01-02T09:57:25.319071Z,2023-01-02T09:57:25.319125Z,10.416
""" Teine ema vastas : ma sellepärast küll linna ei hakka sõitma , et talle järele tulla . """,4631,"[{""start"": 68, ""end"": 73, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1996,2023-01-02T09:57:13.549336Z,2023-01-02T09:57:13.549384Z,6.185
Üles otsitud vanemad ei ole oma lapsukeste vastu huvi ilmutanud .,4630,"[{""start"": 28, ""end"": 48, ""text"": ""oma lapsukeste vastu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1995,2023-01-02T09:57:06.038546Z,2023-01-02T09:57:06.038606Z,38.113
Mall on käinud abi otsimas nii laste vanematelt kui ka koolidelt .,4629,"[{""start"": 27, ""end"": 64, ""text"": ""nii laste vanematelt kui ka koolidelt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1994,2023-01-02T09:56:26.505562Z,2023-01-02T09:56:26.505624Z,4.55
"Tallinna sotsiaal- ja tervishoiuameti lastekaitse peaspetsialist Reet Rääk möönab , et lastekaitse ei jõua iga abivajajani .",4628,"[{""start"": 107, ""end"": 122, ""text"": ""iga abivajajani"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1993,2023-01-02T09:56:20.430556Z,2023-01-02T09:56:20.430603Z,65.913
Kurja sõna pole Mall lastelt iial kuulnud .,4627,"[{""start"": 21, ""end"": 28, ""text"": ""lastelt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1992,2023-01-02T09:55:13.203223Z,2023-01-02T09:55:13.203273Z,4.402
"Riided ei kõlvanud tal kuhugi . """,4626,"[{""start"": 19, ""end"": 22, ""text"": ""tal"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1991,2023-01-02T09:55:07.137679Z,2023-01-02T09:55:07.137764Z,3.045
"Ja viisin ta koju , "" meenutab Mall Kusti leidmist .",4625,"[{""start"": 13, ""end"": 17, ""text"": ""koju"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1990,2023-01-02T09:55:02.825192Z,2023-01-02T09:55:02.825252Z,4.149
"ÜRO erikomisjoni Iraagis kuulub 44 liiget , neist 28 on inspektorid , kellest omakorda kümme on ameeriklased ja viis britid .",4624,"[{""start"": 0, ""end"": 24, ""text"": ""ÜRO erikomisjoni Iraagis"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1989,2023-01-02T09:54:57.113151Z,2023-01-02T09:54:57.113206Z,74.42
"Me tuleme tagasi , "" ütles Scott Ritter , keda Iraak süüdistab USA kasuks spioneerimises .",4623,"[{""start"": 74, ""end"": 88, ""text"": ""spioneerimises"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1988,2023-01-02T09:53:41.389037Z,2023-01-02T09:53:41.389095Z,6.895
"Aasta 2002 on saanud traadita interneti ( WiFi ) läbimurdeaastaks Eestis , teatas internetilehekülg WiFi.ee.",4622,"[{""start"": 0, ""end"": 10, ""text"": ""Aasta 2002"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1987,2023-01-02T09:53:33.219784Z,2023-01-02T09:53:33.219838Z,15.54
"Ainuke märkimisväärne intsident oli 22. oktoobril , kui kolm alkoholijoobes noormeest lõhkusid tunnelis oleva lifti ukse , "" ütles Tallinna politsei pressiesindaja Kristi Künnapas .",4621,"[{""start"": 95, ""end"": 103, ""text"": ""tunnelis"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1986,2023-01-02T09:53:16.348052Z,2023-01-02T09:53:16.348104Z,7.224
""" Meie töö eesmärk on eelkõige kuritegude ennetamine ja sellega turvatöötajad kaubamaja ristmiku jalakäijate tunnelis igapäevaselt tegelevadki , "" ütles Falck Eesti infojuht Sirje Piirsoo .",4620,"[{""start"": 78, ""end"": 117, ""text"": ""kaubamaja ristmiku jalakäijate tunnelis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1985,2023-01-02T09:53:07.932285Z,2023-01-02T09:53:07.932356Z,50.148
"Nüüd on kõik neli , kaasaarvatud partei liider Eli Yishai , kinnitanud , et nad on valmis homme või ülehomme toimuval hääletusel valitsuse majanduskava toetama .",4619,"[{""start"": 90, ""end"": 128, ""text"": ""homme või ülehomme toimuval hääletusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1984,2023-01-02T09:52:16.128769Z,2023-01-02T09:52:16.128845Z,5.861
"Mehmetit saatsid lennukini kolm piirivalvurit , kaasa lendas ka tema 16-aastane sõbranna Jasmin Kollmann .",4618,"[{""start"": 17, ""end"": 26, ""text"": ""lennukini"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1983,2023-01-02T09:52:09.039964Z,2023-01-02T09:52:09.040033Z,5.897
"Kurikuulsa Mehmeti , Saksamaa vaieldamatult prominentseima päti väljasaatmine lau-päeval sarnanes tähtsa riigitegelase teele läkitamisega .",4617,"[{""start"": 98, ""end"": 137, ""text"": ""tähtsa riigitegelase teele läkitamisega"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1982,2023-01-02T09:52:01.813620Z,2023-01-02T09:52:01.813672Z,8.021
Sellel aga tudengid osaleda ei soovinud .,4616,"[{""start"": 0, ""end"": 6, ""text"": ""Sellel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1981,2023-01-02T09:51:52.715719Z,2023-01-02T09:51:52.715771Z,4.998
"Vene keelt rahvuskeelena emakeeleks pidajate seas näeme teatavat venestumise tendentsi ( v.a poolakad ,",4615,"[{""start"": 36, ""end"": 49, ""text"": ""pidajate seas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1980,2023-01-02T09:51:46.407776Z,2023-01-02T09:51:46.407832Z,5.623
"Eestis vähenevad rahvuslikud eripärad ning toimub jagunemine eesti- ja venekeelseks elanikkonnaks , muretseb Jaak Prozes .",4614,"[{""start"": 0, ""end"": 6, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1979,2023-01-02T09:51:38.698942Z,2023-01-02T09:51:38.698988Z,109.311
Ka Tallinna tuletõrje- ja päästeameti pressiesindaja Priit Laose hinnangul oli tegu ilmselt süütamisega .,4613,"[{""start"": 0, ""end"": 74, ""text"": ""Ka Tallinna tuletõrje- ja päästeameti pressiesindaja Priit Laose hinnangul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1978,2023-01-02T09:49:10.177876Z,2023-01-02T09:49:10.177930Z,38.316
""" Mina ütlen talle : tere õhtust !",4612,"[{""start"": 13, ""end"": 18, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1977,2023-01-02T09:48:30.528899Z,2023-01-02T09:48:30.528955Z,4.218
Uusrikas teisele :,4611,"[{""start"": 9, ""end"": 16, ""text"": ""teisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1976,2023-01-02T09:48:24.728366Z,2023-01-02T09:48:24.728422Z,4.679
"Need olid pensionikindlustusmakse ja kolimiskulu Tallinna Budapestist , kus tol hetkel elasin .",4610,"[{""start"": 76, ""end"": 86, ""text"": ""tol hetkel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1975,2023-01-02T09:48:18.793888Z,2023-01-02T09:48:18.793944Z,4.475
"Haigekassa endine juhatuse liige Toomas Palu ütles , et riigikontroll pole talle etteheiteid teinud .",4609,"[{""start"": 75, ""end"": 80, ""text"": ""talle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1974,2023-01-02T09:48:12.951077Z,2023-01-02T09:48:12.951130Z,5.838
"Autot kasutab haigekassa juhatuse liige Andres Rannamäe , kes on samas ka auto rendile andnud ettevõtte juhatuse liige .",4608,"[{""start"": 74, ""end"": 86, ""text"": ""auto rendile"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1973,2023-01-02T09:48:05.936413Z,2023-01-02T09:48:05.936469Z,17.137
"Endine USA kohtuminister , praegune WorldComi revident Richard Thornburgh avaldas esmaspäeval raporti , kus kritiseerid teravalt telekommunikatsioonihiiglase juhatust ja teisi firmajuhte , teatas AP .",4607,"[{""start"": 82, ""end"": 93, ""text"": ""esmaspäeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1972,2023-01-02T09:47:47.514060Z,2023-01-02T09:47:47.514137Z,4.146
""" Otsustasime kahe nädala jooksul täiendada seletuskirja ning tuua rohkem näiteid , "" lisas ta .",4606,"[{""start"": 14, ""end"": 33, ""text"": ""kahe nädala jooksul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1971,2023-01-02T09:47:41.446198Z,2023-01-02T09:47:41.446261Z,5.03
Sel sajandil on Eestis korraldatud seitse rahvaloendust .,4605,"[{""start"": 16, ""end"": 22, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1970,2023-01-02T09:47:34.985067Z,2023-01-02T09:47:34.985123Z,4.088
""" Ühtlasi saame teada , milline on loendajate koormus ja kuidas inimesed loendusele reageerivad , "" selgitas Sundja .",4604,"[{""start"": 73, ""end"": 83, ""text"": ""loendusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1969,2023-01-02T09:47:29.518469Z,2023-01-02T09:47:29.518525Z,4.763
Statistikaamet katsetab kolmes linnas ning kümnes alevis ja külas sajandivahetuse rahvaloenduse küsimustikku .,4603,"[{""start"": 24, ""end"": 65, ""text"": ""kolmes linnas ning kümnes alevis ja külas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1968,2023-01-02T09:47:20.804564Z,2023-01-02T09:47:20.804617Z,5.518
""" Vahi all olev mees keeldub süüd omaks võtmast , "" ütles tundmatuks jääda sooviv politseiametnik .",4602,"[{""start"": 2, ""end"": 10, ""text"": ""Vahi all"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1967,2023-01-02T09:47:14.059321Z,2023-01-02T09:47:14.059375Z,8.869
"Esimeseks raskendavaks asjaoluks on nelja inimese tapmine , teiseks silmaga nähtava raseda naise tapmine , märkis ta .",4601,"[{""start"": 60, ""end"": 75, ""text"": ""teiseks silmaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1966,2023-01-02T09:47:03.176345Z,2023-01-02T09:47:03.176404Z,10.007
Keskuurimisbüroo abidirektori Kersti Jundase sõnul on väidetaval narkomõrval nüüd koguni kaks raskendavat asjaolu .,4600,"[{""start"": 0, ""end"": 50, ""text"": ""Keskuurimisbüroo abidirektori Kersti Jundase sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1965,2023-01-02T09:46:52.000318Z,2023-01-02T09:46:52.000377Z,6.77
""" Vahistasime ühe kahtlusaluse kohe esimesel päeval , "" ütles Keskuurimisbüroo eriti raskete isikuvastaste kuritegude Ida-Viru grupi juht Ivan Razumnõi .",4599,"[{""start"": 31, ""end"": 51, ""text"": ""kohe esimesel päeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1964,2023-01-02T09:46:44.032218Z,2023-01-02T09:46:44.032276Z,3.284
"Kui selle kasuks otsustame , toetame ühtlasi kõiki neid , kes tootmises on osalenud .",4598,"[{""start"": 62, ""end"": 71, ""text"": ""tootmises"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1963,2023-01-02T09:46:39.431007Z,2023-01-02T09:46:39.431064Z,5.394
Siis hakkavad inimesed Suletud Ruumist välja tulema .,4597,"[{""start"": 31, ""end"": 38, ""text"": ""Ruumist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1962,2023-01-02T09:46:32.293381Z,2023-01-02T09:46:32.293436Z,107.183
