sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_time,is_abstract
2710539,4347888,4,käima,ringi,in,peo,peos,"Aktivistid käisid mütsid peos ringi ning palusid raha selleks , et "" dollar saaks tagasi oma kodumaale sõita "" .",no,"The phrase 'peos' refers to being in hand or possession, which is not a geographical location.",no,"The phrase 'peos' refers to the position of something being held in a hand (metaphorically 'in the palm') and not a location, so it is not classified as adverbial of place.",,,,no,no
9106706,14642269,4,kulgema,,abl,hall,hallilt,Kohtumine kulges tavapäraselt hallilt .,no,"The phrase 'hallilt' describes a condition or state (gray), not a location.",no,"The phrase 'hallilt' describes the manner in which the meeting progressed, not the location, so it is not an adverbial of place.",,,,no,no
14351508,22780107,15,turustama,,in,kooskõla,kooskõlas,"VIII jaos sätestatu järgimist on pädevad kontrollima siiski selle riigi ameasutused , kus ühisinvesteerimisettevõtja kooskõlas artikliga 44 oma osakuid turustab .",no,"The phrase 'kooskõlas' means 'in accordance with' and does not specify a location, so it is classified as 'no'.",no,"The phrase 'kooskõlas' describes accordance or compliance, not a physical location, so it is not an adverbial of place.",,,,no,no
13479497,21558918,1,möllama,,in,Kairi,Kairis,"Kairis möllasid korterisse sisenedes vastakad tunded : « Vaatasin , autot maja ees pole .",yes,,no,The phrase 'Kairis' was classified as 'no' because it functions as the subject of the sentence and does not indicate a place.,,,,no,no
10297732,16526428,13,nappima,,in,küsimus,küsimuses,"Vallaametnik on see , kes oskab nõu anda , kui endal mõnes küsimuses mõistust napib .",no,"The phrase 'küsimuses' means 'in the matter' or 'regarding' and does not denote a geographic or physical location, so it is classified as 'no'.",no,The phrase 'küsimuses' was classified as 'no' because it refers to a particular issue or matter and does not specify a location.,,,,yes,yes
10856697,17387056,4,panema,,adit,Shanks,Shanksi,"Veerandajale panid punkti Shanksi kaks rumalat läbimurret , külalised pääsesid poolajaks ette 45 : 39.",no,"The phrase 'Shanksi' refers to a person or personal name and not a location, hence classified as 'no'.",no,"The phrase 'Shanksi' is a proper noun referring to a person, not a place, so it is not an adverbial of place.",,,LOC,no,no
2838198,4551681,2,tulema,tagasi,adit,jaks,Jaksu,""" Jaksu ja jõudu teile , tulge kõik tervelt koju tagasi , "" soovis kaitseminister kohtumise lõpus Eesti kaitseväelastele .",no,"'Jaksu' is a well-wishing term and does not denote a location, so it was classified as not a location.",no,"The phrase 'Jaksu' expresses a wish or encouragement, not a location or direction, so it is not an adverbial of place.",,,,no,no
13011236,20817691,4,lamama,,ad,neljapäev,neljapäeval,Tartus viis kiirabi neljapäeval ülikooli kliinikumi erakorralise meditsiini osakonda kontaktivõimetuna maas lamanud üliraskes joobes tüdruku .,no,"The word 'neljapäeval' refers to a time (Thursday), not a physical location.",no,"It was classified as 'no' because 'neljapäeval' refers to time rather than a location, making it an adverbial of time, not place.",,time,,no,no
611545,969814,7,jõudma,,adit,MM,MM-i,"Hispaania jõudis finaali Kuni 20-aastaste noormeeste MM-i finaalturniiril Nigeerias jõudis esimesena finaali Hispaania , kes alistas kolmapäeval poolfinaalis Mali 3 : 1 ( 2. , 26.",no,"The phrase 'MM-i' does not indicate a geographic or locational reference, but rather refers to a sports event abbreviation, so it was classified as not a location.",no,"It was classified as 'no' because 'MM-i' refers to an event (World Championship), not a physical location.",,event,,yes,yes
12732132,20369390,14,importima,,el,olmetehnika,olmetehnikast,"Praegu ta investeerib ja impordib Baltikumist Brasiiliani 8 , 7 miljardi Rootsi krooni eest kõike olmetehnikast kuni toidukaupadeni , alates väga ähmastest suitsumarkidest kuni kuullaagrite , Wenner-Greni tänavareklaami , Electroluxi ja Volvo toodeteni .",no,"The phrase 'olmetehnikast' refers to household appliances rather than a specific location, so it was classified as 'no'.",no,"It was classified as 'no' because 'olmetehnikast' refers to a category of goods, not a place.",,,,no,no
16509926,25462917,7,olema,ära,in,kõrgharidus,kõrghariduses,"Ma olen ka arvamusel , et kõrghariduses on praegu üht-teist korrast ära ja kõrghariduse sildi all pakuvad mingit haridust paljud koolid , mis ei ole võimelised kõrgharidust pakkuma .",no,The word 'kõrghariduses' refers to higher education and not a place or location.,no,"The phrase 'kõrghariduses' indicates a domain or field (higher education) rather than a specific location, so it is not classified as an adverbial of place.",,,,yes,yes
1355114,2153830,1,põrkama,kokku,in,Põhjapoolne,Põhjapoolses,"Põhjapoolses Mpumalanga provintsis põrkasid esmaspäeval kokku kaks bussi , 14 inimest sai surma ja 60 vigastada .",no,"The phrase 'Põhjapoolses' indicates directionality or a part of a larger entity but is not a distinct location itself, so it was classified as 'no'.",no,"The phrase 'Põhjapoolses' refers to a region but does not inherently express the idea of 'place' in an adverbial sense in the given context; thus, it is not an adverbial of place.",,,LOC,no,no
13493019,21581283,5,tellima,,el,harjumus,harjumusest,"“ Tellisin Sõnumilehe vanast harjumusest juba hilissuvel , ” meenutas Särekannu .",no,The phrase 'harjumusest' refers to a habit or custom and not a location.,no,The phrase 'harjumusest' was classified as 'no' because it indicates reason or manner rather than location.,,,,no,no
3751265,6041479,22,andma,,ill,asi,asjasse,"Suurema kartuseta rängalt "" puusse "" panna , võib väita , et just linnaosade omatulu oli kurjajuurikas , mis andis paljudele asjasse pühendamatutele ainet pisikeseks koduseks paranoiaks .",no,"The phrase 'asjasse' is not a location; it refers to 'matter' or 'subject' in context, not a physical place.",no,"The phrase 'asjasse' was classified as 'no' because it refers to relevance or connection, not a physical place.",,,,no,no
19622623,29205741,8,magama,,in,h6beka,h6bekas,deftogir: ja sis magad poole päeavni h6bekas ?,no,The phrase 'h6bekas' was classified as not a location because it likely refers to a name or a term that is not associated with a geographic location.,no,"The phrase 'h6bekas' was classified as 'no' because it does not indicate a location or point in space, which is required for an adverbial of place.",,,,no,no
2038621,3254905,13,hoidma,kinni,in,kõne,kõnes,"Selle eest sai ta nahutada välisminister Lena Hjelm-Walléni käest , kes oma kõnes Riksdagis ja arvamusavaldustes hoiab tugevalt kinni "" Rootsi neutraliteedist ja sõjalisest liitumatusest "" .",no,"The phrase 'kõnes' is not classified as a location because it refers to a speech, which is an event or act, not a place.",no,"The phrase 'kõnes' refers to the context in which the minister held their speech (a mode of communication) rather than a specific physical location, so it is not an adverbial of place.",,,,yes,yes
4078084,6564199,13,kerkima,,all,hind,hinnale,Seega on kohvitööstuse tooraine hind kerkinud üsna lähedale odavamate kohvisegude 400-grammise paki hinnale ja peab vältimatult hakkama mõjutama kohvi jaehinda .,no,The phrase 'hinnale' refers to 'price' and not to a geographical or physical location.,no,"The phrase 'hinnale' indicates a target or reference related to cost, not a physical location, hence it is not an adverbial of place.",,,,no,no
1260664,2004191,5,röövima,,el,kobakäpp,kobakäpast,"Lõuna-Aafrika Vabariigis röövisid kolm kobakäpast pätti edukalt algkoolidirektorit , aga võtsid põgenedes kaasa vale koti .",no,"The phrase 'kobakäpast' is a descriptive term to refer to clumsy people and not a geographic or physical location, so it is not classified as a location.",no,"The phrase 'kobakäpast' was classified as 'no' because it does not refer to a location or place, but instead describes the clumsy nature of the robbers.",,alive,,no,no
5389897,8642986,17,koolitama,,in,teooria,teoorias,"Aasta tagasi moodustatud Erki Noole kümnevõistlusefondi eestvedamisel toimusid Käärikul mitmevõistlejate õppe-treeningpäevad , kus olümpiavõitja järelkasvu nii teoorias kui praktikas koolitas .",no,"The phrase 'teoorias' refers to the realm of theory, which is an abstract concept and not a physical location, so it was classified as 'no'.",no,The phrase 'teoorias' was not classified as adverbial of place because it refers to a method or manner of training (in theory) rather than specifying a physical location.,,,,yes,yes
13195182,21108351,13,kauplema,,in,lõpp,lõpus,"Indiana Pacers  ( 29-32 , 47 , 5 ) kauples eelmise hooaja lõpus Mark Jacksoni Denver Nuggetsisse Jalen Rosei vastu , kuna Jackson olevat kaitses kehv .",no,The phrase 'lõpus' refers to a temporal point (end of an event) and not a geographical location.,no,"The phrase 'lõpus' indicates a point in time rather than a location, so it is not an adverbial of place.",,,,no,no
1433967,2281488,9,viskama,,adit,kops,kopsu,"Kerstenbeck jälle , va karsklane , tal viskaks kopsu üle maksa .",no,'kopsu' was classified as 'no' because it refers to a body part and not a location.,no,"The phrase 'kopsu' refers to an organ, not a location, so it is not an adverbial of place.",,,,no,no
6394713,10278736,21,kirjutama,,ill,kuu,kuusse,"Eesti Naine , Stiil , Trend , Anne , Annabella , Tervis , Saladused ja mis kõik veel kirjutavad kuust kuusse just naisele mõeldes teemadel , nagu suhted , seks , pereelu , tervis , kodu , riided , kosmeetika , parfüümid , kokakunst , vaba aeg , portreelood tuntud naistest jm.",no,The word 'kuusse' refers to a unit of time (month) and not a location.,no,"The phrase 'kuusse' refers to a period of time rather than a location, so it is not an adverbial of place.",,,,no,no
536711,846686,6,sõitma,,abl,iga,igalt,"Pulmade puhuks sõitsid Brüsselisse inimesed igalt poolt Belgiast , kasutamaks noorpaari tänase päeva puhul rahvale tehtud kingitust , milleks on priisõit Belgia ühistranspordis .",no,"The phrase 'igalt' was classified as 'no' because it is a general adverb, not referring to a specific location.",no,"The phrase 'igalt' suggests origin or source rather than a specific location, so it is not classified as an adverbial of place.",,,,no,no
2856766,4580936,9,levitama,,in,olu,oludes,"Mikkola arvates pole tõenäoline , et liblikas Soome oludes haigusi levitaks .",no,The phrase 'oludes' refers to circumstances or conditions and not a geographic location.,no,"The phrase 'oludes' describes conditions or circumstances, not a spatial location, so it is not classified as an adverbial of place.",,,,yes,yes
1988555,3171625,16,kostma,,el,esitus,esitusest,"Anneli Remme , muusikakriitik :  Kuna ERSOt juhib nüüd vene tippdirigent , siis kostis hümni esitusest slaavi patriootlikku hoogu , mida varem pole Eesti hümni esitusel tähele pannud .",no,"The word 'esitusest' refers to a performance or execution, rather than a physical location, leading to the 'no' classification.",no,"The phrase 'esitusest' refers to origin or source of something and not a spatial location, so it is not classified as an adverbial of place.",,event,,no,no
5367195,8608689,14,kõndima,ringi,in,riie,riietes,"Tal on seal hea istuda , sest enamik töötajaid kõnnib ringi tema tehtud riietes ja abikaasa DJ Rhythm Doctor keerutab plaate .",no,"The phrase 'riietes' refers to garments, which are not a specific physical location.",no,"The phrase 'riietes' describes the state or condition in which people are, not a location, so it is not an adverbial of place.",,,,no,no
19310456,29058835,5,ütlema,,ill,milline,millisesse,kutt21: ja ütle millisesse,no,"The phrase 'millisesse' is a question term indicating 'to which', not referring to a specific location.",no,"The phrase 'millisesse' does not indicate a specific location but rather poses a question of potential options, so it is not an adverbial of place.",,,,no,no
6550088,10537842,7,toimuma,,ill,amet,ametisse,Altvee nimetas Ühispanga uueks juhatuse esimeheks ametisse 26. jaanuaril toimunud nõukogu Ühispanga uue nõukogu esimehe Ain Hanschmidti juhtimisel .,no,"The phrase 'ametisse' refers to an action or state (appointment) rather than a geographical or physical place, hence it is not classified as a location.",no,"The phrase 'ametisse' refers to a position or rank rather than a specific physical location, so it is not an adverbial of place.",,,,yes,yes
