sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
2843632,4560281,17,sirguma,,in,tingimus,tingimustes,"Vabariigi sünnipäevale pühendatud näitused peaksid käsitlema Eesti Vabariigi mõlemat iseseisvusperioodi , rõhk võiks olla suunatud iseseisvuse tingimustes sirgunud põlvkondadele , nende mõtetele ja tegemistele Eesti Vabariigi rajamisel ja edendamisel .",no,"The phrase 'tingimustes' was classified as 'no' because it refers to conditions, not a physical location.",no,"The phrase 'tingimustes' refers to conditions or circumstances rather than a specific location, so it is not classified as adverbial of place.",,,,no,no,no,no,no
10978789,17583971,5,õpetama,,in,järjekord,järjekorras,Lihaslõõgastus õpetab inimest kindlas järjekorras spetsiaalseid harjutusi tehes vabanema tarbetust lihaspingest .,no,"The term 'järjekorras' refers to an order or sequence, not to a geographic or physical location.",no,The phrase 'järjekorras' is not an adverbial of place because it refers to an order or sequence rather than a physical location.,,,,no,no,no,no,no
19359468,29082232,10,jääma,kinni,adit,perse,perse,liiv: dave see sittus sinni vinni hapukurk jäi perse kinni,no,The phrase 'perse' does not refer to a physical location in this context; it is used colloquially.,no,"The phrase 'perse' refers to a body part and does not indicate location, so it is not adverbial of place.",,,,no,no,no,no,no
7910776,12668894,7,tervitama,,in,milaneeskleit,milaneeskleidis,""" Tere ! "" tervitab mustas milaneeskleidis kahvatu naine .",no,"The word 'milaneeskleidis' refers to a black Milan dress, which is a description of clothing and not indicative of a location.",no,"The phrase 'milaneeskleidis' describes the attire of the pale woman, not indicating a location, so it is not adverbial of place.",,,,no,no,no,no,no
1639698,2611193,8,sõitma,,abl,kõrgus,kõrguselt,7. juulil sõitis Koluvere sillalt nelja meetri kõrguselt jõkke 30 aastat vana Volvo-buss .,no,The word 'kõrguselt' refers to a measurement of height and does not specify a location.,no,"The phrase 'kõrguselt' specifies a measurement rather than a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
3017752,4840908,26,kandma,,adit,bränd,brändi,"Näiteks kui see või teine brändi sihtgrupi ( mingis vanuses , teatud elustiili ja maitseelistustega noored ) silmis oluline tegelane ( staar ) kannab seda brändi ning sihtgrupil on kas või kaudnegi samastumissoov staariga , võib see samastumissoov ja positiivne arvamus laieneda ka brändile .",no,The phrase 'brändi' was classified as 'no' because it refers to a brand or product and not to a geographical location.,no,The phrase 'brändi' is not classified as an adverbial of place because it refers to a brand and does not provide information about location.,,,,no,no,no,no,no
1938038,3088749,6,takistama,,ill,jõud,jõusse,"Paraku takistab seda usk vägivalla jõusse - karjaeluviisiga inimesed eelistavad rühma säilimist selle liikmete ellujäämisele , tõdeb Sapiro raamatu sissejuhatuses psühhiaatriaprofessor Jerome Frank .",no,"The phrase 'jõusse' was classified as 'no' because it signifies a state or condition, not a location.",no,"The phrase 'jõusse' refers to a conceptual state (force/effect) rather than a physical place, so it was classified as 'no'.",,,,no,no,no,no,no
13272431,21234580,14,mahtuma,ära,adit,vann,vanni,"Kaalujälgijatega olid tänavuse võistluse kandidaadid ühinenud erinevail põhjustel : kes ei mahtunud enam vanni või pükstesse ära , kes tahtis vastassoole muljet avaldada , kel muutus liikumine päev päeva järel vaevalisemaks , kes tuli sõbra kutsel .",yes,,no,"The phrase 'vanni' was classified as 'no' because it does not describe a location or place where an action occurs, but is part of a metaphor or expression about fitting into something.",,,,no,no,no,no,no
11265806,18054916,8,viskama,,adit,nimetus,nimetusse,Vanim poeg Sulev viskas kivi kaugele-kaugele mingisse nimetusse järve .,no,"The word 'nimetusse' describes the quality or characteristic of the lake being unnamed and not a specific geographical location, so it is classified as 'no'.",no,The phrase 'nimetusse' was classified as 'no' because it describes a characteristic (nameless) of the object 'järve' rather than specifying a place.,,,,no,no,no,no,no
10071166,16155136,9,leidma,,ill,koostöö,koostöösse,Tegelikult ei ole Siimanni lubatud muutused valitsuskoalitsiooni suhtumises koostöösse opositsiooniga aset leidnud .,no,"The phrase 'koostöösse' refers to collaboration, which is an abstract concept and not a physical location.",no,The phrase 'koostöösse' was classified as 'no' because it refers to the abstract concept of collaboration and not to an actual place or location.,,,,no,no,no,no,no
7963762,12767803,13,hakkama,,ill,eripärasus,eripärasustesse,"Ta ei mõelnud võimalusele , et ta oli viimasel ajal tõepoolest naise eripärasustesse tunduvalt vähema taluvusega suhtuma hakanud .",no,"The word 'eripärasustesse' (peculiarities) does not indicate any specific location, so it was classified as not location.",no,"The phrase 'eripärasustesse' refers to a quality or characteristic and not a physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
1548298,2463640,7,õpetama,,in,asi,asjades,""" Nad õpetasid meid nii elementaarsetes asjades , umbes nii , et kuidas kaamera töötab . """,no,"The phrase 'asjades' is not classified as location because it refers to things or matters, not a physical location.",no,"The phrase 'asjades' refers to matters or things rather than a physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
4583619,7366956,20,kukkuma,alla,in,ilmastikuolu,ilmastikuoludes,"Moskvast startinud Vnukovo Airlinesi lennuk Tu 154 , mille pardal oli 129 reisijat ja 12 meeskonnaliiget , kukkus halbades ilmastikuoludes alla kümne kilomeetri kaugusel Longyearbyenis asuvast Teravmägede ainsast lennuväljast .",no,"The phrase 'ilmastikuoludes' refers to 'weather conditions,' which are not a location.",no,"The phrase 'ilmastikuoludes' describes the conditions or circumstances of the action rather than indicating a specific place, so it is not classified as adverbial of place.",,,,no,no,no,no,no
2553763,4096876,9,töötama,kokku,in,vanus,vanuses,Sellegipoolest töötasid eelmisel aastal kokku 659 Tallinna noort vanuses 13-18 aastat 34 linnasiseses ja üheksas linnavälises rühmas .,no,"The phrase 'vanuses' relates to ages and not a location, so it is classified as not a location.",no,"The phrase 'vanuses' refers to age and not a location, so it is not classified as adverbial of place.",,time,,no,no,no,no,no
2710539,4347888,4,käima,ringi,in,peo,peos,"Aktivistid käisid mütsid peos ringi ning palusid raha selleks , et "" dollar saaks tagasi oma kodumaale sõita "" .",no,"The phrase 'peos' refers to being in hand or possession, which is not a geographical location.",no,"The phrase 'peos' refers to the position of something being held in a hand (metaphorically 'in the palm') and not a location, so it is not classified as adverbial of place.",,,,no,no,no,no,no
9106706,14642269,4,kulgema,,abl,hall,hallilt,Kohtumine kulges tavapäraselt hallilt .,no,"The phrase 'hallilt' describes a condition or state (gray), not a location.",no,"The phrase 'hallilt' describes the manner in which the meeting progressed, not the location, so it is not an adverbial of place.",,,,no,no,no,no,no
14351508,22780107,15,turustama,,in,kooskõla,kooskõlas,"VIII jaos sätestatu järgimist on pädevad kontrollima siiski selle riigi ameasutused , kus ühisinvesteerimisettevõtja kooskõlas artikliga 44 oma osakuid turustab .",no,"The phrase 'kooskõlas' means 'in accordance with' and does not specify a location, so it is classified as 'no'.",no,"The phrase 'kooskõlas' describes accordance or compliance, not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
2838198,4551681,2,tulema,tagasi,adit,jaks,Jaksu,""" Jaksu ja jõudu teile , tulge kõik tervelt koju tagasi , "" soovis kaitseminister kohtumise lõpus Eesti kaitseväelastele .",no,"'Jaksu' is a well-wishing term and does not denote a location, so it was classified as not a location.",no,"The phrase 'Jaksu' expresses a wish or encouragement, not a location or direction, so it is not an adverbial of place.",,,,no,no,no,no,no
12732132,20369390,14,importima,,el,olmetehnika,olmetehnikast,"Praegu ta investeerib ja impordib Baltikumist Brasiiliani 8 , 7 miljardi Rootsi krooni eest kõike olmetehnikast kuni toidukaupadeni , alates väga ähmastest suitsumarkidest kuni kuullaagrite , Wenner-Greni tänavareklaami , Electroluxi ja Volvo toodeteni .",no,"The phrase 'olmetehnikast' refers to household appliances rather than a specific location, so it was classified as 'no'.",no,"It was classified as 'no' because 'olmetehnikast' refers to a category of goods, not a place.",,,,no,no,no,no,no
1355114,2153830,1,põrkama,kokku,in,Põhjapoolne,Põhjapoolses,"Põhjapoolses Mpumalanga provintsis põrkasid esmaspäeval kokku kaks bussi , 14 inimest sai surma ja 60 vigastada .",no,"The phrase 'Põhjapoolses' indicates directionality or a part of a larger entity but is not a distinct location itself, so it was classified as 'no'.",no,"The phrase 'Põhjapoolses' refers to a region but does not inherently express the idea of 'place' in an adverbial sense in the given context; thus, it is not an adverbial of place.",,,LOC,no,no,no,no,no
13493019,21581283,5,tellima,,el,harjumus,harjumusest,"“ Tellisin Sõnumilehe vanast harjumusest juba hilissuvel , ” meenutas Särekannu .",no,The phrase 'harjumusest' refers to a habit or custom and not a location.,no,The phrase 'harjumusest' was classified as 'no' because it indicates reason or manner rather than location.,,,,no,no,no,no,no
3751265,6041479,22,andma,,ill,asi,asjasse,"Suurema kartuseta rängalt "" puusse "" panna , võib väita , et just linnaosade omatulu oli kurjajuurikas , mis andis paljudele asjasse pühendamatutele ainet pisikeseks koduseks paranoiaks .",no,"The phrase 'asjasse' is not a location; it refers to 'matter' or 'subject' in context, not a physical place.",no,"The phrase 'asjasse' was classified as 'no' because it refers to relevance or connection, not a physical place.",,,,no,no,no,no,no
19622623,29205741,8,magama,,in,h6beka,h6bekas,deftogir: ja sis magad poole päeavni h6bekas ?,no,The phrase 'h6bekas' was classified as not a location because it likely refers to a name or a term that is not associated with a geographic location.,no,"The phrase 'h6bekas' was classified as 'no' because it does not indicate a location or point in space, which is required for an adverbial of place.",,,,no,no,no,no,no
4078084,6564199,13,kerkima,,all,hind,hinnale,Seega on kohvitööstuse tooraine hind kerkinud üsna lähedale odavamate kohvisegude 400-grammise paki hinnale ja peab vältimatult hakkama mõjutama kohvi jaehinda .,no,The phrase 'hinnale' refers to 'price' and not to a geographical or physical location.,no,"The phrase 'hinnale' indicates a target or reference related to cost, not a physical location, hence it is not an adverbial of place.",,,,no,no,no,no,no
1433967,2281488,9,viskama,,adit,kops,kopsu,"Kerstenbeck jälle , va karsklane , tal viskaks kopsu üle maksa .",no,'kopsu' was classified as 'no' because it refers to a body part and not a location.,no,"The phrase 'kopsu' refers to an organ, not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
536711,846686,6,sõitma,,abl,iga,igalt,"Pulmade puhuks sõitsid Brüsselisse inimesed igalt poolt Belgiast , kasutamaks noorpaari tänase päeva puhul rahvale tehtud kingitust , milleks on priisõit Belgia ühistranspordis .",no,"The phrase 'igalt' was classified as 'no' because it is a general adverb, not referring to a specific location.",no,"The phrase 'igalt' suggests origin or source rather than a specific location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
5367195,8608689,14,kõndima,ringi,in,riie,riietes,"Tal on seal hea istuda , sest enamik töötajaid kõnnib ringi tema tehtud riietes ja abikaasa DJ Rhythm Doctor keerutab plaate .",no,"The phrase 'riietes' refers to garments, which are not a specific physical location.",no,"The phrase 'riietes' describes the state or condition in which people are, not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
19310456,29058835,5,ütlema,,ill,milline,millisesse,kutt21: ja ütle millisesse,no,"The phrase 'millisesse' is a question term indicating 'to which', not referring to a specific location.",no,"The phrase 'millisesse' does not indicate a specific location but rather poses a question of potential options, so it is not an adverbial of place.",,,,no,no,no,no,no
11814806,18908834,23,süütama,,in,kast,kastis,"Politsei teatel on videolindilt näha , kuidas Armin M. keldrisse sisse seatud taparuumis Bernd Jürgen B.-lt genitaalid eemaldas , need piiritusse kastis , põlema süütas ja seejärel ühiselt ära söödi .",no,The word 'kastis' was classified as 'no' because it describes an object or container rather than a specific geographical place.,no,"The phrase 'kastis' is not classified as an adverbial of place because it does not describe the location of an action, but rather what was used to perform an action.",,,,no,no,no,no,no
