sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat
5435058,8714384,41,võimaldama,,all,internetilehekülg,internetilehekülgedele,"Esmaspäeval teatas Saksamaa Juutide Kesknõukogu ( Central Council for Jews ) , et hakkab järjest kohtusse kaebama interneti teenusepakkujaid ( ehk siis Eestis näiteks Eesti Telefon , Tele 2 jne ) , kui need võimaldavad kasutajatel ligipääsu natside ja parem-äärmuslaste internetilehekülgedele .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
13520518,21624996,3,näima,,all,esindaja,esindajaile,"Teiste spordialade esindajaile näib , et tennisistide eskiis arvestab tennisistide huve .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
16760367,25792956,34,võtma,vastu,abl,keskkond,keskkonnalt,"Mittereligioossele inimesele jäävad moraali ja eetika laeks alati hetkel omaksvõetud ja käibiv tunnustatud moraal ja eetilised normid ( kui tema eetika aluseks peame seda , mis ta on alates lapsepõlvest vastu võtnud ümbritsevalt keskkonnalt ) .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
9509493,15266336,9,kandma,ette,all,Beale,Beale'ile,"Ta lubas , et kannab järgmisel hommikul mr . Beale'ile tema loo veel kord ette .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
3900385,6282179,1,nähtuma,ette,all,linnapea,Linnapeale,"Linnapeale , abilinnapeale , linnaosa vanematele ja linnasekretärile on ette nähtud 250 liitrit bensiini kuus , teistele autokasutajatele 200 liitrit .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
11485283,18398067,14,tulema,järele,all,narkokohver,narkokohvrile,"Keskkriminaalpolitsei ja piirivalve vahistasid mehed 20 . märtsil Tallinna lennujaama juures , kui nad narkokohvrile järele tulid .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
9361911,15036299,1,pakutama,,all,investeering,Investeeringutele,Investeeringutele pakutavad maksuvabadused on pannud riigid eriti teravalt konkureerima kapitalimaksude rindel .,verb,,,,,,no,no,no,no,yes,yes,no,L,a_n80
3567554,5745009,15,mõjuma,,all,alustaja,alustajale,"Arvan , et mitte ainult kirjandusolude süül , ehkki raamatu avaldamise perspektiivitus mõjub ju alustajale väga muserdavalt .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
7733668,12399018,12,mängima,ette,all,lasteaialaps,lasteaialastele,"Veike rääkis , et kui ta sämplitud , diskorütmis tümpsuvat lauluversiooni lasteaialastele ette mängis , veendus ta , et see meeldib lastele .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
17984751,27366893,2,helistama,,all,1545.,1545-le,"Kui 1545-le helistanud inimene saab kätte automaatvastaja ja helistab rahulolematusest siiski ka lühiinfonumbritele 1182 või 1188 , ühendatakse ta piirkondliku dispetšeriga või antakse talle tolle number .",,,,,,,no,no,no,no,no,no,no,,a_n80
10062734,16140806,5,nähtuma,ette,all,ostja,ostjaile,"Vesse Maksimarketis on rõivaste ostjaile ette nähtud vaid kolm proovikabiini , millel on väga huvitava disainiga uksed .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
5376970,8624239,11,mõistma,,all,kohtutäitur,kohtutäiturile,"Justiitsminister Märt Rask mõistis eile esmakordselt Eestis 50 000-kroonise rahatrahvi kohtutäiturile , kes nõudis oma klientidelt ebaseaduslikku ettemaksu .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
8667361,13906185,12,garanteerima,,all,partner,partnerile,"“ Hinda , turgu , laene ega äriprojekti tasuvust Eesti oma partnerile selle lepinguga ei garanteeri , ” ütles Leimann .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
4510113,7250656,1,meenuma,,all,Sirje,Sirjele,"Sirjele meenus järsku , et Timil on ju ka teine vanaema , äkki peaks talle helistama ja ütlema , et ta on vanaemaks saanud .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
5715257,9167115,12,mõistma,,all,tsivilisatsioon,tsivilisatsioonile,"Ta mõistab otseselt hukka Euroopa tsivilisatsiooni vägivaldse pealesundimise "" teisele "" tsivilisatsioonile - tollase "" tsivilisatsioonide kokkupõrke "" , mille autorit kindlaks teha on märksa lihtsam kui tänapäeval tuvastada , kes ikka seisis USA-le korraldatud terrorirünnaku taga .",hukka verb_comp?,,,,,,no,no,no,no,no,no,no,,a_n80
11713317,18745885,7,tegema,,all,Belgrad,Belgradile,"USA president Bill Clinton tegi üleeile Belgradile veel ühe hoiatuse , kinnitades , et aeg ÜRO resolutsiooni täitmiseks hakkab ümber saama .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n80
2855890,4579567,6,kinkima,,all,alkoholireklaamija,alkoholireklaamijatele,"Remsu väitel kingib riik muudatusega alkoholireklaamijatele tunni kõige magusamat eetriaega , vahendas  Terevisiooni uudiseid .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
1347394,2142337,24,kuuluma,,all,Bush,Bushile,"Selle hagiga tahavad nad Bushi edu suurendada , kuna enamik neist sedelitest oli tulnud USA relvajõududelt ning nende eelistus kuulub enamalt jaolt just Bushile .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
106819,179972,1,meenutama,,all,Krüger,Krügerile,"Krügerile meenutas ta töölevõtmine sõjamehe pajatusi Velikije Lukist : midagi pole teha , ridasid tuleb täiendada .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
14909473,23425399,22,tagastama,,all,hageja,hagejale,"( 2 ) Kui hageja tasus kohtu määratud rahasumma hagi tagamisega tekkida võiva kahju hüvitamiseks kohtu arvele , tagastab kohus raha hagejale , kui kostja ei ole esitanud hagi kahju hüvitamiseks ühe kuu jooksul tema vastu esitatud hagi rahuldamata jätmise otsuse jõustumisest .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
4499428,7234407,9,soovitama,,all,kiirustaja,kiirustajatele,Tema hinnangul toovad kõrvalteed ajakulu ja neid ta kiirustajatele ei soovita .,,,,,,,yes,no,no,no,no,no,no,A,a_n80
4910536,7884394,13,laenama,,abl,Rožoki,Rožokilt,"Kannatanu Ene Tšernõštšuk tunnistas kohtule , et on oma ammuselt healt tuttavalt Rožokilt korduvalt oma firma jaoks suuri summasid laenanud ning on talle senini umbes 8000 USA dollarit ehk ligikaudu 133.000 Eesti krooni võlgu .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,yes,no,no,no,no,no,no,A,a_n80
2926024,4690865,11,väljastama,,all,lapsevanem,lapsevanematele,"Kooli sekretär Lidia Landra kinnitas , et jätkuvalt on ta lapsevanematele ka vana traditsiooni kohaselt väljastanud tõendeid , millega pensioniametisse pöörduda .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
10000631,16042033,9,meenutama,,all,tee,teedele,"Auklikule Pärnu maanteele jõudes meenutasid soomlased reise Venemaa teedele , mis klopib peaaegu hambad suust välja .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
9683538,15539691,5,lugema,,all,kõikumine,kõikumistele,Lugesin keskpankurite reageeringutest hiljutistele kõikumistele maailma finantsturgudel .,syntax,,,,,,no,no,no,no,no,no,no,,a_n80
3424602,5512812,10,andma,peksma,all,oma,omadele,"Idasakslased plaksutavad hea meelega kuuldes , kuidas Wolf lääne omadele spioonilahingutes peksa andis .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
9275590,14903174,3,kuuluma,,all,Bosnia,Bosniale,Poolaeg kuulus Bosniale 56 : 39.,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n80
4963673,7969629,20,toppima,,all,mängumaa,mängumaale,"Otsuse , kes seal on teeb Isamaaliit ja kuni ei ole tegemist tõsise kuritahtlusega Reformierakond oma nina teiste erakondade mängumaale ei topi .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
8389665,13444950,21,annetama,,all,tempel,templile,"Viimane edukas müügikampaania kandis pealkirja “ Miljonär igaveseks ” , mis tähendas , et kui oma eluajal annetad iga kuu templile 400 Eesti krooni , saad kõigis oma järgmistes eludes olla rikas inimene .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
74178,126706,3,halastama,,all,see,sellele,"“ Kui sellele halastavad , siis halastavad . ”",,,,,,,no,no,no,no,no,no,no,,a_n80
16583385,25557931,24,põhjustama,,all,kasutus,kasutusele,"b ) ohutu toode - iga toode , mis tavalistes või eeldatavates kasutustingimustes , sealhulgas kasutusaeg , ei põhjusta riske või põhjustab toote kasutusele vastavalt minimaalset riski , ning mida loetakse aktsepteeritavaks ning inimeste ohutuse ja tervise kaitse kõrgele tasemele vastavaks , võttes eelkõige arvesse järgmisi punkte :",???,"Ohutu toode on iga toode.
Ohutu toode ei põhjusta riske tavalistes kasutustingimustes.
Ohutu toode ei põhjusta riske eeldatavates kasutustingimustes.
Ohutu toode võib põhjustada ainult minimaalset riski.
Minimaalne risk vastab toote kasutusele.
Ohutu toodet loetakse aktsepteeritavaks.
Ohutu toodet loetakse inimeste ohutuse ja tervise kaitse kõrgele tasemele vastavaks.
Seda hinnatakse arvesse võttes mitmeid punkte.",,,,,no,no,no,no,no,no,no,,a_n80
6454165,10377531,4,soovitama,,all,beibe,beibele,"Esimesele kohtingule tulnud beibele ei soovitaks seda tellida , sest krõbedat saia noaga saagides on oht , et selle tükid värskele peikale sülle lendavad .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
7259354,11673552,6,rääkima,ära,all,tudeng,tudengile,"Põhupäisemad olid viisakad ja rääkisid tudengile ära , mis nad arvasid .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
1141241,1813320,4,näitama,,all,Toompea,Toompeale,Nõukogu näitas ka Toompeale trääsa .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,yes,no,yes,no,L,a_n80
18553232,28083547,1,soovitama,,all,kõvaketas,Kõvakettale,"Kõvakettale , kus Linux ise asub , ei soovita seda panna .",syntax,"Seda ei soovitata panna kõvakettale.
Linux ise asub kõvakettal.",,,,,no,no,no,yes,no,yes,no,L,a_n80
8307493,13316315,4,kehtima,,all,katoliiklane,katoliiklastele,Teatavasti kehtisid Euroopas katoliiklastele kaua kitsendused raha intressidega äritsemisel .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
10577318,16954531,1,soovitama,,all,Margit,Margitile,Margitile soovitas Mägar koos paki vastu antud kviitungitega Eesti Posti poole pöörduda .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
9012778,14490858,25,tasuma,,all,majandussuhted,majandussuhetele,"Äsja Mordvast naasnud Eesti Moskva-suursaadik Tiit Matsulevitsh arvab , et Eesti ei peaks suhtluses soome-ugri sugulasrahvastega piirduma vaid kultuurikoostööga , vaid mõelda tasuks ka majandussuhetele .",???,"Eesti Moskva-suursaadik Tiit Matsulevitš naasis äsja Mordvast.
Tiit Matsulevitš arvab midagi.
Eesti ei peaks suhtluses soome-ugri sugulasrahvastega piirduma ainult kultuurikoostööga.
Tasuks mõelda ka majandussuhetele.",,,,,no,no,no,no,yes,yes,no,L,a_n80
10542477,16898925,7,tegema,välja,all,jüts,jütsidele,Lisaks rahale teeb linnaosa paljulapseliste perede jütsidele välja jõuluetenduse Nukuteatris .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
6419697,10320614,9,mõjuma,,all,EL,EL-ile,"Debatt , mis sellisele otsusele eelneks , mõjuks EL-ile harakirina , eriti kui süüdlaseks osutuks mõni uus liikmesriik .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,ORG,no,no,no,no,yes,yes,no,L,a_n80
1514919,2410588,3,helistama,,all,iga,igale,""" Helistasin igale poole .",???,,,,,,no,no,no,no,no,no,no,,a_n80
7390748,11862675,8,laenama,,abl,Tamjärv,Tamjärvelt,Otsisin välja oma viimased kohvioad ja laenasin Tamjärvelt veski .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
17514698,26853056,5,kehtima,,all,krediidiasutus,krediidiasutustele,Litsentseerimise tingimused kehtivad kõikidele krediidiasutustele kogu tegutsemisaja jooksul .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,yes,no,yes,no,L,a_n80
16294686,25232919,2,soovitama,,all,386,386-tele,"Vanematele 386-tele soovitaksin Win 3.1 või Win 3.11 , aga ka loomulikult vana head dosi , koos norton commanderiga .",,,,,,,no,no,no,no,no,no,no,,a_n80
1237765,1967735,6,andma,üle,all,astronaut,astronautidele,Homme õhtul annab Putin Prantsuse astronautidele üle Venemaa kõrged riiklikud autasud .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
8475395,13584896,16,tasuma,,all,Hiina,Hiinale,"“ Aga ma ei oleks sellele kindlasti alla kirjutanud , sest peab tajuma , miks Hiinale ei tasu Tiibeti peale soola raputada ja Venemaale pole mõtet Tshetsheeniale soola raputada .",???,"Ta ei oleks sellele kindlasti alla kirjutanud.
Tuleb tajuda, miks Hiinale ei tasu Tiibeti peale soola raputada.
Venemaale ei ole mõtet Tšetšeenia peale soola raputada.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n80
3630939,5847365,7,rentima,,all,TSL,TSL-ile,Kas SLK juba mitte ei ole TSL-ile laeva rentinud ?,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,no,no,no,no,A,a_n80
8323329,13339991,12,minema,lahku,el,vorm,vormist,"Raidmets ei talu oma kodus mingit šokiteraapiat , kus sisu läheb vormist lahku .",,,,,,,no,no,no,no,no,no,no,,a_n80
11629445,18616523,25,pärima,,abl,teleinimene,teleinimeselt,"Hoolimata sellest , et Spearsi debüütlaul "" Baby One More Time "" troonis Austraalia singlitabeli tipus üheksa nädalat , päris Britney ülekande lõpus ühelt teleinimeselt "" Kus see Austraalia õigupoolest on ? "" , arvates , et ülekanne on juba läbi .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
904488,1440888,12,minema,kallale,all,õpetaja,õpetajale,""" Mikk pidi koolist välja lendama , sest ta läks loodusõpetuse õpetajale kallale , mispeale õpetaja pidi aknast välja ronima , "" rääkis poiss .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
834541,1330180,19,tunnistama,,all,raadio,Raadiole,"Kreeka-rooma maadluses kuni 69 kiloste meeste seas neljanda koha saanud Valeri Nikitin ( pildil ) tunnistas usutluses Eesti Raadiole , et jäi tulemusega rahule .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,no,no,no,no,A,a_n80
7670916,12299635,4,lugema,,all,Savisaar,Savisaarele,Aga ega see Savisaarele loe .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
1533060,2439715,7,kirjutama,välja,all,sõitja,sõitjale,"Uue korra järgi kirjutab kontrolör piletita sõitjale välja trahvinõude , mille alusel tasub seaduserikkuja trahvi panka .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
1959553,3124405,4,andma,üle,all,klubi,klubile,Karika enda andis klubile üle Pärkma tütar Helve Tähe .,,,,,,,no,no,no,yes,no,yes,no,L,a_n80
959043,1527773,4,märkima,,all,agentuur,agentuurile,"Süüria analüütikud märkisid agentuurile AP , et viimane lahing Iisraeliga on Liibanonil siiski veel pidamata , sest Iisrael ei taha lahkuda Hermoni mäe juures asuvatelt aladelt , nimetades neid Süüria omaks , Liibanon aga peab neid enda omaks .",,,,,,,no,no,no,no,no,no,no,,a_n80
7733244,12398377,9,pärima,,abl,õpetaja,õpetajalt,Tasakaalu huvides pärisime arvamust inspektorite kohta ka kahelt õpetajalt .,,,,,,,yes,no,no,no,no,no,no,A,a_n80
5763583,9245954,21,helistama,,all,Markko,Markkole,"Käisime talle kõvasti peale , et ta ühendust võtaks , kuid kulus kolm või neli kuud , enne kui ta Markkole helistas .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
8627364,13841449,11,tasuma,,all,näit,näidule,Alates järgmisest päevast tasub veemõõtjaga korteriomanik oma veearve vastavalt veemõõtja näidule .,???,,,,,,no,no,no,no,yes,yes,no,L,a_n80
601908,954181,7,kaebama,,all,politsei,politseile,"Hiljuti kaebasid Danesi New Yorgi naabrid politseile , et näitlejatar peab oma korteris lärmakat pidu - tähistati Danesi kallima Ben Lee sünnipäeva - ning et sealt tuleb marihuaanalehka .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
16710809,25710169,4,pakkuma,,all,Arsenal,Arsenalile,"Pakume täismaja ees Arsenalile kindlasti unustamatu lahingu , » vaatas Valencia poolkaitsja Kily Gonzalez otsustavale duellile .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,yes,no,yes,no,L,a_n80
1075921,1710391,11,võimaldama,,all,konto,kontodele,Loodavad lahendused võimaldavad Swedbanki grupi klientidel mobiilside kaudu juurdepääsu oma kontodele ja teha ülekandeid Ericssoni EPOC-tüüpi mobiiltelefonidega .,???,"Loodavad lahendused võimaldavad Swedbanki grupi klientidel juurdepääsu oma kontodele mobiilside kaudu.
Loodavad lahendused võimaldavad Swedbanki grupi klientidel teha ülekandeid.
Ülekandeid tehakse Ericssoni EPOC-tüüpi mobiiltelefonidega.",,,,,no,no,no,yes,no,yes,no,L,a_n80
13315564,21301682,22,valmistama,,all,kodunenu,kodunenuile,"Lisaks pideva reklaamirünnaku väljakannatamisele pea-vad arvutisaajad ka lubama , et kasutavad internetti kaks aastat ja vähemalt 10 tundi kuus – internetimaailmas kodunenuile ei valmista see viimane aga kindlasti raskust .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
5546970,8894196,10,laenama,,abl,klubi,klubilt,"Mart Poomi koduklubi Derby County laenas algavaks hooajaks Itaalia klubilt AC Milan kaitsemängija Daniele Daino , teatas Sportnet .",,,,,,,no,no,no,yes,no,yes,no,L,a_n80
1241934,1974232,23,lugema,,all,teater,teatrile,"Jaak Allik kinnitas valimiskomisjonile ja kohtumisel kultuuriminister Signe Kiviga , et loeb järgmise 5 aasta jooksul oma esmaülesandeks pühendumist "" Ugala "" teatrile ning loodab selle aja jooksul taastada teatri hea kunstilise taseme , maine ja positsiooni Eesti teatrimaastikul .",???,"Jaak Allik kinnitas valimiskomisjonile midagi.
Jaak Allik kinnitas seda ka kohtumisel kultuuriminister Signe Kivi-ga.
Ta peab järgmise 5 aasta jooksul oma esmaülesandeks pühendumist “Ugala” teatrile.
Ta loodab selle aja jooksul taastada teatri hea kunstilise taseme.
Ta loodab taastada teatri maine.
Ta loodab taastada teatri positsiooni Eesti teatrimaastikul.",,,,,no,no,no,no,no,no,no,,a_n80
79881,136117,19,kinkima,,all,inimsugu,inimsoole,"Kummaliselt ühtib see hüpotees suurelt jaolt vanakreeka müüdiga Prometheusest , kes sai kultuuri esiisaks seeläbi , et kinkis inimsoole tule .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,yes,no,no,no,no,no,no,A,a_n80
4194922,6750944,7,laulma,,all,parteijuht,parteijuhtidele,Miks muidu on rahvad laulnud tänu parteijuhtidele ja muudele ülikutele .,???,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
5413926,8682422,24,laulma,,all,Martin,Martinile,""" M .. n , m .. n , sa oled ikkagi üks igavene m .. n , "" laulis rusikakangelane suvalisel viisil Martinile näkku ka veel siis , kui juba abituna tänaval lamas , õpetaja kaksiraksi tema seljas .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
5476292,8779609,19,võimaldama,,all,parool,paroolidele,"Hansapanga suhtekorraldusjuhi Ando Noormetsa arvates saab juhtunus süüdi olla vaid klient : "" Kui kontoomanik võimaldab võõraste juurdepääsu paroolidele ja tunnustele , siis nimetaksin seda hooletuseks . """,,,,,,,no,no,no,no,no,no,no,,a_n80
3591153,5782680,15,saama,peksma,abl,isa,isalt,"Rondik tõi näitena koolidirektori , kes läks õpilase koju probleeme lahendama ja sai lapse isalt peksa .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
9899296,15880550,9,rentima,,all,linnaametnik,linnaametnikele,"Tallinna linn kuulutas välja avaliku kirjaliku enampakkumise varem linnaametnikele autosid rentinud aktsiaseltsi Autal aktsiatele alghinnaga 13,5 miljonit krooni .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
9327604,14982284,5,maksma,välja,all,teine,teistele,"Ning maksid sellest rahast teistele välja , ” ütles Aleksandrov .",,,,,,,yes,no,no,no,no,no,no,A,a_n80
416459,648336,8,võtma,ära,abl,muulane,muulastelt,Kristi Tamme sõnul on riigi keelepoliitika paljudelt muulastelt õppimistahte ära võtnud ja stressiga asendanud .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
667318,1060766,17,soovitama,,all,hobune,hobusele,"Õpetuseks neile , kes pikal teekonnal hobustega kohtuma tulevad , soovitab hobuste peremees Kalju Laiapea alustuseks hobusele tere ütelda , et hobune inimest näeks .",???,"Hobuste peremees Kalju Laiapea annab õpetust.
See õpetus on mõeldud neile, kes tulevad pikal teekonnal hobustega kohtuma.
Ta soovitab hobusele alustuseks tere öelda.
Hobusele tuleb tere öelda selleks, et hobune inimest näeks.",,,,,yes,no,no,no,no,no,no,A,a_n80
4988272,8009367,11,tungima,kallale,all,Voldemar,Voldemarile,"16.07.2001 kella 23.20 ajal tungisid Tallinnas Valdeku tänaval Liivakalmistu bussipeatuses Voldemarile ( s. 1948 ) kallale kaks tundmatut vene keelt kõnelevat noormeest , kellest üks lõi kannatanut noaga paremasse reide.",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80
3227789,5185592,12,meenutama,,all,autor,autorile,Tiheda pruuni paruka ning kähiseva seksika häälega meenutab 30-aastane Graps loo autorile nii Mick Jaggerit kui ka Rod Stewartit .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
2460593,3944552,29,maksma,kinni,all,soojus,Soojusele,"Laanjärve sõnul ajendas linnaosa juhtumit uurima ajakirjanduses esinenud väide , nagu oleks BREM-i oktoobris esitatud nõue Tallinnale tekkinud seoses erastamiseelse kahtlase tehinguga , kus Pae Kinnisvarahooldus maksis Tallinna Soojusele 26,3 miljoni krooni ulatuses kinni Lasnamäe linnaosa valitsuse võlgu .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,yes,no,yes,no,L,a_n80
8389440,13444529,14,karjuma,,all,korrapidaja,korrapidajale,"“ Viige ta ära , muidu viskan aknast alla , ” karjus mees korrapidajale kõrva .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
8725126,14003123,15,tungima,kallale,all,rahvas,rahvale,""" Aga nad murdsid end massist läbi , sest kerjused ei tungi kunagi üllale rahvale päevaajal vägisi kallale ; selliste asjade eest karistab kuningas karmilt .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80
