sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
64852,111363,8,paistma,,abl,kaugus,kauguselt,Viimase kontrollposti vaateplatvormilt paistab Põhja-Korea vaatluspost kiviviske kauguselt .,no,"The phrase 'kauguselt' was classified as 'no' because it refers to distance, not a physical location.",no,"The phrase 'kauguselt' describes a measure of distance rather than a specific location, so it is not an adverbial of place.",,,
3892106,6268561,15,tervitama,,in,restoran,restoranis,"Ka õhtusel tähistamispeol olid Liina ja Gerdi ema Imbi esimesed , kes tervitasid külalisi restoranis Lilla London .",yes,,yes,,,location,
17772706,27133992,15,tooma,ära,el,kesk-eesti,kesk-eestist,"Küll prooviti akent alla suruda .. üks sõber pakkus telefonis , et toob varuvõtme kesk-eestist ära .",yes,,yes,,,,
502478,790380,8,pidama,,adit,kesklinn,kesklinna,"Sel ajal kui Albaania valitsus peab Tirana kesklinna sadade välikohvikute ja putkade lõhkumist edumeelseks , on väikeärimehed oma vara hävitamise pärast ahastuses ning valmis iga hetk relva haarama .",yes,,yes,"The phrase 'kesklinna' specifies 'the city center,' which denotes a location, so it is classified as an adverbial of place.",,location,
7772792,12461210,3,kasvama,üles,in,Egiptus,Egiptuses,Mis sundis Egiptuses üles kasvanud noormeest asuma võitlusse Palestiina huvide eest ?,yes,"The phrase 'Egiptuses' explicitly refers to a geographical location, Egypt, and is correctly classified as a location.",yes,,,location,LOC
13380275,21403557,9,viima,kaasa,el,relvaruum,relvaruumist,"Tumedaid kombinesoone ja näomaske kandnud kurjategijad viisid staabi relvaruumist kaasa 69 AK tüüpi automaati umbes tuhande padruniga , ütles Kaitseliidu pressiesindaja eile .",yes,,yes,,,,
7176170,11543299,3,lubama,,ill,Ida-Eest,Ida-Eestisse,Ilmaprognoos lubab Ida-Eestisse sadu ka tänaseks .,?,?,yes,,,,LOC
2690554,4315973,18,sokutama,,ill,aadlipalee,aadlipaleedesse,"Matside järeltulijad kooserdavad kalosse jalast võtmata uhketes elutubades , petavad ja võltsivad nagu segased ning sokutavad põlistesse aadlipaleedesse oma lellepoegi .",yes,,yes,,,,
186987,310488,9,suunduma,,el,investeering,investeeringutest,Tervelt 25% eelmisel aastal Saksa firmade poolt sooritatud investeeringutest suundus välismaale .,no,"The word 'investeeringutest' refers to investments and not a specific geographical place, so it is classified as 'no'.",no,"The phrase 'investeeringutest' refers to investments but does not indicate a specific location, so it is not classified as an adverbial of place.",,,
1787403,2845065,10,kõndima,,in,Tartu,Tartus,"Kalats^ov kõndis Simonovilt edasimüümiseks saadud plastilise lõhkeainega Tartus Turu 6 asuvasse restorani McDonalds , kus pidi selle müümiseks kohtuma talle tundmatu ja ennast Andreiks nimetanud isikuga .",yes,,yes,,,location,LOC
3312526,5326287,11,saatma,välja,el,vangla,vanglast,"Lavazza ise nimetab avalikus kirjas , mille ta 2001. aastal vanglast välja saatis , enda vangistust poliitiliseks .",yes,,yes,,,location,
1658242,2639436,31,süütama,,in,Narva,Narvas,""" Tean , et leidub inimesi , kes püüavad seostada minu käitumist alkoholi või psüühiliste probleemidega , kuid see ei ole nii , "" kirjutas saamata jäänud kindlustusraha pärast eile Narvas Sampo Eesti Kindlustuse kontori ees enese süüdanud mees hüvastijätukirjas .",yes,,yes,,,location,ORG
13860676,22101434,2,olema,,ill,ise,endasse,Olen endasse investeerinuid tuhandeid ja tuhandeid kroone .,no,"The phrase 'endasse' refers to a personal reflection or inward focus, not a geographical location, so it was classified as 'no'.",yes,,,,
8731087,14014711,13,kukkuma,alla,abl,aste,astmetelt,"Aidann taganes paar sammu , vaatas kiiresti üle õla , et ta astmetelt alla ei kukuks , ja andis vanamehe suunas mõõgahoobi .",no,"The phrase 'astmetelt' refers to steps of a staircase and does not denote a geographical or specific location, hence it is classified as 'no'.",yes,"The phrase 'astmetelt' indicates a location related to 'steps' and specifies a place where the action of not falling was concerned, classifying it as an adverbial of place.",,,
3246623,5216706,8,lahkuma,,el,EGeeni,EGeenist,"Millised olid need vastuolud , miks lahkusid EGeenist Andres Metspalu ja Jaanus Pikani ?",no,"The term 'EGeenist' references an organization or company, not a specific location, so it is not classified as a location.",yes,"The phrase 'EGeenist' specifies a location or origin related to the action of 'leaving', which classifies it as an adverbial of place.",,,PER
3583849,5770832,10,lubama,,adit,lisanimekiri,lisanimekirja,"Tallinna börsi noteerimiskomisjon lubas eile ASA Kindlustuse aktsiad börsi lisanimekirja , kuigi firma taotles oma aktsiate noteerimist põhinimekirjas .",no,"The phrase 'lisanimekirja' refers to a stock market term, not a geographical location.",yes,,,,
8050555,12920732,15,hargnema,,in,riik,riigis,"Mirabilia sarjas on ilmunud raamat , mille põhitegevustik hargneb Šveitsis , maailma suurima kullavaruga riigis .",yes,,yes,,,,
9453548,15180186,16,ravima,,in,raviasutus,raviasutuses,"Nii arvab psühhoterapeut Elisabeth Kwarnmark , kes on juba ligemale kaks aastakümmet ravinud Göteborgi Skogome raviasutuses seksuaalkurjategijaid .",yes,,yes,,,location,
4271678,6873120,7,marssima,,ill,kirik,kirikusse,Kesklinnas marsib punaste lipukestega piiratud sõjaväekolonn kirikusse hommikusele jumalateenistusele .,yes,,yes,,,,
627806,996257,11,võtma,välja,el,auto,autost,"Kallo ja Vassiljev lõpetasid laupäeva õhtul oma vahetust ja võtsid autost oma asju välja , kui märkasid D terminali poole kihutavat Mercedest .",no,"The word 'autost' indicates movement from an object (car) and does not specify a location, so it is classified as 'no'.",yes,,,,
6437839,10350116,27,olema,,ill,Pihkva,Pihkvasse,"TALLINN , 24. september ( EPLO ) - Tundmatud inimesed helistasid teisipäeva õhtul nii Kuku raadiosse kui politseisse ja teatasid , et Pääskülas on lahti pääsenud Pihkvasse teel olnud tiiger , samas ei leidnud politsei looma ega helistajat .",yes,,yes,,,location,LOC
10144338,16274842,2,kukkuma,alla,abl,ehitus,ehituselt,"Kunstnik ehituselt alla ei kuku , aga maksab siiski oma tervise ja eluga .",yes,"The phrase 'ehituselt' was classified as 'yes' because it refers to a construction site, which is a physical location.",yes,,,,
9204535,14794070,21,jääma,kinni,adit,kael,kaela,"Jüri Kooli praktikas on mitmel korral laps hakanud ennast kärust välja upitama , kuid teda kinni hoidev rihm on ümber kaela kinni jäänud ja lapse hingetuks poonud .",no,"The phrase 'kaela' refers to a part of the body (neck), not a geographic or physical location.",yes,,,,
12948859,20714773,7,kukkuma,,ill,liivapunker,liivapunkrisse,"Maardus kukkus esmaspäeva hommikul naine tootmishoone liivapunkrisse , kust päästekomando töötajad ta välja aitasid .",yes,"The phrase 'liivapunkrisse' refers to a specific physical location (a sand bunker), so it is classified as a location.",yes,"The phrase 'liivapunkrisse' was classified as 'yes' because it specifies a physical location where the action occurred, making it an adverbial of place.",,,
3426867,5516632,12,koordineerima,,in,Iraan,Iraanis,"Nädalavahetusel naasis Eestisse nakkusarst Argo Parts , kes seitsmeliikmelises meeskonnas koordineeris Iraanis üle 30 000 inimelu nõudnud maavärina tagajärgede likvideerimise töid .",yes,,yes,,,location,LOC
360968,559186,9,ründama,,in,Kosovo,Kosovos,NATO õhurünnakute 25. päeval ründasid 36 alliansi lennukit Kosovos Serbia vägesid ning purustasid 13 soomukit .,yes,,yes,,,location,LOC
4056605,6529346,8,toimuma,,in,Andižan,Andižanis,"Päikeseline Usbekistan kritiseeris häälekalt eelmise aasta maikuus Andižanis toimunud veresauna , kus Usbekistani väed tapsid jõhkralt 700 rahumeelselt protesteerinud inimest .",yes,,yes,,,location,LOC
3937387,6341316,4,naasma,,el,Holland,Hollandist,"Eile öösel naasis Hollandist Vendhovenist Tallinna 20. keskkooli segakoor , mis osales koos ansambliga Kurekell noortekooride festivalil .",yes,,yes,,,location,LOC
8600554,13787987,17,hakkama,,ill,mees,meestesse,"Tütardest kujunevad ajapikku emade koopiad , nii võis arvata , et Ööstki kasvab sinisukk , kes meestesse üldse ja papasse eriti hakkab suhtuma patroneeriva ükskõiksusega .",?,?,no,"The phrase 'meestesse' was classified as 'no' because it indicates a direction of attitude or relation rather than a physical location, and thus is not an adverbial of place.",,,
8422318,13499418,14,paigutama,,all,pissuaar,pissuaarile,"Kui ta oleks elanud mõned kümnendid varem , oleks Marcel Duchamp paigutanud ta pissuaarile või pannud ta alasti trepist alla tulema ; võibolla oleks Peggy Guggenheim pakkunud talle Veneetsia paleed või Picabia oleks teinud talle abieluettepaneku ; kindlasti oleks pühendanud Breton oma “ Nadja ” temale .",yes,,yes,,,location,
12185760,19510227,4,juhtuma,,ill,Miami,Miamisse,"Intsident juhtus Venezuelast Miamisse teel , kus prints oli viibinud dokfilmi võtetel .",yes,,yes,,,location,LOC
10933798,17511644,11,evakueerima,,el,peakorter,peakorterist,"Politsei evakueeris eile hommikul Euroopa Komisjoni juhttöötajad Brüsselis asuvast komisjoni peakorterist , kuid ei leidnud hoonest siiski kardetud pommi .",yes,"The phrase 'peakorterist' refers to a headquarters, which is a specific location, hence classified as 'yes'.",yes,,,location,
12042552,19275916,7,tutvustama,,in,Berliin,Berliinis,"Esmakordselt tutvustas Stromeyer end mullu mais Berliinis , kui ta tribüünilt valjuhäälselt oma armastust Serena vastu kuulutas ja arreteeriti .",yes,,yes,,,location,LOC
1876000,2988212,11,lennutama,,ill,Suurbritannia,Suurbritanniasse,Jazzkaare särkidega meeskond lennutab ühe oma peaesineja Countrey Pine Bandi Suurbritanniasse .,yes,,yes,"The phrase 'Suurbritanniasse' indicates a physical destination (to Great Britain), which makes it an adverbial of place.",,location,LOC
11040544,17682387,8,jälgima,,in,ajahäda,ajahädas,"Aga mis veel kergejõustikku puutub , siis ajahädas olen MMi jälginud pisut hommikul enne tööd ja õhtul hiljem .",no,"The word 'ajahädas' refers to being pressed for time, not a physical location.",no,The phrase 'ajahädas' is not a location but rather describes a state or condition (being in a hurry).,,,
1441197,2293487,9,maksma,,ill,dollar,dollaritesse,"Kui Eestis maksis 100 kilovatt-tundi elektrit möödunud kuul dollaritesse ümberarvestatult neli dollarit , siis Leedus maksis elekter 6,5 dollarit ja Lätis 6,25 dollarit .",no,"The phrase 'dollaritesse' refers to currency conversion and not a physical place, so it is classified as 'no'.",no,"The phrase 'dollaritesse' refers to a currency conversion, not a location, so it is not an adverbial of place.",,,
12865385,20579167,8,kukkuma,,ill,veetrassikaevik,veetrassikaevikusse,Tallinnas Herne 30 maja juures kukkus reedel veetrassikaevikusse 54aastane remonditööline Ivan .,yes,,yes,,,,
132802,222379,7,kerkima,,all,keel,keelele,"Vaadates altarit Pühavaimu kirikus , kerkib keelele küsimus : miks kasutatakse 15. sajandist pärit meistritööd kirikus tarbeesemena ?",no,The word 'keelele' refers to 'on the tongue' in the context of the sentence and does not indicate any specific location.,no,"The phrase 'keelele' metaphorically describes something coming to mind, not a physical location, so it is not an adverbial of place.",,,
12613676,20184640,15,saama,,adit,Samsung,Samsungi,"Samsungi pleier oli hõbedane , Philipsi oma must , kuid soovija saab ka musta Samsungi või hõbedase Philipsi .",no,"The phrase 'Samsungi' refers to a brand and not a specific location, so it was classified as 'no'.",no,"The phrase 'Samsungi' refers to a brand name or ownership, not a physical location, and therefore is not adverbial of place.",,,
12171720,19489028,10,valvama,,in,sadamalinn,sadamalinnas,AK-47-ga relvastatud Albaania politseinik ( keskel ) valvab mässulises sadamalinnas Vlorës valimiskaste .,yes,,yes,,,location,
4003026,6443967,29,lubama,,ill,helduma,heldus,"Ühesõnaga riik on meeleldi nõus kulutama kontoriroti töötingimuste loomiseks ligi pool miljonit ühe paberimäärija kohta , aga kirjanikule täpset samasuguseid tingimusi nõudva laua taga istumise eest lubab maksumaksja heldus välja käia loomingulise kulka stipi kas 4000 või 6000 krooni kuus ja seda üheks aastaks vähestele äravalitutele ning mitte tähtajatu töölepinguga nagu paljud ametnikud .",no,The word 'heldus' refers to generosity and not to a physical location.,no,"The phrase 'heldus' describes a quality or state (generosity), not a location, making it not an adverbial of place.",,,
4434993,7132038,5,säilima,,in,eelnõu,eelnõus,"Eile kooskõlastusringile saadetud korrakaitseseaduse eelnõus säilib kohustus teavitada avalikust koosolekust kohalikku politseiprefektuuri hiljemalt kaks päeva ette vaid siis , kui selle läbiviimiseks on vaja liiklus ümber korraldada või kui see häirib muul viisil oluliselt harjumuspärast liikumist .",no,The word 'eelnõus' refers to a legal document and not a geographical location.,yes,,,,
12219400,19562173,6,kukkuma,,ill,keevaveekatel,keevaveekatlasse,"« Olin viieaastane , kukkusin keevaveekatlasse , 60% nahapinnast oli kahjustatud , tänu hanerasvale paranesid mu haavad .",yes,,yes,,,,
9157599,14721828,12,liikuma,,adit,kokku-lahk,kokku-lahku,Dekoratsiooni aset täitev nelja mängupinnaga kaldteedest ja treppidest koosnev moodustis liikus kokku-lahku .,no,"The word 'kokku-lahku' refers to a movement or action, not a physical or geographic location.",no,"The phrase 'kokku-lahku' describes a manner of movement or action, not a location, so it is not adverbial of place.",,,
6679478,10747173,11,pidutsema,,in,palee,paleedes,"Enne Tüüringi mägedesse jõudmist tasub läbi põigata Coburgist , mille paleedes pidutses veel 19. sajandi lõpul Euroopa kõrgaadel .",yes,,yes,"The phrase 'paleedes' indicates a physical location where an event occurred, so it is classified as adverbial of place.",,location,
2245773,3592861,9,tervitama,,in,kultuurikeskus,kultuurikeskuses,Põhja-Tallinna valitsus ja Salme kultuurikeskus tervitavad pühapäeval Salme kultuurikeskuses linnaosa koolide algklasside õpilasi õppeaasta alguse puhul .,yes,,yes,,,location,
4081844,6570335,2,pääsema,välja,el,lennujaam,lennujaamast,"Aga lennujaamast välja enam ei pääse , sest tema riigis on vahepeal olnud riigipööre ja USA immigratsiooniametnikud selle riigi passi enam ei tunnista .",yes,,yes,,,location,
20623174,29688791,8,ronima,,adit,ligidus,ligidusse,Galaxy: ää roni siis ohtlikute asjade ligidusse,no,The phrase 'ligidusse' means 'near' or 'close to' and does not specify a particular location.,yes,,,,
14604099,23065678,9,ütlema,,ill,tahavaatepeegel,tahavaatepeeglisse,""" Ikkagi olete ilus , "" ütles Elvin tahavaatepeeglisse .",yes,"The phrase 'tahavaatepeeglisse' translates to 'rearview mirror', which can be interpreted as a specific location (inside the car's view), hence classified as 'yes'.",yes,,,,
12535733,20064893,3,tulistama,,in,D-terminal,D-terminalis,Tallinna sadama D-terminalis tulistas kurjategija kesklinna politseijaoskonna patrulle Dmitri Kallot ja Vjatšeslav Vassiljevit .,yes,,yes,,,,
1368843,2176353,24,röövima,,in,Kaunas,Kaunases,"Politseinikele tegid eile nalja Eesti tabloidlehtedes ilmunud fotod uuest miljonikroonisest BMW 735-st , mille leedulastest kurjategijad Mark Egersonilt ( 29 ) neljapäeval väidetavalt Kaunases röövisid ja maha põletasid .",yes,,yes,,,location,LOC
6112295,9810345,4,kõndima,,in,silm,silmis,"Kokrobite , suvitajate silmis Gaana ranniku üht kõige popimat randa pidi kõnnivad kaks apelsine müütavat poissi , nii umbes 6-7 aastased .",no,The phrase 'silmis' was classified as 'no' because it refers to 'in the eyes' metaphorically and doesn't indicate any physical or geographical location.,no,"The phrase 'silmis' metaphorically refers to perception/opinion, not an actual place, so it is not adverbial of place.",,,
18062410,27481180,2,kohtama,,in,Pilistvere,Pilistveres,"Kohtasin Pilistveres ka meest , kes , fotoaparaat kaelas , aeg-ajalt tegi mõne ülesvõtte .",yes,,yes,,,location,LOC
1056818,1680747,5,väljuma,,abl,turg,turult,""" Osa investoreid väljus turult , osa tuli sisse , "" sõnas ta .",yes,,yes,The phrase 'turult' is classified as an adverbial of place because it indicates the location 'from the market' where some investors exited.,,,
14056912,22381435,4,põikama,,ill,šokolaadikohvik,šokolaadikohvikusse,Põika Emilha Gustava šokolaadikohvikusse .,yes,,yes,The phrase 'šokolaadikohvikusse' is classified as an adverbial of place because it specifies the destination 'to the chocolate cafe' where the action is directed.,,,
