sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_alive,is_time,is_event
161297,268407,7,kehtima,,ad,juht,juhul,"( Käesolev analüüs ei kehti muidugi juhul , kui üks poliitiline jõud saavutab Riigikogus 68 häält , mis muudaks presidendivalimise puhtal kujul parteipoliitiliseks . )",,,,no,"The phrase 'juhul' describes a condition or circumstance, not a location, so it is not adverbial of place.",no,no,no,no
473353,742810,18,märkima,,el,aktsia,aktsiatest,Lisaks institutsioonilistele investoritele eraldatud osa raames ostetud 20 000 ja investeerimisfirmale ostetud 25 000 aktsiale märkis Vennamo avalikkusele suunatud aktsiatest 820 ja personalile suunatud aktsiatest 1011.,,,,no,"The phrase 'aktsiatest' indicates a partitive sense rather than specifying a physical location, so it was classified as 'no'.",no,no,no,no
1615417,2571203,16,püsima,,in,ideaalkaal,ideaalkaalus,"Liana Vahtra , kes on maha võtnud 30,7 kilo ja püsib juba mitmendat aastat oma ideaalkaalus , on Kaalujälgijate rühmajuht ja auliige .",,,,no,"The phrase 'ideaalkaalus' indicates a state or condition, not a physical location, so it was classified as 'no'.",no,no,no,no
6316249,10149104,6,vähendama,,all,kuum,kuumale,"Pasta kasutamine vähendab hammaste ülitundlikkust kuumale , külmale , magusale ja hapule .",,,,no,"The phrase 'kuumale' is not classified as an adverbial of place because it describes a sensitivity to a condition (heat), not a location.",no,no,no,no
3160903,5075498,5,püsima,,in,kasum,kasumis,""" Maaleht püsib kindlalt kasumis , tal on hea positsioon Eesti meediaturul , kuid me peame mõtlema ka sellele , mis saab kolme ja viie aasta pärast , "" rääkis Ehasalu , kelle sõnul on vaja rohkem investeerida , et leht areneks ka tulevikus .",,,,no,"The phrase 'kasumis' indicates a financial state or condition, not a physical place.",no,no,no,no
12517482,20036626,10,pikendama,,in,Silve,Silves,Ühispanga juristi Katrin Martinsoni sõnul pikendas pank mitu korda Silves Enterprisei laenu tagastamise tähtaega .,,,PER,no,The phrase 'Silves' refers to an entity or name and does not indicate a physical location.,no,no,no,no
10770320,17252539,4,kuuluma,,all,Hotline,Hotline'ile,Number kuulub Ekspress Hotline'ile .,,,ORG,no,"The phrase 'Hotline'ile' indicates the recipient of ownership, not a physical location.",no,no,no,no
1289522,2048605,3,jääma,alles,el,naitumine,naitumisest,Hoolimata Johni naitumisest Carolyniga jäi Sybil alatiseks J. F. K. südamesse alles .,,,,no,"The phrase 'naitumisest' was classified as 'no' because it refers to an event (marriage), not a location or place.",no,no,no,yes
2361699,3784611,9,levima,,ad,viiendik,viiendikul,"Esialgu levib Express Network'iks või 1XRTT-ks nimetatav võrk viiendikul Verizoni levialast , kaasa arvatud Räniorus , kuid aasta lõpuks peaks 3G-võrk töötama kogu Verizoni levialas üle terve riigi .",,,,no,"'viiendikul' was classified as 'no' because it specifies a proportion or fraction, not a location.",no,no,no,no
2924764,4688787,20,jälgima,,el,vaatajaskond,vaatajaskonnast,"Igal esmas-päeval kell 21.30 nöögivad nad poliitikuid ja kohalikku pressi ühes Eesti telemaastiku giljotiinlikumas saates , mida jälgib 15% vaatajaskonnast . """,,alive,,no,'vaatajaskonnast' was classified as 'no' because it refers to a group of people and not a physical location or place.,no,no,no,no
231124,371339,5,otsima,,all,AIDS,AIDS-ile,"Suurim neist otsib ravimit AIDS-ile , samuti tegeletakse aktsiaturgude ennustamise probleemidega .",,state,,no,'AIDS-ile' was classified as 'no' because it specifies a target (disease) rather than a physical location.,no,no,no,no
4912518,7887778,24,vähendama,,all,10%,10%le,"SIA president George Scalis märkis , et assotsiatsioon prognoosis varem selle aasta müügimahtude suurenemist 22% võrra , kuid on vähendanud nüüd seda näitajat 10%le .",,,,no,'10%le' was classified as 'no' because it denotes a percentage and not a location or place.,no,no,no,no
8823837,14170365,2,võtma,sisse,ad,aeg,ajal,Samal ajal võtsin sisse koha diivanisügavuses ning puurisin pilgu mehe enesekindlasse näkku .,,,,no,"The phrase 'ajal' refers to time rather than place, thus it is not an adverbial of place.",no,no,no,no
9866700,15832415,13,vähenema,,all,50000,50 000-le,"See tähendab , et hädas olevate perede arv on vähenenud umbkaudu 75 000-lt 50 000-le . ”",,,,no,"The phrase '50 000-le' indicates a numerical value and not a location, which is why it is classified as 'no'.",no,no,no,no
13368973,21386928,29,seadma,,all,isikuvabadus,isikuvabadusele,"Kui me peame eetiliselt põhjendatuks ise oma vabadust piirata ja lubame seda teha ka meid ümbritsevatel inimestel , kas siis on ebakõlbeline , kui viimase instantsina seab meie isikuvabadusele piirid Kõigekõrgem ?",,,,no,"The phrase 'isikuvabadusele' refers to an abstract concept of personal freedom, not a specific location, which is why it is classified as 'no'.",no,no,no,no
3124122,5017188,3,lisanduma,,all,hulk,hulgale,"Kui praegusele hulgale lisanduks veel mõned , võiks juba tööle elama jääda .",,,,no,"The phrase 'hulgale' was classified as 'no' because it indicates a recipient or referent of addition rather than describing a location or spatial reference, so it is not adverbial of place.",no,no,no,no
8441629,13529751,24,kuuluma,,el,etapp,etapist,"Hoolimata sellest , et punapõskne austerlane Andreas Goldberger lendas lõpuks MK-võistluste üldvõitjaks , võib seljataha jäänud hooaega pidada meie põhjanaabrite jõudemonstratsiooniks - 28st etapist tervelt üheteistkümnel kuulus võitjaau mõnele soomlasele .",,,,no,It was classified as 'no' because 'etapist' refers to a part of something ('of the stages') rather than a place.,no,no,no,yes
3495194,5628219,6,saatma,,el,koolitustellimus,koo-li-tus-tel-li-mu-sest,Prae-gu saa-dab riik 6% riik-li-kust koo-li-tus-tel-li-mu-sest vä-lis-maa üli-koo-li-des-se .,,,,no,It was classified as 'no' because 'koo-li-tus-tel-li-mu-sest' refers to an educational order rather than a specific place.,no,no,no,no
2660765,4268664,3,ennustama,,all,maksumus,maksumusele,"Praeguse toidukorvi maksumusele ennustab konjunktuuriinstituut lähemal ajal kasvu 0,8 protsenti kuus .",,,,no,"The phrase 'maksumusele' pertains to the cost and not a place, hence it is not adverbial of place.",no,no,no,no
167703,279432,5,lähenema,,all,ideaalne,ideaalsele,"Sealse kataloogi ülesehitus läheneb ideaalsele , otsimootor teeb tööd korralikult ning pealegi on Yahoo !",,,,no,"The phrase 'ideaalsele' refers to an ideal or standard and not a physical place, so it is not adverbial of place.",no,no,no,no
9911746,15900033,8,lähenema,,all,ilustandart,ilustandardile,Minu kritseldatud blondid beibed lähenevad meeste keskmisele ilustandardile .,,,,no,"The phrase 'ilustandardile' refers to a beauty standard and not a location, so it is not adverbial of place.",no,no,no,no
14035803,22346026,3,abielluma,,in,osa,osas,« Esimeses osas printsess Fiona ja sookoll Shrek abielluvad .,,,,no,"The phrase 'osas' refers to a part or section and does not indicate a specific location, so it is not adverbial of place.",no,no,no,no
1565398,2490863,15,tunnistama,,in,juhtum,juhtumis,"Zimbabwe Ülemkohus kinnitas 1999. aastal langetatud kohtuotsust , mis tunnistas Banana süüdi 11 homoseksualismi juhtumis ning oma võimu kasutamises meesalluvatega "" ebaloomulike "" seksuaalaktide sooritamiseks .",,event,,no,"The phrase 'juhtumis' refers to an event or incident and does not specify a place, so it is not adverbial of place.",no,no,no,yes
10249035,16446448,5,purunema,,el,jõud,jõust,Purunes müüt Koonderakonna juhtivast jõust .,,,,no,"The phrase 'jõust' refers to a property or quality (strength) and not a location, so it is not adverbial of place.",no,no,no,no
1830686,2913958,3,tajuma,,in,liit,liitudes,"Aga treeningutega liitudes tajusin juba , et mahun koguni algkoosseisu , "" keris 19aastane Kosemets ootamatut sündmusteahelat .",,,,no,"The phrase 'liitudes' refers to the act of joining and not to a location, so it is not adverbial of place.",no,no,no,yes
2300469,3684292,9,leiduma,,el,teadmatus,teadmatusest,"Bussi taha vangijääjaid aga leidub , mitte ainult teadmatusest , vaid see-tõttu , et mõnes peatuses on bussitasku , järgmises aga mitte .",,state,,no,"The phrase 'teadmatusest' explains the reason (ignorance) and not a location, so it is not adverbial of place.",no,no,no,no
6138231,9852871,9,õnnestuma,,el,kompromiss,kompromissist,Sakslaste ühistööna valminud taskuteatmik on suurepärane näide õnnestunud kompromissist .,,,,no,"The phrase 'kompromissist' refers to the source or origin (compromise) and not a location, so it is not adverbial of place.",no,no,no,no
9677888,15530807,5,jääma,,abl,aktiivsus,aktiivsuselt,Eesti jääb majandussuhete sõlmimise aktiivsuselt kaugele isegi lõunanaabritest Lätist ja Leedust .,,,,no,"The word 'aktiivsuselt' indicates a manner or quality rather than a place, so it is not adverbial of place.",no,no,no,no
1965563,3134552,2,kohtuma,,el,tervisehäire,tervisehäiretest,Hoolimata tervisehäiretest kohtus Jeltsin Moskvasse saabunud Hiina presidendi Jiang Zeminiga .,,state,,no,"The word 'tervisehäiretest' refers to the condition or cause rather than a location, so it is not adverbial of place.",no,no,no,no
13254221,21204564,2,lehvitama,,ad,teade,teatel,"Ajalehe teatel lehvitas Floridast Fort Lauderdale'ist pärit Farris Hassan Miami rahvusvahelises lennujaamas häbelikult ajakirjanikele , kuid keeldus oma reisi kommenteerimast .",,,,no,"The word 'teatel' refers to a mode of information rather than a place, so it is not adverbial of place.",no,no,no,no
18425572,27925564,11,olema,kinni,in,tervis,tervises,"Su senine mehetus ja sellest ka lastetus , pole Su tervises kinni , vaid suhtumises ellu ja teistesse inimestesse .",,,,no,"'tervises' is not adverbial of place because it refers to a state or manner, not a physical location.",no,no,no,no
10340062,16590983,12,tähendama,,all,asi,asjadele,"“ Kui liivlased ära kaoksid , tähendaks see tagasilööki kõigile Läti asjadele , sest läti kultuuri ilma liivi kultuurita ja läti keelt ilma liivi keeleta ei ole võimalik käsitleda , ” ütleb Ernshtreit .",,,,no,'asjadele' is not adverbial of place because it refers to an abstract concept rather than a physical location.,no,no,no,no
8912517,14326838,2,kehtima,,ad,nälgimine,nälgimisel,"Ka nälgimisel kehtivad põhitõed , mida on kasulik teada oma tervise huvides , aga ka seetõttu , et valesti nälgides on hõlpus sattuda kaaskodanike naerualuseks .",,,,no,"'nälgimisel' is not adverbial of place because it indicates a condition or event, not a physical location.",no,no,no,yes
8101978,13000959,2,tunduma,,in,masendushoog,masendushoos,"Kui masendushoos tundub , et tegelikult on su iseloom halb ja tahad end testis natuke paremaks petta , siis olgu öeldud , et nii nagu isiksus on põhijoontes muutumatu , ei õnnestu ka testis ennast täiesti teise inimesena esitleda .",,,,no,The phrase 'masendushoos' refers to a state or condition (being in despair) rather than a physical location or place.,no,no,no,no
729536,1162310,12,pöörduma,,in,sada,sajas,"Usun , et kogemuslikult teate , kas teie poole pöördub iga sajas või iga kümnes narkomaan .",,,,no,The phrase 'sajas' is numerical and does not describe a place or location.,no,no,no,no
10780566,17269292,4,tekitama,,in,annus,annustes,Samas tekitab suurtes annustes paratsetamool ( 40-60 tabletti ) maksa pöördumatu kahjustuse .,,,,no,"The phrase 'annustes' was classified as 'no' because it refers to quantities or measurements, not a place.",no,no,no,no
11978392,19170149,16,unistama,,el,jalutamine,jalutamisest,"Põhja-Tallinna teeb eriliseks see , et siin on ümberringi meri , mõtiskleb Jõgeva ja unistab jalutamisest linnahalli juurest Paljassaare tippu mööda mereranda .",,,,no,"The phrase 'jalutamisest' was classified as 'no' because it refers to the act of walking, not a location.",no,no,no,yes
4992685,8016443,15,ootama,,el,kartus,kartusest,"Paljud komandörid , hõimujuhid ja ka rahva enamus ootavad samuti rahvusvaheliste jõudude saabumist , kartusest , et muidu võib riigis taas puhkeda pealike omavaheline sõdimine , nagu 1990. aastate alguses .",,state,,no,"The phrase 'kartusest' was classified as 'no' because it refers to a feeling of fear, not a place.",no,no,no,no
8916408,14332992,12,jooma,,el,kristallklaas,kristallklaasidest,Otse meie takso kõrval parklas joob esinduslik seltskond valge Volga kapotil kristallklaasidest šampust .,,,,no,"The phrase 'kristallklaasidest' indicates the material of the glasses and not a location, so it is not an adverbial of place.",no,no,no,no
15215374,23758349,7,vallutama,,in,tape,tappes,"« Rufus , sa vallutasid Sinister'i tappes Seventhi kuid sa ei tea , et kui ma siiapoole teel olin kohtasin ma Seventhi rusutud vägesid .",,,,no,"The phrase 'tappes' describes an action and not a location, so it is not an adverbial of place.",no,no,no,yes
3889856,6264851,19,lausuma,,all,ajakirjandus,ajakirjandusele,"Kahjuks peame võõrsil heitlema 11 parema sekka pääsemise eest võitlevate kahe Leedu klubiga , "" lausus Kruminš kodumaisele ajakirjandusele .",,,,no,"The phrase 'ajakirjandusele' indicates the recipient or target audience and not a location, so it is not an adverbial of place.",no,no,no,no
18950694,28614034,3,muutuma,,adit,abort,aborti,Oluliselt muutus aborti teinute perekonnaseis .,,,,no,"The phrase 'aborti' refers to a procedure or action, not a physical location, so it is not adverbial of place.",no,no,no,yes
5798307,9303585,5,panema,,abl,harvanähtava,harvanähtavalt,Tippsõudjad panid Emajõe kaldapealsed harvanähtavalt ja publikurohkelt kihama .,,,,no,"The phrase 'harvanähtavalt' describes the manner of an action, not a physical location, so it is not adverbial of place.",no,no,no,no
17330391,26595659,21,sättima,,all,"13,40","13 , 40-le","Pärast mai lõpus põetud haigust vaid ühe korraliku treeningu teinud Olijars jäi saavutatuga ülimalt rahule : “ Tartus sättisin plaani 13 , 40-le , kuid hooaja jooksul tahan jõuda alla 13 , 20 . ”",,,,no,"The phrase '13 , 40-le' indicates a target time rather than a physical space, so it is not adverbial of place.",no,no,no,no
3361091,5407273,7,seadma,,all,figuur,figuurile,""" Viimane seab ranged nõudmised kandja figuurile .",,,,no,"The phrase 'figuurile' refers to whom the demands are aimed and indicates direction or target, not place, so it is not an adverbial of place.",no,no,no,no
10645049,17060944,10,olema,vaja,el,soojus,soojusest,"“ See omakorda tähendab , et elektrienergia tootmisest tekkivast soojusest on vaja kasulikult lahti saada ning sel juhul ei saa piirduda soojuse müümisega ainult Tallinna , ” lausus Kulakov .",,,,no,"The phrase 'soojusest' refers to the source or agent of the action, not a specific location, so it is not an adverbial of place.",no,no,no,no
20020245,29408671,5,töötama,,ad,ehistus,ehistusel,kats22: ma töötan ehistusel :D,,,,no,"The phrase 'ehistusel' might reference where someone is working, but it does not clearly define an actual physical place, so it is not an adverbial of place.",no,no,no,no
