sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_event,is_time,is_org,is_alive
3440400,5538696,13,andma,ette,all,pood,poele,Energia kaubanduskeskus Järvel annab oma nõukogudeaegsusega silmad ette nii mõnelegi omalaadsust taotlevale poele .,,,,no,"The phrase 'poele' refers to a target or recipient rather than a location, so it was not classified as an adverbial of place.",no,no,no,no,no
9814855,15747824,4,kalduma,,all,boheemlus,boheemlusele,Inimesena kaldub Krister boheemlusele .,,,,no,"The phrase 'boheemlusele' refers to a tendency or inclination, not a physical location, so it was not classified as an adverbial of place.",yes,no,no,no,no
4832680,7759836,13,võitma,,all,artistlikkus,artistlikkusele,""" Symbiosise "" esitus võitis publiku suure aplausi muidugi ka tänu interpreetide artistlikkusele .",,,,no,"The phrase 'artistlikkusele' refers to the interpreters' artistry (a quality) and does not specify any location, so it is not an adverbial of place.",no,no,no,no,no
12059,20788,3,ajama,,all,mina,mulle,"Et ajage mulle mehejuttu , mitte ärge üritage mind nurka suruda .",,,,no,"The phrase 'mulle' refers to the indirect object (to me) and does not indicate a place, so it is not an adverbial of place.",no,no,no,no,yes
471296,739368,14,õnnestuma,,el,jõukus,jõukusest,Maa ja linna vahe kadumine säärasel hõredalt asustatud maal nagu Soome pole suhtelisest jõukusest hoolimata ilmselt õnnestunud .,,,,no,"The phrase 'jõukusest' refers to a cause or reason (despite relative affluence), not a location, so it is not an adverbial of place.",no,no,no,no,no
2456864,3939197,16,jääma,ära,el,venelanna,venelannast,"Üle miljonikroonise eelarvega Eesti ja Vene Draamateatri ühine suvelavastus "" Romeo ja Julia "" jääb venelannast näitlejatari ootamatu rollist loobumise tõttu sel suvel ära .",,alive,,no,"The phrase 'venelannast' refers to a characteristic (from a Russian woman) and does not indicate location, so it is not an adverbial of place.",no,no,no,no,yes
12421830,19889175,6,otsima,,all,1260000.,1 260 000-le,Arnold Õun ehk Jüri otsib 1 260 000-le oma seiklusrikkast elust rääkivale tähemärgile kirjastajat,,,,no,"The phrase '1 260 000-le' refers to a number of characters and not a place, so it is not an adverbial of place.",no,no,no,no,no
3032500,4864408,32,seadma,,all,kinnistuomanik,kinnistuomanikele,"VÕRU , 19. oktoober ( EPLO ) - Võru volikogu kultuurikomisjoni esimees Erki Saarman leiab , et Võru vanalinna muinsuskaitseala tuleb kaotada , kuna see on olemas vaid paberil ning seab kinnistuomanikele põhjendamatuid kitsendusi , kirjutab Võrumaa Teataja .",,,,no,"The phrase 'kinnistuomanikele' does not indicate a location or spatial reference, so it is not adverbial of place.",no,no,no,no,yes
1429020,2273621,12,kaaluma,,in,valm,valmides,""" Projektil on sein kaetud internetist kopitud grafitiga , kuid kino valmides kaalume võimalust lasta linna grafitimeistritel sein täis joonistada , "" ütles Kirsima .",,,,no,"The phrase 'valmides' refers to timing or temporal reference rather than location, so it is not adverbial of place.",no,no,no,no,no
10205886,16376759,4,käima,ringi,ad,kõrgaeg,kõrgajal,Nõukogudemaal käis stagna kõrgajal ringi anekdoot : “ Mis oli Suur Isamaasõda ( venelaste kõige püham asi nende uusimast ajaloost ) ?,,time,,no,"The phrase 'kõrgajal' describes a specific time period and not a location, so it is not adverbial of place.",no,no,yes,no,no
6521909,10490685,6,tahtma,,abl,ori,orjadelt,Aga mis sa neilt isepäistelt orjadelt ikka tahad .,,alive,,no,The phrase 'orjadelt' is not classified as an adverbial of place because it does not refer to a location or spatial context in the sentence.,no,no,no,no,yes
11736037,18781323,10,purunema,,in,kannakõõl,kannakõõlus,Kaks aastat tagasi mängitud EM-võistluste valikturniiril purunes Sloveenias Nelke kannakõõlus .,,,,no,"The phrase 'kannakõõlus' refers to an object (Achilles tendon) and not a location, so it is not an adverbial of place.",no,no,no,no,no
8903949,14312340,2,puhuma,,ad,hommik,hommikutel,Järgmistel hommikutel puhus Paan vilepilli ning Malin kuulas sõnajalgade varjust .,,,,no,"The phrase 'hommikutel' refers to a time period (on the mornings) rather than a location, so it is not an adverbial of place.",no,no,yes,no,no
20241765,29505734,5,elama,,adit,mamm,mammu,nelly: kus elad mammu,,,,no,"The phrase 'mammu' refers to a person (Mammu) and not a location, so it is not an adverbial of place.",no,no,no,no,yes
4207248,6770165,22,saabuma,,all,artikkel,artiklile,"Tõlkekirjanduse , õigemini küll selle kvaliteediga , on mõneti seotud ka kaks vastukaja , mis saabusid jaanuarkuu Arkaadias ilmunud Ainiki Väljataga artiklile "" Hukatuslik ekstaas "" ( sellist pealkirja kannab tegelikult üks ameerika romantikakirjaniku Nora Robertsi teos ) .",,,,no,"The phrase 'artiklile' refers to the article itself as an object, not a location, so it is not an adverbial of place.",yes,no,no,no,no
960319,1530045,13,asuma,,all,lahkumine,lahkumisele,"Kui seda aga ei tulnud , asusid nad oma jüngrite siit ilmast lahkumisele ilmselt ise kaasa aitama .",,,,no,"The phrase 'lahkumisele' refers to the act of leaving rather than a location, so it is not an adverbial of place.",no,yes,no,no,no
17040820,26190870,2,viskama,,in,lugu,loos,Igatahes loos Vahemeremaa poegade teele takistusi ei visanud .,,,,no,"The phrase 'loos' refers to the context or story, not a place, so it is not an adverbial of place.",yes,no,no,no,no
1202352,1911555,3,esinema,,el,akordionist,akordionistidest,Eesti nimekamatest akordionistidest esinevad Tiit Kalluste ja Venda Tamman .,,alive,,no,"The phrase 'akordionistidest' refers to a group of people and does not indicate a location, so it is not an adverbial of place.",no,no,no,no,yes
2460940,3945158,16,vähenema,,all,kolmandik,kolmandikule,"Kui varem olid kolm nakatunut neljast mehed , siis nüüd on meeste osakaal vähenenud kahele kolmandikule .",,,,no,"The phrase 'kolmandikule' indicates a fraction or proportion, not a location, so it is not an adverbial of place.",no,no,no,no,no
519121,817791,12,ennustama,,all,mis,millele,"Moskvas liitus üleeile ekspeaminister Jevgeni Primakovi juhitava valimisblokiga Isamaa-Kogu Venemaa , millele analüütikud ennustavad valimisvõitu , seni kommunistidega koostööd teinud Agraarpartei ja mitu väiksemat rühmitust .",,,,no,"The phrase 'millele' is a relative pronoun referring to an entity, not a location, so it is not an adverbial of place.",no,no,no,no,no
278624,440447,9,hävitama,,ad,korraldus,korraldusel,Küüditamise tagajärjed olid üldiselt siiski katastroofilised - Moskva korraldusel hävitas Nõukogude armee valdava enamuse tšetšeenide rahvuslikest ja ajaloolistest mälestusmärkidest !,,,,no,"The phrase 'korraldusel' indicates a manner or cause of action rather than a physical location, so it is not an adverbial of place.",no,yes,no,no,no
12307414,19703248,10,kihutama,,ad,välgukiirus,välgukiirusel,"Seni aga peame elama hirmus , et bussid kihutavad välgukiirusel mööda Tallinna ( ja teisi Eesti linnu ) .",,,,no,"The phrase 'välgukiirusel' describes the speed or manner of movement, not a location, so it is not an adverbial of place.",no,no,no,no,no
2075378,3311639,2,moodustama,,all,trükis,trükistele,"Kahtlastele trükistele ja filmidele hinnangu andmiseks moodustab kultuuriministeerium komisjoni , mis peab tegema otsused läbivaadatud materjali suhtes 30 päeva jooksul pärast taotluse esitamist maaletooja või levitaja poolt .",,,,no,"The phrase 'trükistele' refers to printed material and not to a location, so it is not an adverbial of place.",no,no,no,no,no
17228203,26450482,9,õnnestuma,,el,kohalviibinud,kohalviibinutest,"Tõenäoliselt oleks kurjategija rohkemgi tulistanud , ent mõnel kohalviibinutest õnnestus temast kinni haarata , temalt relvad võtta ja teda politsei saabumiseni põrandal hoida .",,,,no,"The phrase 'kohalviibinutest' refers to people present at a certain location, but it doesn't specify the location itself, so it is not an adverbial of place.",no,no,no,no,yes
1207892,1921095,27,tõmbama,,el,ise,endast,""" Võib-olla sellepärast oskame me seda ka väga hinnata , et see kodusoojus on meil raskelt tulnud , "" jääb Väino äkki mõtlikuks ja tõmbab siis endast poole lühema Sirje embusesse .",,,,no,The phrase 'endast' was classified as 'no' because it does not specify a physical or metaphorical place but rather refers to a reflexive preposition.,no,no,no,no,yes
6350221,10203621,2,rippuma,,ad,üheksakümnes,üheksakümnendatel,Ei üheksakümnendatel ega hiljem rippunud ühelgi näitusel kurba kirjalikku kurtmist raske elusaatuse üle .,,,,no,The phrase 'üheksakümnendatel' was classified as 'no' because it refers to a time period and not to a place.,no,no,yes,no,no
16310690,25255330,11,levima,,el,minuaru,minuarust,"üleolevat suhtumist temas eriti pole ... temas sõnapruugis vähemalt puuduvad minuarust väga levinud « pede » väljendid , millega nii siin kui HV's viimasel ajal hiilatakse ( kasutage linuxit muidu olete windowsi pede ) .",,,,no,"The phrase 'minuarust' was classified as 'no' because it expresses a subjective opinion or perspective, not a location.",no,no,no,no,no
15300663,23886556,36,pöörduma,,in,tähendus,tähenduses,"Kingo nagu ei teakski , et kõige tähtsam on usk See ei maksa ometi midagi , kui eestlane oma sidet loodusega uuesti uskuma hakkab , tasapisi metsa ja maa poole pöördub tegelikus , mitte ülekantud tähenduses Kirikute ülevalpidamine on palju kallimaks maksma läinud - see on igasuguse pühaduse inimese hingest välja loputanud .",,,,no,"The phrase 'tähenduses' was classified as 'no' because it relates to meaning or context, not to a place.",no,no,no,no,no
711576,1133029,1,püsima,,in,kokkuvõte,Kokkuvõttes,Kokkuvõttes püsin esimese 15 hulgas .,,,,no,The phrase 'Kokkuvõttes' is not describing a place but is instead an adverbial phrase summarizing or introducing a conclusion.,no,no,no,no,no
7278383,11698410,23,suurenema,,in,aasta,aastas,"Suure lämmastikuannuse korral vähenes mulla magneesiumisisaldus 18 kg ha-1 , kuid lämmastikuta variandis ( variant 9 ) see suurenes 18 kg ha-1 aastas .",,,,no,"The phrase 'aastas' refers to a time period (yearly) rather than a location, so it is not an adverbial of place.",no,no,yes,no,no
868043,1382723,8,hakkama,,abl,mina,mult,"Vähemasti , mulle tundub , inimesed hakkavad mult siis küsima , millesse ma usun .",,,,no,"The phrase 'mult' refers to a person (from me) rather than a place, so it is not an adverbial of place.",no,no,no,no,yes
137248,229257,5,tähendama,,adit,tundlemine,tundlemisse,Viimane tähendab lihtsalt libastumist tundlemisse .,,,,no,"The phrase 'tundlemisse' was classified as 'no' because it refers to a figurative descent into emotion, not a physical or locational place.",yes,no,no,no,no
17116051,26303834,15,vahetama,,all,kuju,kujule,"aga pakun , et lased kasutaja sisestuse läbi regulaaravaldise mis vahetab aadressid « HTML kujule » ...",,,,no,"The phrase 'kujule' in the sentence does not indicate a specific place, so it is not classified as an adverbial of place.",no,no,no,no,no
4999958,8027488,4,tajuma,,in,vahekord,vahekorras,Ma ei tajunud vahekorras olles oma puudeid .,,,,no,"The phrase 'vahekorras' describes a state or condition rather than a location, so it is not classified as an adverbial of place.",no,no,no,no,no
342758,529723,5,esinema,,el,naine,naistest,Seda esineb ca 5 % naistest .,,alive,,no,"The phrase 'naistest' refers to a group of people rather than a location, so it is not classified as an adverbial of place.",no,no,no,no,yes
2490733,3994574,20,kohtama,,all,ehitaja,ehitajale,"Arhitektide üldisem kogemus ongi selline , et suuremates omavalitsustes on kooskõlastamisprotsess pikem ja valulisem kui väiksemates omavalitsustes - kuigi ehitajale mõistusevastaseid suvepuhkusi kohtame kõikjal .",,alive,,no,The phrase 'ehitajale' is not classified as an adverbial of place because it refers to someone (a builder) rather than a location or place.,no,no,no,no,yes
2910189,4665224,5,jääma,järele,el,oluline,olulisest,Ilma stabiilsuseta jääb muust olulisest - esmalt heaolust - vähe järele .,,,,no,"The phrase 'olulisest' is not classified as an adverbial of place because it refers to importance or significance, not a location.",no,no,no,no,no
18792455,28388471,37,kajastuma,,in,kokkuostuhind,kokkuostuhindades,"Põllumajandustootjale otseselt need meetmed ( liha ja piimatoodete eraladustamine ja sekkumiskokkuost , kasutustoetused , eksporditoetused , impordimaksud ning -kvoodid jne ) nähtavad ei ole , küll aga kajastuvad need stabiilsemates ning piimasektoris seniharjutuga võrreldes kõrgemates kokkuostuhindades .",,,,no,"The phrase 'kokkuostuhindades' refers to purchase prices and does not indicate a physical location or spatial reference, so it is not adverbial of place.",no,no,no,no,no
6352958,10208245,8,eelistama,,all,ajateenistus,ajateenistusele,"Samuti ütles ta , et eelistab kohustuslikule ajateenistusele palgaarmeed .",,,,no,"The phrase 'ajateenistusele' refers to obligatory military service, which is not a spatial or locational context, so it is not adverbial of place.",yes,no,no,no,no
8417361,13491163,1,kuuluma,,el,Intervjueeritav,Intervjueeritavatest,Intervjueeritavatest ei kuulunud siia ükski mees .,,,,no,"The phrase 'Intervjueeritavatest' refers to the group of interviewees and does not denote a place, so it is not adverbial of place.",no,no,no,no,yes
1301542,2068107,15,sattuma,,el,ilm,ilmast,"Ida-Virumaal Jõhvi vallas sel nädalal õide puhkenud sinililled on loodusteadlaste hinnangul samamoodi novembri soojast ilmast segadusse sattunud nagu ülased ja kullerkupud Lõuna-Eestis , kirjutas Postimees .",,,,no,"The phrase 'ilmast' refers to the cause (the warm weather in November) rather than a location, so it is not an adverbial of place.",no,no,no,no,no
2802566,4493905,9,vähenema,,all,50,50-le,Järgmisest õppeaastast väheneb Kahtla kooli õpilaste arv 62-lt 50-le .,,,,no,"The phrase '50-le' refers to a number (a decrease in the number of students), not a physical location, so it is not an adverbial of place.",no,no,no,no,no
4403628,7082267,6,kontrollima,,el,lüüasaamine,lüüasaamisest,"NF-LF-il on 117 kohta , lüüasaamisest hoolimata kontrollib Kongressipartei 136 kohta .",,event,,no,'lüüasaamisest' is not an adverbial of place because it specifies the cause or result of an action rather than indicating a location.,no,yes,no,no,no
12423802,19892503,25,laskma,,all,L,L-ile,"Nirgi mõisteti süüdi selles , et ta toimetas koos Aare Gerbersoniga ohvri surmapaika , andis Gerbersonile laskevalmis jahipüssi ja kui too oli R . L-ile kuuli pähe lasknud , aitas laiba kaldast alla lükata .",,,,no,'L-ile' is not an adverbial of place because it indicates a direction or recipient rather than a physical location.,no,no,no,no,yes
15049605,23581171,28,kinnitama,,all,juhend,juhendile,"Autentsussertifikaadid kehtivad üksnes juhul , kui need on nõuetekohaselt täidetud ja kui II lisas esitatud loetelus nimetatud väljaandev asutus on need vastavalt I ja II lisas märgitud juhendile kinnitanud .",,,,no,'juhendile' is not an adverbial of place because it refers to an object of reference rather than a location.,no,no,no,no,no
