COLLECTION	SPANSTART	TYPE	TEXT
82570	2290	O	Estiko kontsern teenis üheksa kuuga auditeerimata andmetel 380,6 miljoni kroonise käibe juures 6,4 miljonit krooni puhaskasumit , ehk miljon krooni vähem kui mullu samal ajal.
82570	2290	S	Estiko kontsern teenis üheksa kuuga auditeerimata andmetel 380,6 miljoni kroonise käibe juures 6,4 miljonit krooni puhaskasumit , ehk miljon krooni vähem kui samal ajal .
			
410121	1481	O	“ Ameerikas saanuksin ehk farmklubisse , aga seal on miinuseid rohkem kui plusse .
410121	1481	S	“ Ameerikas saanuksin farmklubisse , aga on miinuseid rohkem kui plusse .
			
379578	255	O	Võrreldes debüüdiga möödunud aasta alguses on euro nõrgenenud rohkem kui viiendiku võrra .
379578	255	S	Võrreldes debüüdiga möödunud aasta alguses on euro nõrgenenud .
			
498019	5320	O	Staare ei ole sellel suvel rohkem kui tavaliselt , ega siia ju Michael Jackson tänavu tule .
498019	5320	S	Staare ei ole sellel suvel rohkem kui tavaliselt , ega Michael Jackson tule .
			
333321	166	O	Tulvad on hävitanud saagi rohkem kui 15 miljonil hektaril .
333321	166	S	Tulvad on hävitanud saagi .
			
293363	339	O	1990. aastal toodeti Eestis põllumajandussaaduseid kokku rohkem kui 10 miljardi krooni eest , 2000. aastal vähem kui viie miljardi krooni eest ( 1995. aasta hindades ) .
293363	339	S	1990. aastal toodeti Eestis põllumajandussaaduseid kokku , 2000. aastal vähem kui viie miljardi krooni eest ( 1995. aasta hindades ) .
			
157604	518	O	Tänavu teenis Kirsipuu neli esikohta vähem kui mullu - kaheksa .
157604	518	S	Teenis Kirsipuu neli esikohta .
			
150367	809	O	muulased poole võrra vähem kui eestlased
150367	809	S	Muulased poole võrra kui eestlased
			
455767	1722	O	( Mercal on selle kohta üks märkimisväärne luuletus - Lugu sellest , mix näärivana tulla ei saa - , mis ütleb palju rohkem kui tuhat sõna .
455767	1722	S	( Mercal on selle kohta üks märkimisväärne luuletus - Lugu sellest , mix näärivana tulla ei saa - , mis ütleb .
			
582497	3893	O	Rohkem kui nelisada tuhat Saksa sõdurit Norras said küünilise käsu : alustada armuseiklusi führeri nimel .
582497	3893	S	Nelisada tuhat Saksa sõdurit Norras said küünilise käsu : alustada armuseiklusi führeri nimel .
			
599469	2985	O	Pea pooltel neist , kes ütlesid end eluga rahul olevat , oli pere kuusissetulek kuni 1000 krooni , veerandil rohkem kui 1500 kr .
599469	2985	S	Pooltel neist , kes ütlesid end eluga rahul olevat , oli pere kuusissetulek kuni 1000 krooni , veerandil rohkem kui 1500 kr .
			
451426	2655	O	Maarahva Erakonna , Ühendatud Rahvapartei ja keskfraktsioon andsid aga eile pärast 24 tundi kestnud Riigikogu tööpäeva valitsusliidule üle uue lisaeelarve projekti , mis soovib , et eelarvet vähendataks mitte rohkem kui 650 miljonit krooni .
451426	2655	S	Maarahva Erakonna , Ühendatud Rahvapartei ja keskfraktsioon andsid aga 24 tundi kestnud Riigikogu tööpäeva valitsusliidule üle uue lisaeelarve projekti , mis soovib , et eelarvet vähendataks .
			
18449	2197	O	Vastupidi , ajalehti , ajakirju , raadiojaamu ja telekanaleid on hulga rohkem kui kümme aastat tagasi .
18449	2197	S	On rohkem kui kümme aastat tagasi .
			
188275	356	O	Valitsuse hinnangul saavad abisummasid ja maksusoodustusi rohkem kui sada miljonit Venemaa elanikku ehk kaks kolmandikku kogu rahvast .
188275	356	S	Valitsuse hinnangul saavad abisummasid ja maksusoodustusi .
			
515406	0	O	Valga maavalitsuse perekonnaseisuosakonnas registreeriti tänavuse aasta 5 kuuga 176 sündi , mis on 36 võrra rohkem kui mullu samal ajal .
515406	0	S	Valga maavalitsuse perekonnaseisuosakonnas registreeriti tänavuse aasta 5 kuuga 176 sündi , mis on 36 võrra rohkem kui samal ajal .
			
120509	4666	O	""" Meeskonna kapten Mats Sundin on samal arvamusel - Rootsi oleks pidanud lööma rohkem kui kolm väravat ."
120509	4666	S	""" Meeskonna kapten Mats Sundin on samal arvamusel - Rootsi oleks pidanud lööma ."
			
363731	117264	O	Kombinatsioonis IBAga intensiivistas 0,25 mM DTT nii võrsete kui juurte kasvu rohkem kui kombinatsioonis IAAga .
363731	117264	S	Kombinatsioonis IBAga intensiivistas 0,25 mM DTT nii võrsete kui juurte kasvu .
			
414288	1981	O	Ka maksab õppekoht TPÜs mõnevõrra rohkem kui seminaris .
414288	1981	S	Maksab õppekoht TPÜs .
			
224528	1303	O	Arvestuste kohaselt läheb kogu turbiinprojekt maksma 28 miljonit krooni ja peaks ennast ära tasuma vähem kui kolme aastaga .
224528	1303	S	Arvestuste kohaselt läheb kogu turbiinprojekt maksma 28 miljonit krooni ja peaks ennast ära tasuma .
			
273104	1187	O	50 protsenti firmadest kulutas aasta jooksul vähem kui tuhat krooni .
273104	1187	S	50 protsenti firmadest kulutas aasta jooksul .
			
700826	10494	O	Kui see tähtaeg ületatakse vähem kui kahe kuu võrra , abi makstakse , kuid seda vähendatakse :
700826	10494	S	Kui see tähtaeg ületatakse , abi makstakse , kuid seda vähendatakse :
			
283098	536	O	Kuigi metsi on Lätis pindalalt Eestist umbes viiendiku võrra enam , tegeleb nendega riigi palgal olijaid suurusjärk rohkem kui Eestis .
283098	536	S	Kuigi metsi on Lätis pindalalt Eestist viiendiku võrra enam , tegeleb nendega riigi palgal olijaid suurusjärk .
			
699517	2205	O	Rüütli põhimõte on olnud , et heaga saavutab rohkem kui kurjaga .
699517	2205	S	Rüütli põhimõte on olnud , et heaga saavutab .
			
634137	1179	O	Tasub teada , et ka kalastuskaardi omanik ei või korraga kasutada rohkem kui kolme püügivahendit .
634137	1179	S	Tasub teada , et kalastuskaardi omanik ei või kasutada .
			
685676	626	O	Rohkem kui kolm miljonit teenisid 15 inimest .
685676	626	S	Kolm miljonit teenisid 15 inimest .
			
527847	1798	O	Mina kaalun rohkem kui minu õde , kes ei ole päeva elus sporti teinud , sest minul on lihas see , mis kaalub .
527847	1798	S	Mina kaalun .
			
637017	385	O	Eesti Energia pressiesindaja Kaie Saar ütles , et hinnatõusuga on kavas vähendada Euroopa elektrienergia vabaturu põhimõtete vastast ristsubsideerimist , mille järgi ettevõtted maksavad rohkem kui eratarbijad .
637017	385	S	Eesti Energia pressiesindaja Kaie Saar ütles , et hinnatõusuga on kavas vähendada Euroopa elektrienergia vabaturu põhimõtete vastast ristsubsideerimist , mille järgi ettevõtted maksavad .
			
557775	1323	O	Seda , kui kiiresti inimkond edasi paljuneb , otsustavad rohkem kui miljard praegu 15-24aastast noort , kellest enamik elab arengumaades .
557775	1323	S	Seda , kui inimkond edasi paljuneb , otsustavad miljard 15-24aastast noort , kellest enamik elab arengumaades .
			
614603	1813	O	Nüüd on Eestis interneti-ühendusi inimese kohta rohkem kui Itaalias või Prantsusmaal .
614603	1813	S	On Eestis interneti-ühendusi inimese kohta rohkem kui Itaalias või Prantsusmaal .
			
72979	1348	O	Vähiregister sisaldab rohkem kui 100 000 vähihaige andmeid , millele igal aastal lisandub 5000 uut haiget .
72979	1348	S	Vähiregister sisaldab 100 000 vähihaige andmeid , millele igal aastal lisandub 5000 uut haiget .
			
604704	1625	O	Tippspordi toetamiseks saavad spordialaliidud sellest ligi 10 miljonit krooni ning laste ja noortespordi elus hoidmiseks veidi rohkem kui 26 miljonit krooni .
604704	1625	S	Tippspordi toetamiseks saavad spordialaliidud sellest 10 miljonit krooni ning laste ja noortespordi elus hoidmiseks rohkem kui 26 miljonit krooni .
			
705267	127890	O	girl165: mitte rohkem kui sina
705267	127890	S	Girl165 : rohkem kui sina
			
667227	34987	O	( 1 ) Kui isikult on juhtimisõigus ära võetud rohkem kui kuueks kuuks , kuid mitte kauemaks kui 12 kuuks , saab ta taastada juhtimisõiguse juhul , kui ta sooritab edukalt liiklusteooriaeksami .
667227	34987	S	( 1 ) Kui isikult on juhtimisõigus ära võetud , saab ta taastada juhtimisõiguse juhul , kui ta sooritab liiklusteooriaeksami .
			
4287	3524	O	Bioloogilise aja kontseptsiooni , mille Vladimir Vernadski arendas välja juba rohkem kui pool sajandit tagasi , on hiljem täiustatud ning uurimise alla on võetud organism koos väliskeskkonnaga .
4287	3524	S	Bioloogilise aja kontseptsiooni , mille Vladimir Vernadski arendas välja , on täiustatud ning uurimise alla on võetud organism koos väliskeskkonnaga .
			
463990	894	O	Venemaa konstitutsioon keelab rohkem kui kaks korda presidenditoolile istuda , kuid Jeltsini esmakordne valimine leidis aset juba enne praeguse põhiseaduse kehtimahakkamist .
463990	894	S	Venemaa konstitutsioon keelab kaks korda presidenditoolile istuda , kuid Jeltsini esmakordne valimine leidis aset enne praeguse põhiseaduse kehtimahakkamist .
			
369640	966	O	Seadustamist ootavad piirnormid ületavad rohkem kui kakskümnend korda kehtivaid piiranguid .
369640	966	S	Seadustamist ootavad piirnormid ületavad kakskümnend korda kehtivaid piiranguid .
			
48620	102	O	Noor Kimi istus alles aasta tagasi kartauto roolis ning vähem kui 4 kuu pärast osaleb oma esimesel F1-etapil Sauberi tiimis .
48620	102	S	Noor Kimi istus aasta tagasi kartauto roolis ning 4 kuu pärast osaleb oma esimesel F1-etapil Sauberi tiimis .
			
369923	5572	O	Eesnimi võib koosneda andmisel mitte rohkem kui kolmest lahku kirjutatud nimest või sidekriipsuga seotud kahest nimest ; kohaldamisel ühest või mitmest nimest .
369923	5572	S	Eesnimi võib koosneda andmisel .
			
630383	892372	O	Käesolev punkt ei takista kõnealuste toodete lõplikku importi , kui impordiks mõeldud toodete kogus tervikuna ületab impordidokumendis nimetatud koguse vähem kui 5% .
630383	892372	S	Käesolev punkt ei takista kõnealuste toodete lõplikku importi , kui impordiks mõeldud toodete kogus tervikuna ületab impordidokumendis nimetatud koguse .
			
466505	173	O	Suurim edu tõotab küsitluste põhjal saata äärmusvasakpoolset Moldaavia Kommunistlikku Parteid ( PCM ) , kelle poolt kavatseb hääle anda rohkem kui 28% valijatest .
466505	173	S	Suurim edu tõotab küsitluste põhjal saata äärmusvasakpoolset Moldaavia Kommunistlikku Parteid ( PCM ) , kelle poolt kavatseb hääle anda .
			
378751	609562	O	Ta võinuks seda varemgi teha , sest siin majas kuulatakse teda , ainust tütart ja ülelinna kaunitari rohkem kui kedagi muud .
378751	609562	S	Ta võinuks seda teha , sest majas kuulatakse teda , ainust tütart ja ülelinna kaunitari .
			
143093	557	O	Otsingumootori abil surfates leiab ühe a-ga kirjutatud Kuurmaad ainult pisut vähem kui kahe a-ga .
143093	557	S	Otsingumootori abil surfates leiab ühe a-ga kirjutatud Kuurmaad .
			
686428	1693	O	Rohkem kui linlased arvatagi oskavad .
686428	1693	S	Kui linlased arvatagi oskavad .
			
399114	1624	O	Ehkki kodutarbija kasutab vähem kui viiendiku Eestis tarbitavast elektrist , määrab elektri hinna just tema , täpsemini tema maksuvõime taluvuspiir , ja seda veel pika aja vältel .
399114	1624	S	Ehkki kodutarbija kasutab viiendiku Eestis tarbitavast elektrist , määrab elektri hinna tema , tema maksuvõime taluvuspiir , ja seda veel pika aja vältel .
			
218773	40	O	Tervisekaitseinspektsiooni andmetel registreeriti oktoobris tänavune rekordarv puukborrelioosi nakatunuid , keda oli kaks korda rohkem kui mullu samal ajal.
218773	40	S	Tervisekaitseinspektsiooni andmetel registreeriti oktoobris tänavune rekordarv puukborrelioosi nakatunuid , keda oli kaks korda rohkem kui samal ajal .
			
284408	298	O	Harry Potterit on müüdud Hiinas rohkem kui traditsioonilisi Lääne lasteraamatuid , sealhulgas vendade Grimmide muinasjutte .
284408	298	S	Harry Potterit on müüdud Hiinas kui traditsioonilisi Lääne lasteraamatuid , vendade Grimmide muinasjutte .
			
674391	1157	O	Paari aasta taguste arvutuste kohaselt on Eesti osa maantee väljaehitamisel ligi 50 miljonit USA dollarit ehk ligi 200 miljonit Eesti krooni , mis on pingelise riigieelarve juures kaugelt rohkem kui tühine taskuraha .
674391	1157	S	Paari aasta taguste arvutuste kohaselt on Eesti osa maantee väljaehitamisel 50 miljonit USA dollarit ehk 200 miljonit Eesti krooni , mis on pingelise riigieelarve juures rohkem kui tühine taskuraha .
			
164839	332	O	Kuidas saaks küll Narvas Venemaad peljata rohkem kui Tapal või Pärnus ?
164839	332	S	Kuidas saaks Narvas Venemaad peljata ?
			
33693	5265	O	Pruukige alkoholi mõõdukalt - mitte rohkem kui kolm klaasi õhtu jooksul .
33693	5265	S	Pruukige alkoholi .
			
390492	7878	O	Looming : Georges Simenon on kirjutanud üle 425 raamatu , mida on maailmas müüdud üle 600 miljoni eksemplari ja mille hulgas on rohkem kui 80 Maigret'- lugu .
390492	7878	S	Looming : Georges Simenon on kirjutanud üle 425 raamatu , mida on maailmas müüdud üle 600 miljoni eksemplari ja mille hulgas on lugu .
			
272605	397	O	Tema sõnul viidi maja minema vähem kui nädalaga .
272605	397	S	Tema sõnul viidi maja minema .
			
155203	0	O	TALLINN , 26. jaanuar ( EPLO ) - Töötukassa teenis eelmisel aastal 24 095 016 krooni investeeringutulu , millest vähem kui pool kulus töötukassa tegevuskuluks .
155203	0	S	TALLINN , 26. jaanuar ( EPLO ) - Töötukassa teenis eelmisel aastal 24 095 016 krooni investeeringutulu , millest pool kulus töötukassa tegevuskuluks .
			
668713	395	O	Kui ta otsikuid ka tahab ning nende paigaldamist , siis ta peaks rohkem kui mõnikümmend võtma .
668713	395	S	Kui ta otsikuid tahab ning nende paigaldamist , ta peaks mõnikümmend võtma .
			
705038	925530	O	Me leiame , et neid peab olema rohkem kui praegu , omavalitsusel peab olema rohkem õigusi .
705038	925530	S	Me leiame , et neid peab olema rohkem kui praegu , omavalitsusel peab olema õigusi .
			
700481	10671	O	Kõik osalised kohaldavad teatatud intressimäärasid tingimusel , et 24 kuu väljamaksmise intressimäär ei ületa TB 10 ( vt punkt 4 ) rohkem kui 225 baaspunkti võrra .
700481	10671	S	Kõik osalised kohaldavad teatatud intressimäärasid tingimusel , et 24 kuu väljamaksmise intressimäär ei ületa TB 10 ( vt punkt 4 ) .
			
500103	2458	O	USA Föderaalse Juurdlusbüroo ( FBI ) agendid otsisid teisipäeval Keenia pealinnas Nairobis läbi hotelli , kus valmistati pomm , mis surmas 247 ja vigastas rohkem kui 5000 inimest .
500103	2458	S	USA Föderaalse Juurdlusbüroo ( FBI ) agendid otsisid teisipäeval Keenia pealinnas Nairobis läbi hotelli , kus valmistati pomm , mis surmas 247 ja vigastas 5000 inimest .
			
169808	100	O	Hiiumaa tuletõrje autopargist ei läbinud ülevaatust rohkem kui kolmandik , mis iseloomustab kõnekalt päästeameti vajadust uute tuletõrjeautode järele , mida rahapuudus siiski ei võimalda .
169808	100	S	Hiiumaa tuletõrje autopargist ei läbinud ülevaatust rohkem kui kolmandik , mis iseloomustab päästeameti vajadust uute tuletõrjeautode järele , mida rahapuudus ei võimalda .
			
287436	1440	O	Pakterminali kaubaveomaht oli 2000. aastal 8,52 miljonit tonni , mis on üle 500 000 tonni rohkem kui 1999. aastal .
287436	1440	S	Pakterminali kaubaveomaht oli 2000. aastal 8,52 miljonit tonni , mis on 500 000 tonni rohkem kui 1999. aastal .
			
375643	253664	O	See oli muutunud kollaseks ja haises rohkem kui hapu tort või kartulisalat .
375643	253664	S	See oli muutunud kollaseks ja haises .
			
602624	920	O	Vähem kui nädal enne valimisi on kerge lubadusi jagada .
602624	920	S	On kerge lubadusi jagada .
			
197384	3963	O	Pühapäeval kell neli alanud üritus sai läbi vähem kui viie minutiga , kui mingit Tveri ettevõtet Baikalfinansgrup esindav naisterahvas soostus maksma 9,3 miljardit dollarit .
197384	3963	S	Pühapäeval kell neli alanud üritus sai läbi , kui mingit Tveri ettevõtet Baikalfinansgrup esindav naisterahvas soostus maksma 9,3 miljardit dollarit .
			
411543	4424	O	Juba mõni kuu hiljem toimus Altamonti tragöödia - õnnetute juhuste summa , mida seoses Woodstocki rahu ja armastuse peoga alatasa meelde tuletatakse ning mis seostub meie kaasajaga rohkem kui Woodstocki kolm rahumeelset päeva .
411543	4424	S	Toimus Altamonti tragöödia - õnnetute juhuste summa , mida seoses Woodstocki rahu ja armastuse peoga meelde tuletatakse ning mis seostub meie kaasajaga Woodstocki kolm rahumeelset päeva .
			
515018	243	O	Kokku käis eile ajutises doonoripunktis vaid 17 inimest , mis on vähem kui iial varem .
515018	243	S	Kokku käis ajutises doonoripunktis 17 inimest , mis on vähem kui varem .
			
452104	443	O	Augustis oli toimunud majanduskrahh , mis vapustas iseseisva Venemaa poliitilist süsteemi rohkem kui miski enne seda .
452104	443	S	Augustis oli toimunud majanduskrahh , mis vapustas iseseisva Venemaa poliitilist süsteemi .
			
588909	22	O	Riigikogu aseesimees Ants Käärma ostis hiljuti Ameerika Ühendriikides Pennsylvania osariigis oksjonilt rohkem kui 3000 krooni ( 235 USD ) maksnud sea .
588909	22	S	Riigikogu aseesimees Ants Käärma ostis Ameerika Ühendriikides Pennsylvania osariigis oksjonilt 3000 krooni ( 235 USD ) maksnud sea .
			
102351	2217	O	Heleni kogemustele vastupidiselt näitab uuring , et noormehi jääb kodukohta rohkem kui tüdrukuid .
102351	2217	S	Näitab uuring , et noormehi jääb kodukohta .
			
126360	882	O	""" Oluline on siin süüdistustest rääkimiste ja seletamiste protsess ise - see määrib rohkem kui süüdimõistmine ."
126360	882	S	""" Oluline on süüdistustest rääkimiste ja seletamiste protsess ise - see määrib kui süüdimõistmine ."
