collectionID	sentenceStart	changed	changes	original	short
178762	288	1	"{""obl_xcomp"": 1}"	Kõigis neis kohtades paigaldatakse hiljemalt täna ennelõunaks öösel parkimist keelavad ajutised liiklusmärgid .	Kõigis neis kohtades paigaldatakse ennelõunaks parkimist keelavad ajutised liiklusmärgid .
603884	317	1	"{""obl_ccomp"": 1}"	Läti seim otsustas eile , et uue erakonna asutamiseks peab sel olema vähemalt 1000 liiget , kuna varem oli see number viis korda väiksem .	Läti seim otsustas , et uue erakonna asutamiseks peab sel olema 1000 liiget , kuna oli see number viis korda väiksem .
705102	74663	0	{}	little_witch: kas sa täpset aadressi ei saa panna vä	Little_witch : sa täpset aadressi ei saa panna vä
2643	889	0	{}	Aasta ja kahe kuuga oleme oma võimekust ilmekalt demonstreerinud .	Aasta ja kahe kuuga oleme oma võimekust demonstreerinud .
58216	779	0	{}	"Astudes uude sajandisse , on vana mäng ikka veel areenil , uhkeldades numbrikombinatsiooniga 2000 ning saades sappa laiendi Pro - mängul seega nimeks "" MS Flight Simulator 2000 Pro "" ."	"Astudes uude sajandisse , on vana mäng areenil , uhkeldades numbrikombinatsiooniga 2000 ning saades sappa laiendi Pro - mängul nimeks "" MS Flight Simulator 2000 Pro "" ."
353732	768	0	{}	Mesilasperede arv on aastate lõikes tunduvalt kõikunud , praegu on neid ligikaudu 62 000.	Mesilasperede arv on aastate lõikes kõikunud , on neid 62 000 .
223488	805	0	{}	Lahkuminekul andis Anatoli Shmigun tütardele nelja päevase treeninguplaani , lootes peagi ka ise Seiser Almi jõuda .	Lahkuminekul andis Anatoli Shmigun tütardele nelja päevase treeninguplaani , lootes ise Seiser Almi jõuda .
2857	800	1	"{""aux_cop"": 1}"	Check-in  on kiire ja professionaalne ning ehkki olen broneeringunumbri valesti üles kirjutanud , väljastatakse pilet mõne hetkega .	Check-in on kiire ja professionaalne ning ehkki olen broneeringunumbri üles kirjutanud , väljastatakse pilet mõne hetkega .
421628	505	0	{}	Aga kolmest öösel võib juba tööle tulla küll .	Aga võib tööle tulla .
334964	552	0	{}	"USA välisminister Conodoleezza Rice on tunnistanud , et USA on kasutanud ülekuulamiseks "" väljaandmisi "" teistesse riikidesse , kuid üksnes selle maa nõusolekul , kust inimene kinni püüti ."	"USA välisminister Conodoleezza Rice on tunnistanud , et USA on kasutanud ülekuulamiseks "" väljaandmisi "" teistesse riikidesse , kuid selle maa nõusolekul , kust inimene kinni püüti ."
648982	3762	0	{}	Meeskondade originaalsärgid on igal pool Euroopas kallid ja neid müüakse tavaliselt vaid kvaliteetpoodides .	Meeskondade originaalsärgid on igal pool Euroopas kallid ja neid müüakse kvaliteetpoodides .
507279	7219	0	{}	Mina teda informeerisin ja pidasin seda ka kooskõlastuseks .	Mina teda informeerisin ja pidasin seda kooskõlastuseks .
639640	4184	1	"{""nsubj_nmod"": 1}"	Seetõttu tahtis ta laepalgid soojustusmaterjaliga kinni katta .	Tahtis ta laepalgid soojustusmaterjaliga kinni katta .
645964	992	0	{}	Kas olete säilitanud lootuse õiglasse kohtumõistmisse Venemaal ?	Olete säilitanud lootuse õiglasse kohtumõistmisse Venemaal ?
698155	339	1	"{""root_obl"": 1, ""obl_nmod"": 1, ""parataxis_root"": 1, ""det_nmod"": 1}"	võttes arvesse nõukogu 12. oktoobri 1993. aasta määrust ( EMÜ ) nr 2847/93 ühise kalanduspoliitika suhtes rakendatava kontrollisüsteemi loomise kohta  1  ( viimati muudetud määrusega ( EÜ ) nr 2846/98  2  ) , eriti selle artikli 3 lõiget 10 ,	Võttes arvesse nõukogu 12. oktoobri 1993. aasta määrust ( EMÜ ) nr 2847 / 93 ühise kalanduspoliitika suhtes rakendatava kontrollisüsteemi loomise kohta 1 ( muudetud määrusega ( EÜ ) nr 2846 / 98 2 ) , selle artikli 3 lõiget 10 ,
88590	3035	0	{}	Kunnase kinnitusel armastavad kadetid vahetevahel lõbutsemiseks öised häireid korraldada .	Kunnase kinnitusel armastavad kadetid lõbutsemiseks öised häireid korraldada .
296941	16	0	{}	Kanada haiglas 1999. aastal mälukaotusega ärganud arvatavasti Inglismaalt pärit mees ei tea siiani , kes ta on ja kus ta sündinud on , nüüd otsib ta oma juuri juba rahvusvahelise kampaania abil .	Kanada haiglas 1999. aastal mälukaotusega ärganud mees ei tea , kes ta on ja kus ta sündinud on , otsib ta oma juuri rahvusvahelise kampaania abil .
294824	949	1	"{""nmod_nsubj"": 1, ""conj_nmod"": 1, ""nsubj_conj"": 1}"	Maspanovi sõnul võib tulla kõne alla ka Peterburi tee ja Lasnamäe kanali ühendamine Lasnamäe kaudu .	Maspanovi sõnul võib tulla kõne alla Peterburi tee ja Lasnamäe kanali ühendamine Lasnamäe kaudu .
510981	2266	0	{}	“ Ema-isa olid tööl , õed-vennad koolis , istusin päevade kaupa üksi kodus .	“ Ema-isa olid tööl , õed-vennad koolis , istusin päevade kaupa kodus .
573763	520	0	{}	Kalmõkkia esimene mees jättis muud ülesanded sinnapaika ja kiirustas reede hilisõhtul Sotšist Elistasse tüli lahendama .	Kalmõkkia esimene mees jättis muud ülesanded ja kiirustas reede hilisõhtul Sotšist Elistasse tüli lahendama .
460342	1391	0	{}	Kui pikk on see veel vaikimisest tegudeni ?	Kui pikk on see vaikimisest tegudeni ?
433570	784	0	{}	21. veebruaril näidatakse “ Minu Lenineid ” aga Valgevene pealinnas Minskis sealsele diplomaatilisele korpusele .	21. veebruaril näidatakse “ Minu Lenineid ” Valgevene pealinnas Minskis sealsele diplomaatilisele korpusele .
652378	269523	0	{}	Asi nimelt selles , et sidekulude vähenemine 20% ei vähenda füüsilise ( või juriidilise ) isiku üldkulusid 20% .	Asi selles , et sidekulude vähenemine 20% ei vähenda füüsilise ( või juriidilise ) isiku üldkulusid 20% .
76934	457	0	{}	Lasnamäe asevanema sõnul vajavad majad kindlustuse kaitset ennekõike just kehva ehituskvaliteedi tõttu .	Lasnamäe asevanema sõnul vajavad majad kindlustuse kaitset kehva ehituskvaliteedi tõttu .
514774	13694	0	{}	Tollal oli teatavasti raske mis tahes alkohoolset jooki soetada .	Oli raske alkohoolset jooki soetada .
257745	0	0	{}	Tööstustoodangu müük Leedus kasvas mullu seitsme protsendi võrra 1999. aastaga võrreldes , teatas statistikaamet .	Tööstustoodangu müük Leedus kasvas seitsme protsendi võrra 1999. aastaga võrreldes , teatas statistikaamet .
471943	184	1	"{""case_root"": 1, ""root_nmod"": 1}"	Veidi üle poole sellest kogusest oli kvaliteetne brikett .	Poole sellest kogusest oli kvaliteetne brikett .
633746	517	1	"{""acl_xcomp"": 1}"	Mitte-eestlaste integratsiooni sihtasutus otsustas eile jagada rahalisi toetusi 22 esitatud projektile rohkem kui 1 , 6 miljoni krooni ulatuses .	Mitte-eestlaste integratsiooni sihtasutus otsustas jagada rahalisi toetusi 22 esitatud projektile 1 , 6 miljoni krooni ulatuses .
548557	971	1	"{""nmod_obl"": 1, ""conj_obl"": 1}"	Armeenias oleks Metsamaa leidnud oma otsa pigem kättemaksuna avariide eest kui mõnel muul põhjusel .	Armeenias oleks Metsamaa leidnud oma otsa kättemaksuna avariide eest kui mõnel muul põhjusel .
292977	638	0	{}	Eelmisel aastal samal ajal oli bännerreklaami kasutajaid kokku 135 ning suurimaks reklaamijaks oli EMT .	Eelmisel aastal samal ajal oli bännerreklaami kasutajaid 135 ning suurimaks reklaamijaks oli EMT .
553175	542	0	{}	“ Arvan , et see oli tänavu viimane suurvõistlus , mida ma veel korralikult sõita suutsin .	“ Arvan , et see oli viimane suurvõistlus , mida ma sõita suutsin .
525142	1328	0	{}	""" Naasen varem , kui oskate arvata . """	""" Naasen , kui oskate arvata . """
65712	745	0	{}	Samuti hinnati puuetega inimeste elutingimusi ja liikumistakistusi keskkonnas .	Hinnati puuetega inimeste elutingimusi ja liikumistakistusi keskkonnas .
687102	3256393	0	{}	Praegu küll lahendab : 63.99.209.86 , aga vääga informatiivne sait on :	Lahendab : 63.99.209.86 , aga vääga informatiivne sait on :
274842	2636	0	{}	Vaevalt leiab FIFA mingit teistsugust lahendust kui 3 : 0 loobumisvõit Shotimaale .	Leiab FIFA mingit teistsugust lahendust kui 3 : 0 loobumisvõit Shotimaale .
183531	647	1	"{""obl_nmod"": 1}"	""" Tegelikkuse KesKus "" on kogunud lõike kõige segasematest avalikest ülesastumistest , mis nüüd vaatajate ette tuuakse ."	""" Tegelikkuse KesKus "" on kogunud lõike segasematest avalikest ülesastumistest , mis vaatajate ette tuuakse ."
631607	1289	1	"{""obj_nsubj:cop"": 1, ""aux_cop"": 1}"	Nurgamajade luksuslikumad korterid on rohkem peredele mõeldud .	Nurgamajade luksuslikumad korterid on peredele mõeldud .
234101	4592	0	{}	Vale oleks nõuda töötajalt vastutust vara eest ruumis , kuhu on vastava töötaja äraolekul juurdepääs paljudele teistele töötajatele või ka kõrvalistele isikutele .	Vale oleks nõuda töötajalt vastutust vara eest ruumis , kuhu on vastava töötaja äraolekul juurdepääs paljudele teistele töötajatele või kõrvalistele isikutele .
655341	534	0	{}	Tulevad vaikselt oma armeega lähemale .	Tulevad oma armeega .
650520	0	0	{}	5 ööd absurdi järjest .	5 ööd absurdi .
694519	2125	0	{}	Siis õpetati samamoodi kiivrite ja mõõkade meisterdamist .	Õpetati kiivrite ja mõõkade meisterdamist .
705080	39679	0	{}	Shad|eemal: täitsa paljaks	Shad |
401409	828	0	{}	Rada on väga kiire .	Rada on kiire .
302012	5	0	{}	Teatavasti pidi see head õnne tooma , kui naine esimesena head uut aastat soovib .	Pidi see head õnne tooma , kui naine esimesena head uut aastat soovib .
650530	10857	1	"{""obj_obl"": 1}"	Loomulikult ei ole Pink Floydi lugu kellegi alateadvusest mõjutatud , mehed tegid lihtsalt natuke huumorit , imelik , et see lugu üldse sinna nimekirja pandud on .	Ei ole Pink Floydi lugu kellegi alateadvusest mõjutatud , mehed tegid huumorit , imelik , et see lugu nimekirja pandud on .
94499	1472	1	"{""obl_nmod"": 1}"	Kuna kerkis oht , et vaba initsiatiivi tunnustavad inimesed kaasa ei tule , siis sündis Arengupartei , mille põhidokumendis oli välgatusi ka vaba ettevõtluse toetamiseks .	Kuna kerkis oht , et vaba initsiatiivi tunnustavad inimesed kaasa ei tule , sündis Arengupartei , mille põhidokumendis oli välgatusi vaba ettevõtluse toetamiseks .
705051	506449	0	{}	Nähakse ka ette , mis juhtub siis , kui rahvas ettepandut heaks ei kiida .	Nähakse ette , mis juhtub , kui rahvas ettepandut heaks ei kiida .
705264	24212	1	"{""parataxis_nsubj:cop"": 1}"	elueit: ma aint nenedega ühes klaasis ....... vahetundide aeg pole mind seal nähagi ....... teda ma olin meelitatud kui see kutt kes siin kuska nime all sees käis ütles mulle et ma nbäen 17 välja .....	Elueit : ma aint nenedega ühes klaasis ....... vahetundide aeg pole mind nähagi ....... teda ma olin meelitatud kui see kutt kes kuska nime all käis ütles mulle et ma nbäen 17 välja .....
86545	1022	0	{}	"Võib-olla olen kellegi suhtes ülekohtune , ometi kuulsin juba talvel siit-sealt repliike : noh , Nool ei tee enam midagi : Selline suhtumine on mind stimuleerinud end taas heast küljest näitama . """	"Olen kellegi suhtes ülekohtune , kuulsin talvel repliike : noh , Nool ei tee midagi : Selline suhtumine on mind stimuleerinud end heast küljest näitama . """
636543	44078	0	{}	Viimati nimetatud artiklis nõutake , et objektiivsed kriteeriumid ja tingimused peavad olema neutraalsed , majanduslikku laadi ja rakenduselt horisontaalsed .	Nimetatud artiklis nõutake , et objektiivsed kriteeriumid ja tingimused peavad olema neutraalsed , majanduslikku laadi ja rakenduselt horisontaalsed .
695056	334685	0	{}	Ettekande teeb jällegi justiitsminister Paul Varul , kaasettekande teevad õiguskomisjoni liige Viktor Niitsoo ja Politseiameti Keskkriminaalpolitsei vaneminspektor Eero Kosk .	Ettekande teeb justiitsminister Paul Varul , kaasettekande teevad õiguskomisjoni liige Viktor Niitsoo ja Politseiameti Keskkriminaalpolitsei vaneminspektor Eero Kosk .
197139	1506	0	{}	""" Ka peaminister saatis telegrammi ja teatas , et ta ei saa tulla , "" lisas Järvesalu ."	""" peaminister saatis telegrammi ja teatas , et ta ei saa tulla , "" lisas Järvesalu ."
247572	2279	0	{}	Egle : Iga inimene on elus mõnikord üksi .	Egle : Iga inimene on elus üksi .
151089	121	1	"{""obl_nmod"": 1, ""acl_root"": 1, ""root_aux"": 1}"	Kiirelt poliitikuna karjääri teinud endisest kindralist sai Indoneesia kuues president , kuid esimene , kes tõusis võimule demokraatlike valimistega , teatas ETV .	Poliitikuna karjääri teinud endisest kindralist sai Indoneesia kuues president , kuid esimene , kes tõusis võimule demokraatlike valimistega , teatas ETV .
75185	704	0	{}	Kuna lõunatel ja õhtusöökidel on lausa istumisjärjekorrast kerge taibata , kes on aukülaline , siis peetakse heaks tooniks mitte enne teda lahkuda .	Kuna lõunatel ja õhtusöökidel on istumisjärjekorrast kerge taibata , kes on aukülaline , peetakse heaks tooniks enne teda lahkuda .
80944	960	0	{}	Viimase kolme-nelja aasta jooksul on tekkinud kõrge vererõhk , suhkruprotsent veres on ka kõrge , 90 kilo asemel peaksin kaaluma 80.	Viimase kolme-nelja aasta jooksul on tekkinud kõrge vererõhk , suhkruprotsent veres on kõrge , 90 kilo asemel peaksin kaaluma 80.
241269	80	1	"{""nmod_obj"": 1}"	Liivimaa Kuller jutustab , mis õpilased viimati tegid .	Liivimaa Kuller jutustab , mis õpilased tegid .
376249	349244	0	{}	Sa võiksid leppida sellega , et nad sul on , tingimusel , et see saamine oleks juba minevik .	Sa võiksid leppida sellega , et nad sul on , tingimusel , et see saamine oleks minevik .
705144	22827	0	{}	Bloodhound: Arstitädi , kui seda nii saab nimetada	Bloodhound : Arstitädi , kui seda saab nimetada
466986	2086	0	{}	Ajakirja koostamisel püüavad toimetajad arvestada nii professionaalselt akadeemilise publiku kui ka laiema huviga lugejaga .	Ajakirja koostamisel püüavad toimetajad arvestada akadeemilise publiku kui laiema huviga lugejaga .
578613	2164	0	{}	Närvid on püsti ometi … »	Närvid on püsti … »
544358	444	0	{}	Ühendus soovib juhtida tähelepanu naiste vähesele esindatusele otsustustasandil ning toetada naiste tulekut poliitikasse , parandada sisepoliitilist kliimat ja tõsta poliitilist kultuuri , aidata kaasa sellele , et seadused ka tegelikkuses tagaksid naistele meestega võrdsed võimalused ennast teostada ja ühiskonna elus osaleda , teha koostööd valitsusasutuste , valitsusväliste organisatsioonide , teiste riikide parlamentide naisühenduste ja rahvusvaheliste organisatsioonidega .	Ühendus soovib juhtida tähelepanu naiste vähesele esindatusele otsustustasandil ning toetada naiste tulekut poliitikasse , parandada sisepoliitilist kliimat ja tõsta poliitilist kultuuri , aidata kaasa sellele , et seadused tegelikkuses tagaksid naistele meestega võrdsed võimalused ennast teostada ja ühiskonna elus osaleda , teha koostööd valitsusasutuste , valitsusväliste organisatsioonide , teiste riikide parlamentide naisühenduste ja rahvusvaheliste organisatsioonidega .
705309	13944	0	{}	northen_girl: kõik magavad veel ...	Northen_girl : kõik magavad ...
488319	4171	0	{}	“ Ei saa ju igavesti jääda telefonimüügiagendiks ja see on ju selge , et kaevurit minust ei saa . ”	“ Ei saa jääda telefonimüügiagendiks ja see on selge , et kaevurit minust ei saa . ”
655064	758	1	"{""obl_xcomp"": 1}"	kui inimene sulle INIMESENA ei meeldi , siis ütle talle seda ?	Kui inimene sulle INIMESENA ei meeldi , ütle talle seda ?
301429	3707	0	{}	Kõige rohkem on vaja raseduse algul foolhapet , kuna see vitamiin osaleb raku jagunemisel .	On vaja raseduse algul foolhapet , kuna see vitamiin osaleb raku jagunemisel .
322580	508	1	"{""obj_nsubj:cop"": 1, ""aux_cop"": 1}"	Nüüd , kui võlgnevus on likvideeritud , keeldutakse töötlemisest põhjusel , et Vene partnerid polevat valmis Kyoto kvoote hüvitama .	, kui võlgnevus on likvideeritud , keeldutakse töötlemisest põhjusel , et Vene partnerid polevat valmis Kyoto kvoote hüvitama .
426700	5943	1	"{""advcl_conj"": 1, ""nsubj:cop_nsubj"": 1, ""cop_aux"": 1}"	Ta on just nii ilus mõte , kui Carmen meie kujutluses võiks olla , umbes nii nagu nägi välja Godard'i näitleja , kes oli vist üldse ilusaim inimene , kelle üks rezhissöör on leidnud .	Ta on ilus mõte , kui Carmen meie kujutluses võiks olla , nägi välja Godard'i näitleja , kes oli ilusaim inimene , kelle üks rezhissöör on leidnud .
199806	190	0	{}	Mõjukust suurendab kindlasti fakt , et pangal on miljon eraisikust ja 60 000 ettevõttest klienti .	Mõjukust suurendab fakt , et pangal on miljon eraisikust ja 60 000 ettevõttest klienti .
17563	1681	0	{}	Ent nende justkui puhtväliste kirjeldustega riivab memuarist sageli üllatavalt tabavalt ka vaadeldavate isikute vaimsust .	Ent nende justkui puhtväliste kirjeldustega riivab memuarist vaadeldavate isikute vaimsust .
455874	4038	1	"{""amod_det"": 1}"	Meenutagem Kodanike Komiteesid , hiljem Eesti Komiteed , mida algul edumeelsemadki iseseisvuse-asja ajajad teistest leeridest pelgasid ja ignoreerida püüdsid - eluvõõrad , ajast ja arust aatemehed , öeldi .	Meenutagem Kodanike Komiteesid , Eesti Komiteed , mida edumeelsemadki iseseisvuse-asja ajajad teistest leeridest pelgasid ja ignoreerida püüdsid - eluvõõrad , ajast ja arust aatemehed , öeldi .
705051	157284	1	"{""advcl_ccomp"": 1, ""nsubj:cop_obj"": 1, ""acl:relcl_obl"": 1}"	Ma võin ütelda , et minu teada on kõik politseitöötajad , kes on olnud töö juures joobes , vähemalt selle aasta jooksul töölt lahti lastud .	Ma võin ütelda , et minu teada on kõik politseitöötajad , kes on olnud töö juures joobes , selle aasta jooksul töölt lahti lastud .
700941	698838	0	{}	Muudatusettepanek nr 2 , autor majanduskomisjon , arvestatud täielikult .	Muudatusettepanek nr 2 , autor majanduskomisjon , arvestatud .
2578	1599	1	"{""nsubj_obj"": 1}"	See on massimeedia ABC : sada aastat on inimestele kõigepealt öeldud , millise uudise ja umbes millal nad saavad , ja siis see “ uudis ” neile pea iga kord ( väiksemaid tõrkeid esineb meediaski ) ka antud .	See on massimeedia ABC : sada aastat on inimestele öeldud , millise uudise ja millal nad saavad , ja see “ uudis ” neile pea iga kord ( väiksemaid tõrkeid esineb meediaski ) antud .
475506	2087	0	{}	Kuidas aga seostub Kristjan Valge artikli viimane lause  “ ... ükski prohvet pole kuulus omal maal ”  kontekstiga , jääb täiesti arusaamatuks .	Kuidas aga seostub Kristjan Valge artikli viimane lause “ ... ükski prohvet pole kuulus omal maal ” kontekstiga , jääb arusaamatuks .
